,,,,,視線移動距離算定,,,,,,,,,,,,,,,,,,,,,
,No,視線観測時刻（秒）,格子番号,滞在時間（秒）,便宜的変換,視線移動距離,滞在時間の合計（秒）,,格子番号の位置,,,,,,,,,,刻み,4,ｃｍ,,,,,
開始時刻,1,3.234,9.9,0.198,,,23.661,,,1,2,3,4,5,6,7,8,,,以上,未満,累積,頻度,%,,
,2,3.432,2.4,0.363,24,,,,5,5.1,5.2,5.3,5.4,5.5,5.6,5.7,5.8,,1,0,4,0,0,0,,
,3,3.795,4.5,0.33,45,15.37035804,,,4,4.1,4.2,4.3,4.4,4.5,4.6,4.7,4.8,,2,4,8,15,15,48.38709677,,
,4,4.125,4.6,0.056,46,7.4575,,,3,3.1,3.2,3.3,3.4,3.5,3.6,3.7,3.8,,3,8,12,21,6,19.35483871,,
,5,4.181,3.5,0.901,35,10.03856097,,,2,2.1,2.2,2.3,2.4,2.5,2.6,2.7,2.8,,4,12,16,30,9,29.03225806,,
,6,5.082,3.6,0.429,36,7.4575,,,1,1.1,1.2,1.3,1.4,1.5,1.6,1.7,1.8,,5,16,20,30,0,0,,
,7,5.511,3.5,0.231,35,7.4575,,,,,,,,,,,,,6,20,24,31,1,3.225806452,,
,8,5.742,4.6,0.825,46,10.03856097,,,目視時間の分布（秒）,,23.463,,,,,,,,7,24,28,31,0,0,,
,9,6.567,3.5,0.561,35,10.03856097,,,,1,2,3,4,5,6,7,8,,8,28,32,31,0,0,,
,10,7.128,4.5,0.33,45,6.72,,,5,0,0,0,0,1.749,4.554,0,0,,9,32,36,31,0,0,,
,11,7.458,2.4,0.528,24,15.37035804,,,4,0,0,0,0,2.244,3.587,0,0,,10,36,40,31,0,0,,
,12,7.986,4.5,0.561,45,15.37035804,,,3,0,0,0,0.858,3.541,1.023,0,0,,11,40,44,31,0,0,,
,13,8.547,3.5,0.924,35,6.72,,,2,0,0,0,2.739,0,0,0,0,,12,44,48,31,0,0,,
,14,9.471,5.6,1.584,56,15.37035804,,,1,0,0,0,3.168,0,0,0,0,,13,48,52,31,0,0,,
,15,11.055,4.5,0.759,45,10.03856097,,,,,,,,,,,,,14,52,56,31,0,0,,
,16,11.814,3.5,0.429,35,6.72,,,目視時間の分布（%）,,100,,,,,,,,15,56,60,31,0,0,,
,17,12.243,4.6,0.198,46,10.03856097,,,,1,2,3,4,5,6,7,8,,16,60,64,31,0,0,,
,18,12.441,5.6,0.99,56,6.72,,,5,0.0,0.0,0.0,0.0,7.5,19.4,0.0,0.0,,17,64,68,31,0,0,,
,19,13.431,5.5,0.627,55,7.4575,,,4,0.0,0.0,0.0,0.0,9.6,15.3,0.0,0.0,,18,68,72,31,0,0,,
,20,14.058,5.6,1.056,56,7.4575,,,3,0.0,0.0,0.0,3.7,15.1,4.4,0.0,0.0,,19,72,76,31,0,0,,
,21,15.114,5.5,0.693,55,7.4575,,,2,0.0,0.0,0.0,11.7,0.0,0.0,0.0,0.0,,20,76,80,31,0,0,,
,22,15.807,5.6,0.924,56,7.4575,,,1,0.0,0.0,0.0,13.5,0.0,0.0,0.0,0.0,,,,,,,100,,
,23,16.731,3.5,0.495,35,15.37035804,,,,,,,,,,,,,,,,,,,,
,24,17.226,3.6,0.594,36,7.4575,,,目視時間の分布ランキング,,,,,,,,,,,,,,,,,
,25,17.82,4.6,2.508,46,6.72,,,,1,2,3,4,5,6,7,8,,,,,,,,,
,26,20.328,5.5,0.429,55,10.03856097,,,5,10,10,10,10,7,1,10,10,,,,,,,,,
,27,20.757,4.5,0.264,45,6.72,,,4,10,10,10,10,6,2,10,10,,,,,,,,,
,28,21.021,1.4,0.627,14,21.49511354,,,3,10,10,10,9,3,8,10,10,,,,,,,,,
,29,21.648,3.4,0.264,34,13.44,,,2,10,10,10,5,10,10,10,10,,,,,,,,,
,30,21.912,1.4,0.429,14,13.44,,,1,10,10,10,4,10,10,10,10,,,,,,,,,
,31,22.341,3.4,0.594,34,13.44,,,,,,,,,,,,,,,,,,,,
,32,22.935,1.4,2.112,14,13.44,,,,,,,,,,,,,,,,,,,,
,33,25.047,2.4,1.848,24,6.72,,,目視個所Ｔｏｐ　No.1,5.6,1,,5.1,10,,,,,,,,,,,,
,34,26.895,2.4,,,,,,目視個所Ｔｏｐ　No.2,4.6,2,,4.1,10,,,,,,,,,,,,
,観測時間［秒］,23.661,,,,,,,目視個所Ｔｏｐ　No.3,3.5,3,,3.1,10,,,,,,,,,,,,
,,,,,最少移動距離,6.72,,,目視個所Ｔｏｐ　No.4,1.4,4,,2.1,10,,,,,,,,,,,,
,任意個所の最大目視時間［s］,,,2.51,最大移動距離,21.50,,,目視個所Ｔｏｐ　No.5,2.4,5,,1.1,10,,,,,,,,,,,,
,任意個所の目視時間の標準偏差,,,0.55,平均移動距離,10.29,,,目視個所（累積ではない）,9,,,5.2,10,,,,,,,,,,,,
,,,,,距離標準偏差,3.80,,,非目視個所,31,,,4.2,10,,,,,,,,,,,,
,,,,,,,,,合計,40,,,3.2,10,,,,,,,,,,,,
,原本再生時間,23.53,秒,,9.9のカウント数,1,,,,,,,2.2,10,,,,,,,,,,,,
,観察時間,23.661,秒,,9.9の秒数,0.198,,,,,,,1.2,10,,,,,,,,,,,,
,観察割合,1.006,,,0のカウント数,0,,,,,,,5.3,10,,,,,,,,,,,,
,,,,,0の秒数,0,,,,,,,4.3,10,,,,,1,2,3,4,5,6,7,8
,総ロスト時間［秒］,0.198,,原本再生に占める9.9の割合,,0.008,,,,,,,3.3,10,,,,5,10,10,10,10,7,1,10,10
,原本再生に占めるロスト割合,0.008,,観察時間に占める9.9の割合,,0.008,,,,,,,2.3,10,,,,4,10,10,10,10,6,2,10,10
,観察時間に占めるロスト割合,0.008,,原本再生に占める0の割合,,0,,,,,,,1.3,10,,,,3,10,10,10,9,3,8,10,10
,,,,観察時間に占める0の割合,,0,,,,,,,5.4,10,,,,2,10,10,10,5,10,10,10,10
,,,,,,,,,,,,,4.4,10,,,,1,10,10,10,4,10,10,10,10
,,,,チェックデジット,23.463,,,,,,,,3.4,9,,,,,,,,,,,,
,,,,OK,23.463,,,,,,,,2.4,5,,,,,,,,,,,,
,,,,,23.463,,,,,,,,1.4,4,,,,,,,,,,,,
,,,,,,,,,,,,,5.5,7,,,,,,,,,,,,
,,,,,,,,,,,,,4.5,6,,,,,,,,,,,,
,,,,,,,,,,,,,3.5,3,,,,,,,,,,,,
,,,,,,,,,,,,,2.5,10,,,,,,,,,,,,
,,,,,,,,,,,,,1.5,10,,,,,,,,,,,,
,,,,,,,,,,,,,5.6,1,,,,,,,,,,,,
,,,,,,,,,,,,,4.6,2,,,,,,,,,,,,
,,,,,,,,,,,,,3.6,8,,,,,,,,,,,,
,,,,,,,,,,,,,2.6,10,,,,,,,,,,,,
,,,,,,,,,,,,,1.6,10,,,,,,,,,,,,
,,,,,,,,,,,,,5.7,10,,,,,,,,,,,,
,,,,,,,,,,,,,4.7,10,,,,,,,,,,,,
,,,,,,,,,,,,,3.7,10,,,,,,,,,,,,
,,,,,,,,,,,,,2.7,10,,,,,,,,,,,,
,,,,,,,,,,,,,1.7,10,,,,,,,,,,,,
,,,,,,,,,,,,,5.8,10,,,,,,,,,,,,
