,15,12.111,5.6,1.452,56,25.07753626,,,,,,,,,,,,,14,52,56,31,0,0,,
,16,13.563,5.5,0.297,55,7.4575,,,目視時間の分布（%）,,100,,,,,,,,15,56,60,31,0,0,,
,17,13.86,0,1.32,0,,,,,1,2,3,4,5,6,7,8,,16,60,64,31,0,0,,
,18,15.18,4.5,0.528,45,,,,5,0.0,0.0,0.0,0.0,19.7,16.2,0.0,0.0,,17,64,68,31,0,0,,
,19,15.708,0,0.693,0,,,,4,3.3,0.9,0.0,9.3,21.9,0.0,2.0,0.0,,18,68,72,31,0,0,,
,20,16.401,4.5,1.32,45,,,,3,0.0,0.0,0.8,4.1,2.5,1.3,0.0,0.0,,19,72,76,31,0,0,,
,21,17.721,5.5,2.013,55,6.72,,,2,0.0,0.0,1.9,11.2,0.0,1.7,0.0,0.0,,20,76,80,31,0,0,,
,22,19.734,4.4,0.528,44,10.03856097,,,1,0.0,0.0,0.0,3.1,0.0,0.0,0.0,0.0,,,,,,,100,,
,23,20.262,2.4,0.33,24,13.44,,,,,,,,,,,,,,,,,,,,
,24,20.592,4.7,0.429,47,26.09908727,,,目視時間の分布ランキング,,,,,,,,,,,,,,,,,
,25,21.021,4.4,0.495,44,22.3725,,,,1,2,3,4,5,6,7,8,,,,,,,,,
,26,21.516,1.4,0.396,14,20.16,,,5,16,16,16,16,2,3,16,16,,,,,,,,,
,27,21.912,4.5,0.198,45,21.49511354,,,4,7,14,16,5,1,16,10,16,,,,,,,,,
,28,22.11,5.5,0.198,55,6.72,,,3,16,16,15,6,9,13,16,16,,,,,,,,,
,29,22.308,4.4,0.363,44,10.03856097,,,2,16,16,11,4,16,12,16,16,,,,,,,,,
,30,22.671,2.4,0.693,24,13.44,,,1,16,16,16,8,16,16,16,16,,,,,,,,,
,31,23.364,4.2,0.198,42,20.07712193,,,,,,,,,,,,,,,,,,,,
,32,23.562,3.3,0.165,33,10.03856097,,,,,,,,,,,,,,,,,,,,
,33,23.727,3.4,0.858,34,7.4575,,,目視個所Ｔｏｐ　No.1,4.5,1,,5.1,16,,,,,,,,,,,,
,34,24.585,1.4,0.264,14,13.44,,,目視個所Ｔｏｐ　No.2,5.5,2,,4.1,7,,,,,,,,,,,,
,35,24.849,4.4,0.561,44,20.16,,,目視個所Ｔｏｐ　No.3,5.6,3,,3.1,16,,,,,,,,,,,,
,36,25.41,2.6,0.264,26,20.07712193,,,目視個所Ｔｏｐ　No.4,2.4,4,,2.1,16,,,,,,,,,,,,
,37,25.674,2.3,0.198,23,22.3725,,,目視個所Ｔｏｐ　No.5,4.4,5,,1.1,16,,,,,,,,,,,,
,38,25.872,3.5,0.264,35,16.35896161,,,目視個所（累積ではない）,15,,,5.2,16,,,,,,,,,,,,
,39,26.136,3.6,0.759,36,7.4575,,,非目視個所,25,,,4.2,14,,,,,,,,,,,,
,40,26.895,9.9,1.634,99,,,,合計,40,,,3.2,16,,,,,,,,,,,,
,41,28.529,9.9,,,,,,,,,,2.2,16,,,,,,,,,,,,
,観測時間［s］,23.562,,,,,,,,,,,1.2,16,,,,,,,,,,,,
,,,,,最少移動距離,6.72,,,,,,,5.3,16,,,,,,,,,,,,
,任意個所の最大目視時間［s］,,,2.01,最大移動距離,30.58,,,,,,,4.3,16,,,,,1,2,3,4,5,6,7,8
,任意個所の目視時間の標準偏差,,,0.51,平均移動距離,14.81,,,,,,,3.3,15,,,,5,16,16,16,16,2,3,16,16
,,,,,距離標準偏差,7.38,,,,,,,2.3,11,,,,4,7,14,16,5,1,16,10,16
,,,,,,,,,,,,,1.3,16,,,,3,16,16,15,6,9,13,16,16
,原本再生時間,23.53,秒,,9.9のカウント数,1,,,,,,,5.4,16,,,,2,16,16,11,4,16,12,16,16
,観察時間,23.562,秒,,9.9の秒数,0.594,,,,,,,4.4,5,,,,1,16,16,16,8,16,16,16,16
,観察割合,1.001,,,0のカウント数,2,,,,,,,3.4,6,,,,,,,,,,,,
,,,,,0の秒数,2.013,,,,,,,2.4,4,,,,,,,,,,,,
,総ロスト時間［秒］,2.607,,原本再生に占める9.9の割合,,0.025,,,,,,,1.4,8,,,,,,,,,,,,
,原本再生に占めるロスト割合,0.111,,観察時間に占める9.9の割合,,0.025,,,,,,,5.5,2,,,,,,,,,,,,
,観察時間に占めるロスト割合,0.111,,原本再生に占める0の割合,,0.085550361,,,,,,,4.5,1,,,,,,,,,,,,
,,,,観察時間に占める0の割合,,0.085434174,,,,,,,3.5,9,,,,,,,,,,,,
,,,,,,,,,,,,,2.5,16,,,,,,,,,,,,
,,,,チェックデジット,20.955,,,,,,,,1.5,16,,,,,,,,,,,,
,,,,OK,20.955,,,,,,,,5.6,3,,,,,,,,,,,,
,,,,,20.955,,,,,,,,4.6,16,,,,,,,,,,,,
,,,,,,,,,,,,,3.6,13,,,,,,,,,,,,
,,,,,,,,,,,,,2.6,12,,,,,,,,,,,,
,,,,,,,,,,,,,1.6,16,,,,,,,,,,,,
,,,,,,,,,,,,,5.7,16,,,,,,,,,,,,
,,,,,,,,,,,,,4.7,10,,,,,,,,,,,,
,,,,,,,,,,,,,3.7,16,,,,,,,,,,,,
,,,,,,,,,,,,,2.7,16,,,,,,,,,,,,
終了時刻,,,,,,,,,,,,,1.7,16,,,,,,,,,,,,
,,,,,,,,,,,,,5.8,16,,,,,,,,,,,,
,,,,,,,,,,,,,4.8,16,,,,,,,,,,,,
,,,,,,,,,,,,,3.8,16,,,,,,,,,,,,
,,,,,,,,,,,,,2.8,16,,,,,,,,,,,,
,,,,,,,,,,,,,1.8,16,,,,,,,,,,,,
,,,,,,,,,,,,総計,40,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
