,16,6.072,3.5,2.277,35,7.4575,,,目視時間の分布（%）,,100,,,,,,,,15,56,60,50,0,0,,
,17,8.349,4.5,0.957,45,6.72,,,,1,2,3,4,5,6,7,8,,16,60,64,50,0,0,,
,18,9.306,4.6,0.132,46,7.4575,,,5,0.0,0.0,0.0,0.3,0.0,15.3,0.0,0.0,,17,64,68,50,0,0,,
,19,9.438,5.6,2.343,56,6.72,,,4,0.0,0.0,0.0,6.1,23.3,3.9,0.0,0.0,,18,68,72,50,0,0,,
,20,11.781,4.6,0.297,46,6.72,,,3,0.0,0.0,0.0,2.0,20.3,1.2,0.0,0.0,,19,72,76,50,0,0,,
,21,12.078,3.6,0.099,36,6.72,,,2,0.0,0.0,0.0,3.6,6.1,0.3,0.0,0.0,,20,76,80,50,0,0,,
,22,12.177,3.5,0.165,35,7.4575,,,1,0.0,0.0,0.0,15.8,1.9,0.0,0.0,0.0,,,,,,,100,,
,23,12.342,2.5,0.066,25,6.72,,,,,,,,,,,,,,,,,,,,
,24,12.408,3.5,0.132,35,6.72,,,目視時間の分布ランキング,,,,,,,,,,,,,,,,,
,25,12.54,4.5,1.947,45,6.72,,,,1,2,3,4,5,6,7,8,,,,,,,,,
,26,14.487,3.5,0.066,35,6.72,,,5,14,14,14,12,14,4,14,14,,,,,,,,,
,27,14.553,2.5,0.264,25,6.72,,,4,14,14,14,5,1,7,14,14,,,,,,,,,
,28,14.817,1.5,0.429,15,6.72,,,3,14,14,14,9,2,11,14,14,,,,,,,,,
,29,15.246,2.5,0.099,25,6.72,,,2,14,14,14,8,6,12,14,14,,,,,,,,,
,30,15.345,3.5,0.231,35,6.72,,,1,14,14,14,3,10,14,14,14,,,,,,,,,
,31,15.576,4.5,0.693,45,6.72,,,,,,,,,,,,,,,,,,,,
,32,16.269,3.5,0.957,35,6.72,,,,,,,,,,,,,,,,,,,,
,33,17.226,4.5,0.198,45,6.72,,,目視個所Ｔｏｐ　No.1,4.5,1,,5.1,14,,,,,,,,,,,,
,34,17.424,4.6,0.066,46,7.4575,,,目視個所Ｔｏｐ　No.2,3.5,2,,4.1,14,,,,,,,,,,,,
,35,17.49,5.6,0.627,56,6.72,,,目視個所Ｔｏｐ　No.3,1.4,3,,3.1,14,,,,,,,,,,,,
,36,18.117,4.5,0.594,45,10.03856097,,,目視個所Ｔｏｐ　No.4,5.6,4,,2.1,14,,,,,,,,,,,,
,37,18.711,3.4,0.165,34,10.03856097,,,目視個所Ｔｏｐ　No.5,4.4,5,,1.1,14,,,,,,,,,,,,
,38,18.876,1.4,0.264,14,13.44,,,目視個所（累積ではない）,13,,,5.2,14,,,,,,,,,,,,
,39,19.14,5.4,0.066,54,26.88,,,非目視個所,27,,,4.2,14,,,,,,,,,,,,
,40,19.206,4.4,0.264,44,6.72,,,合計,40,,,3.2,14,,,,,,,,,,,,
,41,19.47,4.5,0.099,45,7.4575,,,,,,,2.2,14,,,,,,,,,,,,
,42,19.569,3.6,0.165,36,10.03856097,,,,,,,1.2,14,,,,,,,,,,,,
,43,19.734,2.6,0.066,26,6.72,,,,,,,5.3,14,,,,,,,,,,,,
,44,19.8,2.5,0.033,25,7.4575,,,,,,,4.3,14,,,,,1,2,3,4,5,6,7,8
,45,19.833,2.4,0.099,24,7.4575,,,,,,,3.3,14,,,,5,14,14,14,12,14,4,14,14
,46,19.932,1.4,0.264,14,6.72,,,,,,,2.3,14,,,,4,14,14,14,5,1,7,14,14
,47,20.196,2.4,0.132,24,6.72,,,,,,,1.3,14,,,,3,14,14,14,9,2,11,14,14
,48,20.328,4.4,0.363,44,13.44,,,,,,,5.4,12,,,,2,14,14,14,8,6,12,14,14
,49,20.691,3.4,0.066,34,6.72,,,,,,,4.4,5,,,,1,14,14,14,3,10,14,14,14
,50,20.757,2.4,0.165,24,6.72,,,,,,,3.4,9,,,,,,,,,,,,
,51,20.922,1.4,2.97,14,6.72,,,,,,,2.4,8,,,,,,,,,,,,
,52,23.892,0,0.066,0,,,,,,,,1.4,3,,,,,,,,,,,,
,53,23.958,9.9,0.066,99,,,,,,,,5.5,14,,,,,,,,,,,,
,54,24.024,1.4,,,,,,,,,,4.5,1,,,,,,,,,,,,
,観測時間［秒］,22.935,,,,,,,,,,,3.5,2,,,,,,,,,,,,
,,,,,最少移動距離,6.72,,,,,,,2.5,6,,,,,,,,,,,,
,任意個所の最大目視時間［s］,,,2.97,最大移動距離,26.88,,,,,,,1.5,10,,,,,,,,,,,,
,任意個所の目視時間の標準偏差,,,0.62,平均移動距離,8.15,,,,,,,5.6,4,,,,,,,,,,,,
,,,,,距離標準偏差,3.57,,,,,,,4.6,7,,,,,,,,,,,,
,,,,,,,,,,,,,3.6,11,,,,,,,,,,,,
,原本再生時間,23.53,秒,,9.9のカウント数,1,,,,,,,2.6,12,,,,,,,,,,,,
,観察時間,22.935,秒,,9.9の秒数,0.066,,,,,,,1.6,14,,,,,,,,,,,,
,観察割合,0.975,,,0のカウント数,1,,,,,,,5.7,14,,,,,,,,,,,,
,,,,,0の秒数,0.066,,,,,,,4.7,14,,,,,,,,,,,,
,総ロスト時間［秒］,0.132,,原本再生に占める9.9の割合,,0.003,,,,,,,3.7,14,,,,,,,,,,,,
,原本再生に占めるロスト割合,0.006,,観察時間に占める9.9の割合,,0.003,,,,,,,2.7,14,,,,,,,,,,,,
,観察時間に占めるロスト割合,0.006,,原本再生に占める0の割合,,0.00280493,,,,,,,1.7,14,,,,,,,,,,,,
,,,,観察時間に占める0の割合,,0.002877698,,,,,,,5.8,14,,,,,,,,,,,,
,,,,,,,,,,,,,4.8,14,,,,,,,,,,,,
,,,,チェックデジット,22.803,,,,,,,,3.8,14,,,,,,,,,,,,
,,,,OK,22.803,,,,,,,,2.8,14,,,,,,,,,,,,
,,,,,22.803,,,,,,,,1.8,14,,,,,,,,,,,,
,,,,,,,,,,,,総計,40,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
