,,,,,視線移動距離算定,,,,,,,,,,,,,,,,,,,,,
,No,視線観測時刻（秒）,格子番号,滞在時間（秒）,便宜的変換,視線移動距離,滞在時間の合計（秒）,,格子番号の位置,,,,,,,,,,刻み,4,ｃｍ,,,,,
開始時刻,1,0.594,1.4,0.264,14,,22.429,,,1,2,3,4,5,6,7,8,,,以上,未満,累積,頻度,%,,
,2,0.858,2.4,0.033,24,6.72,,,5,5.1,5.2,5.3,5.4,5.5,5.6,5.7,5.8,,1,0,4,0,0,0,,
,3,0.891,2.5,0.396,25,7.4575,,,4,4.1,4.2,4.3,4.4,4.5,4.6,4.7,4.8,,2,4,8,40,40,81.63265306,,
,4,1.287,4.5,0.924,45,13.44,,,3,3.1,3.2,3.3,3.4,3.5,3.6,3.7,3.8,,3,8,12,46,6,12.24489796,,
,5,2.211,5.5,0.363,55,6.72,,,2,2.1,2.2,2.3,2.4,2.5,2.6,2.7,2.8,,4,12,16,48,2,4.081632653,,
,6,2.574,5.6,0.495,56,7.4575,,,1,1.1,1.2,1.3,1.4,1.5,1.6,1.7,1.8,,5,16,20,48,0,0,,
,7,3.069,4.5,0.165,45,10.03856097,,,,,,,,,,,,,6,20,24,48,0,0,,
,8,3.234,3.5,0.924,35,6.72,,,目視時間の分布（秒）,,22.429,,,,,,,,7,24,28,49,1,2.040816327,,
,9,4.158,4.5,0.528,45,6.72,,,,1,2,3,4,5,6,7,8,,8,28,32,49,0,0,,
,10,4.686,2.4,0.792,24,15.37035804,,,5,0,0,0,0,1.749,2.574,0,0,,9,32,36,49,0,0,,
,11,5.478,3.4,0.132,34,6.72,,,4,0,0.297,0.264,1.221,7.293,0.099,0,0,,10,36,40,49,0,0,,
,12,5.61,3.5,0.726,35,7.4575,,,3,0,0.495,0,0.33,1.749,0.099,0.264,0,,11,40,44,49,0,0,,
,13,6.336,4.5,1.65,45,6.72,,,2,0,0.297,0.55,1.782,0.66,0,0,0,,12,44,48,49,0,0,,
,14,7.986,5.6,0.165,56,10.03856097,,,1,0,0,0.165,2.244,0.297,0,0,0,,13,48,52,49,0,0,,
,15,8.151,4.5,1.683,45,10.03856097,,,,,,,,,,,,,14,52,56,49,0,0,,
,16,9.834,3.5,0.099,35,6.72,,,目視時間の分布（%）,,100,,,,,,,,15,56,60,49,0,0,,
,17,9.933,2.5,0.264,25,6.72,,,,1,2,3,4,5,6,7,8,,16,60,64,49,0,0,,
,18,10.197,2.4,0.099,24,7.4575,,,5,0.0,0.0,0.0,0.0,7.8,11.5,0.0,0.0,,17,64,68,49,0,0,,
,19,10.296,1.4,0.462,14,6.72,,,4,0.0,1.3,1.2,5.4,32.5,0.4,0.0,0.0,,18,68,72,49,0,0,,
,20,10.758,1.5,0.297,15,7.4575,,,3,0.0,2.2,0.0,1.5,7.8,0.4,1.2,0.0,,19,72,76,49,0,0,,
,21,11.055,1.4,0.363,14,7.4575,,,2,0.0,1.3,2.5,7.9,2.9,0.0,0.0,0.0,,20,76,80,49,0,0,,
,22,11.418,1.3,0.165,13,7.4575,,,1,0.0,0.0,0.7,10.0,1.3,0.0,0.0,0.0,,,,,,,100,,
,23,11.583,2.3,0.066,23,6.72,,,,,,,,,,,,,,,,,,,,
,24,11.649,3.2,0.495,32,10.03856097,,,目視時間の分布ランキング,,,,,,,,,,,,,,,,,
,25,12.144,4.2,0.297,42,6.72,,,,1,2,3,4,5,6,7,8,,,,,,,,,
,26,12.441,4.3,0.264,43,7.4575,,,5,20,20,20,20,6,2,20,20,,,,,,,,,
,27,12.705,4.4,0.099,44,7.4575,,,4,20,12,15,7,1,18,20,20,,,,,,,,,
,28,12.804,4.5,1.881,45,7.4575,,,3,20,10,20,11,5,18,15,20,,,,,,,,,
,29,14.685,5.5,0.165,55,6.72,,,2,20,14,9,4,8,20,20,20,,,,,,,,,
,30,14.85,5.6,1.914,56,7.4575,,,1,20,20,17,3,12,20,20,20,,,,,,,,,
,31,16.764,5.5,1.221,55,7.4575,,,,,,,,,,,,,,,,,,,,
,32,17.985,4.5,0.297,45,6.72,,,,,,,,,,,,,,,,,,,,
,33,18.282,4.4,0.726,44,7.4575,,,目視個所Ｔｏｐ　No.1,4.5,1,,5.1,20,,,,,,,,,,,,
,34,19.008,3.4,0.099,34,6.72,,,目視個所Ｔｏｐ　No.2,5.6,2,,4.1,20,,,,,,,,,,,,
,35,19.107,2.4,0.198,24,6.72,,,目視個所Ｔｏｐ　No.3,1.4,3,,3.1,20,,,,,,,,,,,,
,36,19.305,1.4,0.264,14,6.72,,,目視個所Ｔｏｐ　No.4,2.4,4,,2.1,20,,,,,,,,,,,,
