,,,,,視線移動距離算定,,,,,,,,,,,,,,,,,,,,,
,No,視線観測時刻（秒）,格子番号,滞在時間（秒）,便宜的変換,視線移動距離,滞在時間の合計（秒）,,格子番号の位置,,,,,,,,,,刻み,4,ｃｍ,,,,,
,46,19.701,1.2,0.462,12,7.4575,,,,,,,2.3,10,,,,4,17,17,17,17,13,17,17,17
,47,20.163,1.5,0.099,15,22.3725,,,,,,,1.3,5,,,,3,17,14,17,15,12,17,17,17
,48,20.262,1.6,0.198,16,7.4575,,,,,,,5.4,17,,,,2,17,11,10,2,4,6,16,17
,49,20.46,1.7,0.726,17,7.4575,,,,,,,4.4,17,,,,1,17,8,5,9,7,3,1,17
,50,21.186,2.5,0.132,25,16.35896161,,,,,,,3.4,15,,,,,,,,,,,,
,51,21.318,2.4,0.33,24,7.4575,,,,,,,2.4,2,,,,,,,,,,,,
,52,21.648,2.3,0.33,23,7.4575,,,,,,,1.4,9,,,,,,,,,,,,
,53,21.978,2.4,0.231,24,7.4575,,,,,,,5.5,17,,,,,,,,,,,,
,54,22.209,2.5,0.132,25,7.4575,,,,,,,4.5,13,,,,,,,,,,,,
,55,22.341,2.6,0.132,26,7.4575,,,,,,,3.5,12,,,,,,,,,,,,
,56,22.473,1.6,0.165,16,6.72,,,,,,,2.5,4,,,,,,,,,,,,
,57,22.638,1.7,0.33,17,7.4575,,,,,,,1.5,7,,,,,,,,,,,,
,58,22.968,1.6,0.033,16,7.4575,,,,,,,5.6,17,,,,,,,,,,,,
,59,23.001,1.4,0.066,14,14.915,,,,,,,4.6,17,,,,,,,,,,,,
,60,23.067,2.4,0.457,24,6.72,,,,,,,3.6,17,,,,,,,,,,,,
,61,23.524,2.4,,24,,,,,,,,2.6,6,,,,,,,,,,,,
,観測時間［秒］,18.975,,,,,,,,,,,1.6,3,,,,,,,,,,,,
,,,,,最少移動距離,6.72,,,,,,,5.7,17,,,,,,,,,,,,
,任意個所の最大目視時間［s］,,,1.25,最大移動距離,23.36,,,,,,,4.7,17,,,,,,,,,,,,
,任意個所の目視時間の標準偏差,,,0.26,平均移動距離,9.04,,,,,,,3.7,17,,,,,,,,,,,,
,,,,,距離標準偏差,4.13,,,,,,,2.7,16,,,,,,,,,,,,
,,,,,,,,,,,,,1.7,1,,,,,,,,,,,,
,原本再生時間,18.815,秒,,9.9のカウント数,1,,,,,,,5.8,17,,,,,,,,,,,,
,観察時間,18.975,秒,,9.9の秒数,0.033,,,,,,,4.8,17,,,,,,,,,,,,
,観察割合,1.009,,,0のカウント数,0,,,,,,,3.8,17,,,,,,,,,,,,
,,,,,0の秒数,0,,,,,,,2.8,17,,,,,,,,,,,,
,総ロスト時間［秒］,0.033,,原本再生に占める9.9の割合,,0.002,,,,,,,1.8,17,,,,,,,,,,,,
,原本再生に占めるロスト割合,0.002,,観察時間に占める9.9の割合,,0.002,,,,,,総計,40,,,,,,,,,,,,,
,観察時間に占めるロスト割合,0.002,,原本再生に占める0の割合,,0.000,,,,,,,,,,,,,,,,,,,,
,,,,観察時間に占める0の割合,,0.000,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,チェックデジット,18.942,,,,,,,,,,,,,,,,,,,,,
,,,,OK,18.942,,,,,,,,,,,,,,,,,,,,,
,,,,,18.942,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
