,,,,,視線移動距離算定,,,,,,,,,,,,,,,,,,,,,
,No,視線観測時刻（秒）,格子番号,滞在時間（秒）,便宜的変換,視線移動距離,滞在時間の合計（秒）,,格子番号の位置,,,,,,,,,,刻み,4,ｃｍ,,,,,
開始時刻,1,5.996,9.9,0.99,,,18.909,,,1,2,3,4,5,6,7,8,,,以上,未満,累積,頻度,%,,
,2,6.986,3.5,0.924,35,,,,5,5.1,5.2,5.3,5.4,5.5,5.6,5.7,5.8,,1,0,4,0,0,0,,
,3,7.91,4.5,0.165,45,6.72,,,4,4.1,4.2,4.3,4.4,4.5,4.6,4.7,4.8,,2,4,8,11,11,52.38095238,,
,4,8.075,5.5,1.584,55,6.72,,,3,3.1,3.2,3.3,3.4,3.5,3.6,3.7,3.8,,3,8,12,15,4,19.04761905,,
,5,9.659,3.5,0.957,35,13.44,,,2,2.1,2.2,2.3,2.4,2.5,2.6,2.7,2.8,,4,12,16,18,3,14.28571429,,
,6,10.616,2.6,0.429,26,10.03856097,,,1,1.1,1.2,1.3,1.4,1.5,1.6,1.7,1.8,,5,16,20,19,1,4.761904762,,
,7,11.045,2.7,0.924,27,7.4575,,,,,,,,,,,,,6,20,24,20,1,4.761904762,,
,8,11.969,2.6,0.264,26,7.4575,,,目視時間の分布（秒）,,17.919,,,,,,,,7,24,28,21,1,4.761904762,,
,9,12.233,1.5,1.122,15,10.03856097,,,,1,2,3,4,5,6,7,8,,8,28,32,21,0,0,,
,10,13.355,1.6,0.858,16,7.4575,,,5,0,0,0,0,1.584,0,0,0,,9,32,36,21,0,0,,
,11,14.213,3.3,0.594,33,26.09908727,,,4,0,0,0,0,0.165,0,0,0,,10,36,40,21,0,0,,
,12,14.807,2.3,0.33,23,6.72,,,3,0,0,0.594,0.462,1.881,2.046,0,0,,11,40,44,21,0,0,,
,13,15.137,2.4,0.858,24,7.4575,,,2,0,0,0.33,1.419,0.693,3.663,2.343,0,,12,44,48,21,0,0,,
,14,15.995,3.4,0.462,34,6.72,,,1,0,0,0,0,1.881,0.858,0,0,,13,48,52,21,0,0,,
