,,,,,視線移動距離算定,,,,,,,,,,,,,,,,,,,,,
,No,視線観測時刻（秒）,格子番号,滞在時間（秒）,便宜的変換,視線移動距離,滞在時間の合計（秒）,,格子番号の位置,,,,,,,,,,刻み,4,ｃｍ,,,,,
開始時刻,1,5.549,9.9,1.221,,,18.777,,,1,2,3,4,5,6,7,8,,,以上,未満,累積,頻度,%,,
,2,6.77,2.6,0.693,26,,,,5,5.1,5.2,5.3,5.4,5.5,5.6,5.7,5.8,,1,0,4,0,0,0,,
,3,7.463,2.7,0.198,27,7.4575,,,4,4.1,4.2,4.3,4.4,4.5,4.6,4.7,4.8,,2,4,8,7,7,30.43478261,,
,4,7.661,3.7,1.221,37,6.72,,,3,3.1,3.2,3.3,3.4,3.5,3.6,3.7,3.8,,3,8,12,8,1,4.347826087,,
,5,8.882,1.6,0.33,16,15.37035804,,,2,2.1,2.2,2.3,2.4,2.5,2.6,2.7,2.8,,4,12,16,14,6,26.08695652,,
,6,9.212,2.4,0.429,24,16.35896161,,,1,1.1,1.2,1.3,1.4,1.5,1.6,1.7,1.8,,5,16,20,17,3,13.04347826,,
,7,9.641,2.5,1.155,25,7.4575,,,,,,,,,,,,,6,20,24,22,5,21.73913043,,
,8,10.796,2.7,0.957,27,14.915,,,目視時間の分布（秒）,,17.556,,,,,,,,7,24,28,22,0,0,,
,9,11.753,2.6,0.792,26,7.4575,,,,1,2,3,4,5,6,7,8,,8,28,32,23,1,4.347826087,,
,10,12.545,4.4,0.759,44,20.07712193,,,5,0,0,0,0.561,0,0,0,0,,9,32,36,23,0,0,,
,11,13.304,2.5,0.495,25,15.37035804,,,4,0,0,0,2.409,0,0.429,0,0,,10,36,40,23,0,0,,
,12,13.799,1.6,0.924,16,10.03856097,,,3,0,0,0,0,0,1.056,1.914,0,,11,40,44,23,0,0,,
,13,14.723,1.7,1.848,17,7.4575,,,2,0,0,0.891,0.429,2.607,1.485,1.584,0,,12,44,48,23,0,0,,
,14,16.571,4.4,0.792,44,30.1156829,,,1,0,0,0.363,0,0,1.254,2.574,0,,13,48,52,23,0,0,,
