,,,,,視線移動距離算定,,,,,,,,,,,,,,,,,,,,,
,No,視線観測時刻（秒）,格子番号,滞在時間（秒）,便宜的変換,視線移動距離,滞在時間の合計（秒）,,格子番号の位置,,,,,,,,,,刻み,4,ｃｍ,,,,,
開始時刻,1,2.541,2.4,0.033,24,,18.975,,,1,2,3,4,5,6,7,8,,,以上,未満,累積,頻度,%,,
,2,2.574,1.5,0.099,15,10.03856097,,,5,5.1,5.2,5.3,5.4,5.5,5.6,5.7,5.8,,1,0,4,0,0,0,,
,3,2.673,4.5,0.462,45,20.16,,,4,4.1,4.2,4.3,4.4,4.5,4.6,4.7,4.8,,2,4,8,44,44,69.84126984,,
,4,3.135,5.5,0.165,55,6.72,,,3,3.1,3.2,3.3,3.4,3.5,3.6,3.7,3.8,,3,8,12,53,9,14.28571429,,
,5,3.3,0,0.033,0,,,,2,2.1,2.2,2.3,2.4,2.5,2.6,2.7,2.8,,4,12,16,58,5,7.936507937,,
,6,3.333,9.9,0.495,99,,,,1,1.1,1.2,1.3,1.4,1.5,1.6,1.7,1.8,,5,16,20,58,0,0,,
,7,3.828,5.5,0.033,55,,,,,,,,,,,,,,6,20,24,60,2,3.174603175,,
,8,3.861,4.5,0.099,45,6.72,,,目視時間の分布（秒）,,18.447,,,,,,,,7,24,28,60,0,0,,
,9,3.96,3.5,0.066,35,6.72,,,,1,2,3,4,5,6,7,8,,8,28,32,63,3,4.761904762,,
,10,4.026,3.4,0.099,34,7.4575,,,5,0,0,0.165,0,0.198,0,0,0,,9,32,36,63,0,0,,
,11,4.125,3.5,0.132,35,7.4575,,,4,0,0,0.33,1.287,1.683,0.165,0.495,0.165,,10,36,40,63,0,0,,
,12,4.257,3.6,2.046,36,7.4575,,,3,0,0,0.33,1.518,2.442,2.475,1.188,0.66,,11,40,44,63,0,0,,
,13,6.303,4.6,0.066,46,6.72,,,2,0,0.165,0.66,0.165,1.452,0.132,0.627,2.046,,12,44,48,63,0,0,,
,14,6.369,3.6,0.066,36,6.72,,,1,0,0,0,0,0.099,0,0,0,,13,48,52,63,0,0,,
,15,6.435,3.5,0.099,35,7.4575,,,,,,,,,,,,,14,52,56,63,0,0,,
,16,6.534,2.5,0.561,25,6.72,,,目視時間の分布（%）,,100,,,,,,,,15,56,60,63,0,0,,
,17,7.095,3.5,1.155,35,6.72,,,,1,2,3,4,5,6,7,8,,16,60,64,63,0,0,,
,18,8.25,2.5,0.825,25,6.72,,,5,0.0,0.0,0.9,0.0,1.1,0.0,0.0,0.0,,17,64,68,63,0,0,,
,19,9.075,3.5,0.429,35,6.72,,,4,0.0,0.0,1.8,7.0,9.1,0.9,2.7,0.9,,18,68,72,63,0,0,,
,20,9.504,4.5,1.056,45,6.72,,,3,0.0,0.0,1.8,8.2,13.2,13.4,6.4,3.6,,19,72,76,63,0,0,,
,21,10.56,4.4,1.023,44,7.4575,,,2,0.0,0.9,3.6,0.9,7.9,0.7,3.4,11.1,,20,76,80,63,0,0,,
,22,11.583,3.5,0.198,35,10.03856097,,,1,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,,,,,,,100,,
,23,11.781,3.6,0.165,36,7.4575,,,,,,,,,,,,,,,,,,,,
,24,11.946,3.7,0.033,37,7.4575,,,目視時間の分布ランキング,,,,,,,,,,,,,,,,,
,25,11.979,2.8,0.231,28,10.03856097,,,,1,2,3,4,5,6,7,8,,,,,,,,,
,26,12.21,2.6,0.066,26,14.915,,,5,23,23,20,23,15,23,23,23,,,,,,,,,
,27,12.276,3.5,0.198,35,10.03856097,,,4,23,23,13,7,4,19,12,16,,,,,,,,,
,28,12.474,4.5,0.066,45,6.72,,,3,23,23,14,5,2,1,8,10,,,,,,,,,
,29,12.54,4.4,0.264,44,7.4575,,,2,23,18,9,17,6,21,11,3,,,,,,,,,
,30,12.804,5.3,0.165,53,10.03856097,,,1,23,23,23,23,22,23,23,23,,,,,,,,,
,31,12.969,4.6,0.099,46,23.35994769,,,,,,,,,,,,,,,,,,,,
,32,13.068,3.6,0.066,36,6.72,,,,,,,,,,,,,,,,,,,,
,33,13.134,3.7,0.561,37,7.4575,,,目視個所Ｔｏｐ　No.1,3.6,1,,5.1,23,,,,,,,,,,,,
,34,13.695,4.7,0.495,47,6.72,,,目視個所Ｔｏｐ　No.2,3.5,2,,4.1,23,,,,,,,,,,,,
,35,14.19,3.3,0.132,33,30.57756203,,,目視個所Ｔｏｐ　No.3,2.8,3,,3.1,23,,,,,,,,,,,,
,36,14.322,2.3,0.099,23,6.72,,,目視個所Ｔｏｐ　No.4,4.5,4,,2.1,23,,,,,,,,,,,,
,37,14.421,2.2,0.165,22,7.4575,,,目視個所Ｔｏｐ　No.5,3.4,5,,1.1,23,,,,,,,,,,,,
,38,14.586,2.3,0.033,23,7.4575,,,目視個所（累積ではない）,22,,,5.2,23,,,,,,,,,,,,
,39,14.619,2.5,0.066,25,14.915,,,非目視個所,18,,,4.2,23,,,,,,,,,,,,
,40,14.685,2.7,0.165,27,14.915,,,合計,40,,,3.2,23,,,,,,,,,,,,
,41,14.85,2.8,0.495,28,7.4575,,,,,,,2.2,18,,,,,,,,,,,,
,42,15.345,3.4,0.132,34,30.57756203,,,,,,,1.2,23,,,,,,,,,,,,
,43,15.477,4.3,0.33,43,10.03856097,,,,,,,5.3,20,,,,,,,,,,,,
,44,15.807,3.3,0.198,33,6.72,,,,,,,4.3,13,,,,,1,2,3,4,5,6,7,8
,45,16.005,2.3,0.528,23,6.72,,,,,,,3.3,14,,,,5,23,23,20,23,15,23,23,23
,46,16.533,3.4,0.726,34,10.03856097,,,,,,,2.3,9,,,,4,23,23,13,7,4,19,12,16
,47,17.259,3.5,0.033,35,7.4575,,,,,,,1.3,23,,,,3,23,23,14,5,2,1,8,10
,48,17.292,3.6,0.066,36,7.4575,,,,,,,5.4,23,,,,2,23,18,9,17,6,21,11,3
,49,17.358,2.7,0.462,27,10.03856097,,,,,,,4.4,7,,,,1,23,23,23,23,22,23,23,23
,50,17.82,2.6,0.066,26,7.4575,,,,,,,3.4,5,,,,,,,,,,,,
,51,17.886,2.4,0.132,24,14.915,,,,,,,2.4,17,,,,,,,,,,,,
,52,18.018,3.4,0.198,34,6.72,,,,,,,1.4,23,,,,,,,,,,,,
,53,18.216,3.5,0.099,35,7.4575,,,,,,,5.5,15,,,,,,,,,,,,
,54,18.315,3.6,0.066,36,7.4575,,,,,,,4.5,4,,,,,,,,,,,,
,55,18.381,3.7,0.528,37,7.4575,,,,,,,3.5,2,,,,,,,,,,,,
,56,18.909,4.8,0.165,48,10.03856097,,,,,,,2.5,6,,,,,,,,,,,,
,57,19.074,3.8,0.066,38,6.72,,,,,,,1.5,22,,,,,,,,,,,,
,58,19.14,2.8,0.693,28,6.72,,,,,,,5.6,23,,,,,,,,,,,,
,59,19.833,3.8,0.594,38,6.72,,,,,,,4.6,19,,,,,,,,,,,,
,60,20.427,3.7,0.066,37,7.4575,,,,,,,3.6,1,,,,,,,,,,,,
,61,20.493,3.5,0.033,35,14.915,,,,,,,2.6,21,,,,,,,,,,,,
,62,20.526,3.4,0.363,34,7.4575,,,,,,,1.6,23,,,,,,,,,,,,
,63,20.889,2.8,0.627,28,30.57756203,,,,,,,5.7,23,,,,,,,,,,,,
,64,21.516,3.8,0.132,38,6.72,,,,,,,4.7,12,,,,,,,,,,,,
,65,21.648,3.7,0.132,37,7.4575,,,,,,,3.7,8,,,,,,,,,,,,
,66,21.78,4.7,0.066,47,6.72,,,,,,,2.7,11,,,,,,,,,,,,
,67,21.846,4.6,0.176,46,7.4575,,,,,,,1.7,23,,,,,,,,,,,,
,68,22.022,4.6,,46,,,,,,,,5.8,23,,,,,,,,,,,,
,観測時間［秒］,18.975,,,,,,,,,,,4.8,16,,,,,,,,,,,,
,,,,,最少移動距離,6.72,,,,,,,3.8,10,,,,,,,,,,,,
,任意個所の最大目視時間［s］,,,2.05,最大移動距離,30.58,,,,,,,2.8,3,,,,,,,,,,,,
,任意個所の目視時間の標準偏差,,,0.35,平均移動距離,9.84,,,,,,,1.8,23,,,,,,,,,,,,
