,5.511,,,,視線移動距離算定,,,,,,,,,,,,,,,,,,,,,
,No,視線観測時刻（秒）,格子番号,滞在時間（秒）,便宜的変換,視線移動距離,滞在時間の合計（秒）,,格子番号の位置,,,,,,,,,,刻み,4,ｃｍ,,,,,
,55,17.094,2.2,0.066,22,7.4575,,,,,,,3.5,9,,,,,,,,,,,,
,56,17.16,1.2,0.33,12,6.72,,,,,,,2.5,5,,,,,,,,,,,,
,57,17.49,2.3,0.66,23,10.03856097,,,,,,,1.5,17,,,,,,,,,,,,
,58,18.15,1.4,0.099,14,10.03856097,,,,,,,5.6,22,,,,,,,,,,,,
,59,18.249,1.3,0.264,13,7.4575,,,,,,,4.6,22,,,,,,,,,,,,
,60,18.513,2.3,0.066,23,6.72,,,,,,,3.6,14,,,,,,,,,,,,
,61,18.579,3.3,0.132,33,6.72,,,,,,,2.6,1,,,,,,,,,,,,
,62,18.711,3.4,0.099,34,7.4575,,,,,,,1.6,2,,,,,,,,,,,,
,63,18.81,2.5,0.132,25,10.03856097,,,,,,,5.7,22,,,,,,,,,,,,
,64,18.942,2.6,0.924,26,7.4575,,,,,,,4.7,22,,,,,,,,,,,,
,65,19.866,1.7,1.155,17,10.03856097,,,,,,,3.7,15,,,,,,,,,,,,
,66,21.021,9.9,0.429,99,,,,,,,,2.7,16,,,,,,,,,,,,
,67,21.45,1.6,0.066,16,,,,,,,,1.7,4,,,,,,,,,,,,
,68,21.516,1.5,0.033,15,7.4575,,,,,,,5.8,22,,,,,,,,,,,,
,69,21.549,2.5,0.627,25,6.72,,,,,,,4.8,22,,,,,,,,,,,,
,70,22.176,1.5,0.281,15,6.72,,,,,,,3.8,22,,,,,,,,,,,,
,71,22.457,1.4,0.066,14,7.4575,,,,,,,2.8,22,,,,,,,,,,,,
,72,22.523,1.4,,,,,,,,,,1.8,10,,,,,,,,,,,,
,観測時間［秒］,18.678,,,,,,,,,,総計,40,,,,,,,,,,,,,
,,,,,最少移動距離,6.72,,,,,,,,,,,,,,,,,,,,
,任意個所の最大目視時間［s］,,,1.68,最大移動距離,27.90,,,,,,,,,,,,,,,,,,,,
,任意個所の目視時間の標準偏差,,,0.29,平均移動距離,8.60,,,,,,,,,,,,,,,,,,,,
,,,,,距離標準偏差,3.60,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,原本再生時間,18.815,秒,,9.9のカウント数,8,,,,,,,,,,,,,,,,,,,,
,観察時間,18.678,秒,,9.9の秒数,5.28,,,,,,,,,,,,,,,,,,,,
,観察割合,0.993,,,0のカウント数,4,,,,,,,,,,,,,,,,,,,,
,,,,,0の秒数,0.825,,,,,,,,,,,,,,,,,,,,
,総ロスト時間［秒］,6.105,,原本再生に占める9.9の割合,,0.281,,,,,,,,,,,,,,,,,,,,
,原本再生に占めるロスト割合,0.324,,観察時間に占める9.9の割合,,0.283,,,,,,,,,,,,,,,,,,,,
,観察時間に占めるロスト割合,0.327,,原本再生に占める0の割合,,0.044,,,,,,,,,,,,,,,,,,,,
,,,,観察時間に占める0の割合,,0.044,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,チェックデジット,12.573,,,,,,,,,,,,,,,,,,,,,
,,,,OK,12.573,,,,,,,,,,,,,,,,,,,,,
,,,,,12.573,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
