Record Length,2500,Points,-4.69999981,4.15999985,,Record Length,2500,Points,-4.69999981,1.5200000,
Sample Interval,9.999999776E-3,s,-4.68999958,4.15999985,,Sample Interval,9.999999776E-3,s,-4.68999958,1.5200000,
Trigger Point,469.999991432,Samples,-4.67999983,4.15999985,,Trigger Point,469.999991432,Samples,-4.67999983,1.5200000,
,,,-4.66999960,4.15999985,,,,,-4.66999960,1.5200000,
,,,-4.65999985,4.15999985,,,,,-4.65999985,1.5200000,
,,,-4.64999962,4.15999985,,,,,-4.64999962,1.5200000,
Source,CH1,,-4.63999987,4.15999985,,Source,CH2,,-4.63999987,1.5200000,
Vertical Units,Volts,,-4.62999964,4.15999985,,Vertical Units,Volts,,-4.62999964,1.5200000,
Vertical Scale,2.0000000,,-4.61999989,4.15999985,,Vertical Scale,2.0000000,,-4.61999989,1.5200000,
Vertical Offset,0,,-4.60999966,4.15999985,,Vertical Offset,0,,-4.60999966,1.5200000,
Horizontal Units,s,,-4.59999990,4.15999985,,Horizontal Units,s,,-4.59999990,1.5200000,
Horizontal Scale,2.4999999,,-4.58999968,4.15999985,,Horizontal Scale,2.4999999,,-4.58999968,1.5200000,
Pt Fmt,Y,,-4.57999992,4.15999985,,Pt Fmt,Y,,-4.57999992,1.5200000,
Yzero,-40.00000000E-3,,-4.56999969,4.15999985,,Yzero,-2.0000000,,-4.56999969,1.5200000,
Probe Atten,10.0000000,,-4.55999994,4.15999985,,Probe Atten,10.0000000,,-4.55999994,1.5200000,
,,,-4.54999971,4.23999977,,,,,-4.54999971,1.5200000,
Note,TBS 1154 - 2:34:38   2019/06/10,,-4.53999996,4.15999985,,Note,TBS 1154 - 2:34:38   2019/06/10,,-4.53999996,1.5200000,
,,,-4.52999973,4.15999985,,,,,-4.52999973,1.5200000,
,,,-4.51999998,4.15999985,,,,,-4.51999998,1.5200000,
,,,-4.50999975,4.15999985,,,,,-4.50999975,1.5200000,
,,,-4.50000000,4.15999985,,,,,-4.50000000,1.5200000,
,,,-4.48999977,4.15999985,,,,,-4.48999977,1.5200000,
,,,-4.48000002,4.15999985,,,,,-4.48000002,1.5200000,
,,,-4.46999979,4.15999985,,,,,-4.46999979,1.5200000,
,,,-4.46000004,4.15999985,,,,,-4.46000004,1.5200000,
,,,-4.44999981,4.15999985,,,,,-4.44999981,1.5200000,
,,,-4.43999958,4.15999985,,,,,-4.43999958,1.5200000,
,,,-4.42999983,4.15999985,,,,,-4.42999983,1.5200000,
,,,-4.41999960,4.15999985,,,,,-4.41999960,1.5200000,
,,,-4.40999985,4.15999985,,,,,-4.40999985,1.5999999,
,,,-4.39999962,4.15999985,,,,,-4.39999962,1.5200000,
,,,-4.38999987,4.15999985,,,,,-4.38999987,1.5200000,
,,,-4.37999964,4.15999985,,,,,-4.37999964,1.5200000,
,,,-4.36999989,4.15999985,,,,,-4.36999989,1.5999999,
,,,-4.35999966,4.15999985,,,,,-4.35999966,1.5999999,
,,,-4.34999990,4.15999985,,,,,-4.34999990,1.5200000,
,,,-4.33999968,4.15999985,,,,,-4.33999968,1.5200000,
,,,-4.32999992,4.15999985,,,,,-4.32999992,1.5200000,
,,,-4.31999969,4.15999985,,,,,-4.31999969,1.5200000,
,,,-4.30999994,4.15999985,,,,,-4.30999994,1.5200000,
,,,-4.29999971,4.15999985,,,,,-4.29999971,1.5200000,
,,,-4.28999996,4.07999992,,,,,-4.28999996,1.5200000,
,,,-4.27999973,4.15999985,,,,,-4.27999973,1.5200000,
,,,-4.26999998,4.07999992,,,,,-4.26999998,1.5200000,
,,,-4.25999975,4.15999985,,,,,-4.25999975,1.5200000,
,,,-4.25000000,4.15999985,,,,,-4.25000000,1.5200000,
,,,-4.23999977,4.15999985,,,,,-4.23999977,1.5200000,
,,,-4.23000002,4.15999985,,,,,-4.23000002,1.4399999,
,,,-4.21999979,4.15999985,,,,,-4.21999979,1.5200000,
,,,-4.21000004,4.15999985,,,,,-4.21000004,1.5200000,
