,,,,,視線移動距離算定,,,,,,,,,,,,,,,,,,,,,
,No,視線観測時刻（秒）,格子番号,滞在時間（秒）,便宜的変換,視線移動距離,滞在時間の合計（秒）,,,,,,,,,,,,刻み,4,ｃｍ,,,,,
開始時刻,1,1.023,2.4,0.528,24,,54.516,,格子番号の位置,,,,,,,,,,,以上,未満,累積,頻度,%,,
,2,1.551,3.5,0.33,35,10.03856097,,,,1,2,3,4,5,6,7,8,,1,0,4,0,0,0,,
,3,1.881,3.4,0.231,34,7.4575,,,5,5.1,5.2,5.3,5.4,5.5,5.6,5.7,5.8,,2,4,8,112,112,78.87323944,,
,4,2.112,2.4,0.957,24,6.72,,,4,4.1,4.2,4.3,4.4,4.5,4.6,4.7,4.8,,3,8,12,133,21,14.78873239,,
,5,3.069,2.3,0.132,23,7.4575,,,3,3.1,3.2,3.3,3.4,3.5,3.6,3.7,3.8,,4,12,16,139,6,4.225352113,,
,6,3.201,1.3,0.99,13,6.72,,,2,2.1,2.2,2.3,2.4,2.5,2.6,2.7,2.8,,5,16,20,140,1,0.704225352,,
,7,4.191,2.4,0.264,24,10.03856097,,,1,1.1,1.2,1.3,1.4,1.5,1.6,1.7,1.8,,6,20,24,142,2,1.408450704,,
,8,4.455,3.4,0.198,34,6.72,,,,,,,,,,,,,7,24,28,142,0,0,,
,9,4.653,4.5,0.429,45,10.03856097,,,目視時間の分布（秒）,,51.612,,,,,,,,8,28,32,142,0,0,,
,10,5.082,2.4,0.231,24,15.37035804,,,,1,2,3,4,5,6,7,8,,9,32,36,142,0,0,,
,11,5.313,1.3,0.99,13,10.03856097,,,5,0,0.264,0,0,0.198,0.165,0,0,,10,36,40,142,0,0,,
,12,6.303,2.4,1.386,24,10.03856097,,,4,0,0.066,0.066,0.066,1.485,1.023,2.937,0,,11,40,44,142,0,0,,
,13,7.689,9.9,0.297,99,,,,3,0,0.099,0.066,2.64,1.221,0.561,0.264,0,,12,44,48,142,0,0,,
,14,7.986,2.6,0.066,26,,,,2,0.231,0.56,5.313,11.187,1.287,1.452,1.749,0.165,,13,48,52,142,0,0,,
,15,8.052,3.6,0.066,36,6.72,,,1,0.297,1.024,10.89,1.782,1.914,1.98,0.66,0,,14,52,56,142,0,0,,
,16,8.118,4.6,0.132,46,6.72,,,,,,,,,,,,,15,56,60,142,0,0,,
,17,8.25,3.6,0.066,36,6.72,,,目視時間の分布（%）,,100,,,,,,,,16,60,64,142,0,0,,
,18,8.316,2.6,0.396,26,6.72,,,,1,2,3,4,5,6,7,8,,17,64,68,142,0,0,,
,19,8.712,1.6,0.33,16,6.72,,,5,0.0,0.5,0.0,0.0,0.4,0.3,0.0,0.0,,18,68,72,142,0,0,,
