,,,,,視線移動距離算定,,,,,,,,,,,,,,,,,,,,,
,No,視線観測時刻（秒）,格子番号,滞在時間（秒）,便宜的変換,視線移動距離,滞在時間の合計（秒）,,格子番号の位置,,,,,,,,,,刻み,4,ｃｍ,,,,,
開始時刻,1,1.485,3.4,0.66,34,,54.571,,,1,2,3,4,5,6,7,8,,,以上,未満,累積,頻度,%,,
,2,2.145,4.5,0.297,45,10.03856097,,,5,5.1,5.2,5.3,5.4,5.5,5.6,5.7,5.8,,1,0,4,0,0,0,,
,3,2.442,3.5,0.033,35,6.72,,,4,4.1,4.2,4.3,4.4,4.5,4.6,4.7,4.8,,2,4,8,82,82,75.92592593,,
,4,2.475,3.4,0.594,34,7.4575,,,3,3.1,3.2,3.3,3.4,3.5,3.6,3.7,3.8,,3,8,12,99,17,15.74074074,,
,5,3.069,5.5,0.099,55,15.37035804,,,2,2.1,2.2,2.3,2.4,2.5,2.6,2.7,2.8,,4,12,16,105,6,5.555555556,,
,6,3.168,5.6,0.693,56,7.4575,,,1,1.1,1.2,1.3,1.4,1.5,1.6,1.7,1.8,,5,16,20,105,0,0,,
,7,3.861,5.5,0.099,55,7.4575,,,,,,,,,,,,,6,20,24,108,3,2.777777778,,
,8,3.96,4.4,0.066,44,10.03856097,,,目視時間の分布（秒）,,54.34,,,,,,,,7,24,28,108,0,0,,
,9,4.026,3.4,0.066,34,6.72,,,,1,2,3,4,5,6,7,8,,8,28,32,108,0,0,,
,10,4.092,2.4,0.33,24,6.72,,,5,0,0,0,0.099,2.673,3.135,0,0,,9,32,36,108,0,0,,
,11,4.422,2.3,0.198,23,7.4575,,,4,0,0.363,0.033,0.231,1.089,0.924,0,0,,10,36,40,108,0,0,,
,12,4.62,1.3,0.759,13,6.72,,,3,0,0,1.551,5.247,0.594,0.825,0,0,,11,40,44,108,0,0,,
,13,5.379,2.3,0.528,23,6.72,,,2,0,0,4.521,13.496,3.102,1.188,0.759,0,,12,44,48,108,0,0,,
,14,5.907,2.5,0.132,25,14.915,,,1,0,0.198,6.403,1.848,3.454,2.145,0.462,0,,13,48,52,108,0,0,,
,15,6.039,1.6,0.066,16,10.03856097,,,,,,,,,,,,,14,52,56,108,0,0,,
,16,6.105,1.7,0.462,17,7.4575,,,目視時間の分布（%）,,100,,,,,,,,15,56,60,108,0,0,,
,17,6.567,1.6,0.099,16,7.4575,,,,1,2,3,4,5,6,7,8,,16,60,64,108,0,0,,
,18,6.666,2.6,0.066,26,6.72,,,5,0.0,0.0,0.0,0.2,4.9,5.8,0.0,0.0,,17,64,68,108,0,0,,
,19,6.732,2.4,1.089,24,14.915,,,4,0.0,0.7,0.1,0.4,2.0,1.7,0.0,0.0,,18,68,72,108,0,0,,
,20,7.821,2.5,0.066,25,7.4575,,,3,0.0,0.0,2.9,9.7,1.1,1.5,0.0,0.0,,19,72,76,108,0,0,,
,21,7.887,2.6,0.099,26,7.4575,,,2,0.0,0.0,8.3,24.8,5.7,2.2,1.4,0.0,,20,76,80,108,0,0,,
,22,7.986,2.7,0.33,27,7.4575,,,1,0.0,0.4,11.8,3.4,6.4,3.9,0.9,0.0,,,,,,,100,,
,23,8.316,2.5,0.132,25,14.915,,,,,,,,,,,,,,,,,,,,
,24,8.448,2.4,0.429,24,7.4575,,,目視時間の分布ランキング,,,,,,,,,,,,,,,,,
,25,8.877,2.3,0.957,23,7.4575,,,,1,2,3,4,5,6,7,8,,,,,,,,,
,26,9.834,2.4,1.617,24,7.4575,,,5,24,24,24,22,8,6,24,24,,,,,,,,,
,27,11.451,3.4,0.462,34,6.72,,,4,24,19,23,20,13,14,24,24,,,,,,,,,
,28,11.913,2.5,0.198,25,10.03856097,,,3,24,24,11,3,17,15,24,24,,,,,,,,,
,29,12.111,1.6,0.198,16,10.03856097,,,2,24,24,4,1,7,12,16,24,,,,,,,,,
,30,12.309,1.5,0.066,15,7.4575,,,1,24,21,2,10,5,9,18,24,,,,,,,,,
,31,12.375,1.4,1.32,14,7.4575,,,,,,,,,,,,,,,,,,,,
,32,13.695,1.5,0.132,15,7.4575,,,,,,,,,,,,,,,,,,,,
,33,13.827,2.5,0.924,25,6.72,,,目視個所Ｔｏｐ　No.1,2.4,1,,5.1,24,,,,,,,,,,,,
,34,14.751,2.4,1.386,24,7.4575,,,目視個所Ｔｏｐ　No.2,1.3,2,,4.1,24,,,,,,,,,,,,
,35,16.137,2.5,0.099,25,7.4575,,,目視個所Ｔｏｐ　No.3,3.4,3,,3.1,24,,,,,,,,,,,,
,36,16.236,1.6,0.627,16,10.03856097,,,目視個所Ｔｏｐ　No.4,2.3,4,,2.1,24,,,,,,,,,,,,
,37,16.863,1.5,0.099,15,7.4575,,,目視個所Ｔｏｐ　No.5,1.5,5,,1.1,24,,,,,,,,,,,,
,38,16.962,1.4,0.363,14,7.4575,,,目視個所（累積ではない）,23,,,5.2,24,,,,,,,,,,,,
,39,17.325,1.3,0.066,13,7.4575,,,非目視個所,17,,,4.2,19,,,,,,,,,,,,
,40,17.391,2.3,1.122,23,6.72,,,合計,40,,,3.2,24,,,,,,,,,,,,
,41,18.513,1.3,0.792,13,6.72,,,,,,,2.2,24,,,,,,,,,,,,
,42,19.305,2.3,0.165,23,6.72,,,,,,,1.2,21,,,,,,,,,,,,
,43,19.47,2.4,0.858,24,7.4575,,,,,,,5.3,24,,,,,,,,,,,,
,44,20.328,2.5,0.396,25,7.4575,,,,,,,4.3,23,,,,,1,2,3,4,5,6,7,8
,45,20.724,2.4,0.759,24,7.4575,,,,,,,3.3,11,,,,5,24,24,24,22,8,6,24,24
,46,21.483,3.4,0.033,34,6.72,,,,,,,2.3,4,,,,4,24,19,23,20,13,14,24,24
,47,21.516,3.5,0.198,35,7.4575,,,,,,,1.3,2,,,,3,24,24,11,3,17,15,24,24
,48,21.714,4.5,0.198,45,6.72,,,,,,,5.4,22,,,,2,24,24,4,1,7,12,16,24
,49,21.912,5.5,0.33,55,6.72,,,,,,,4.4,20,,,,1,24,21,2,10,5,9,18,24
,50,22.242,4.6,0.066,46,10.03856097,,,,,,,3.4,3,,,,,,,,,,,,
,51,22.308,3.6,0.066,36,6.72,,,,,,,2.4,1,,,,,,,,,,,,
,52,22.374,2.6,0.363,26,6.72,,,,,,,1.4,10,,,,,,,,,,,,
,53,22.737,2.5,0.066,25,7.4575,,,,,,,5.5,8,,,,,,,,,,,,
,54,22.803,2.4,3.729,24,7.4575,,,,,,,4.5,13,,,,,,,,,,,,
,55,26.532,2.3,1.155,23,7.4575,,,,,,,3.5,17,,,,,,,,,,,,
,56,27.687,2.4,0.363,24,7.4575,,,,,,,2.5,7,,,,,,,,,,,,
,57,28.05,3.4,0.792,34,6.72,,,,,,,1.5,5,,,,,,,,,,,,
,58,28.842,9.9,0.231,99,,,,,,,,5.6,6,,,,,,,,,,,,
,59,29.073,3.4,0.726,34,,,,,,,,4.6,14,,,,,,,,,,,,
,60,29.799,4.5,0.297,45,10.03856097,,,,,,,3.6,15,,,,,,,,,,,,
,61,30.096,5.6,0.429,56,10.03856097,,,,,,,2.6,12,,,,,,,,,,,,
,62,30.525,3.6,0.066,36,13.44,,,,,,,1.6,9,,,,,,,,,,,,
,63,30.591,2.7,0.429,27,10.03856097,,,,,,,5.7,24,,,,,,,,,,,,
,64,31.02,1.6,1.155,16,10.03856097,,,,,,,4.7,24,,,,,,,,,,,,
,65,32.175,1.3,0.825,13,22.3725,,,,,,,3.7,24,,,,,,,,,,,,
,66,33,1.2,0.198,12,7.4575,,,,,,,2.7,16,,,,,,,,,,,,
,67,33.198,4.2,0.363,42,20.16,,,,,,,1.7,18,,,,,,,,,,,,
,68,33.561,4.3,0.033,43,7.4575,,,,,,,5.8,24,,,,,,,,,,,,
,69,33.594,5.4,0.099,54,10.03856097,,,,,,,4.8,24,,,,,,,,,,,,
,70,33.693,5.5,0.462,55,7.4575,,,,,,,3.8,24,,,,,,,,,,,,
,71,34.155,5.6,0.957,56,7.4575,,,,,,,2.8,24,,,,,,,,,,,,
,72,35.112,3.4,0.759,34,20.07712193,,,,,,,1.8,24,,,,,,,,,,,,
,73,35.871,4.4,0.033,44,6.72,,,,,,総計,40,,,,,,,,,,,,,
,74,35.904,4.5,0.099,45,7.4575,,,,,,,,,,,,,,,,,,,,
,75,36.003,5.5,0.693,55,6.72,,,,,,,,,,,,,,,,,,,,
,76,36.696,4.5,0.066,45,6.72,,,,,,,,,,,,,,,,,,,,
,77,36.762,4.4,0.099,44,7.4575,,,,,,,,,,,,,,,,,,,,
,78,36.861,3.4,0.198,34,6.72,,,,,,,,,,,,,,,,,,,,
,79,37.059,2.4,2.178,24,6.72,,,,,,,,,,,,,,,,,,,,
,80,39.237,3.4,0.099,34,6.72,,,,,,,,,,,,,,,,,,,,
,81,39.336,3.5,0.165,35,7.4575,,,,,,,,,,,,,,,,,,,,
,82,39.501,3.6,0.165,36,7.4575,,,,,,,,,,,,,,,,,,,,
,83,39.666,4.6,0.198,46,6.72,,,,,,,,,,,,,,,,,,,,
,84,39.864,5.6,1.056,56,6.72,,,,,,,,,,,,,,,,,,,,
,85,40.92,5.5,0.363,55,7.4575,,,,,,,,,,,,,,,,,,,,
,86,41.283,4.4,0.033,44,10.03856097,,,,,,,,,,,,,,,,,,,,
,87,41.316,3.4,0.198,34,6.72,,,,,,,,,,,,,,,,,,,,
,88,41.514,2.4,0.297,24,6.72,,,,,,,,,,,,,,,,,,,,
,89,41.811,2.5,0.825,25,7.4575,,,,,,,,,,,,,,,,,,,,
,90,42.636,3.5,0.198,35,6.72,,,,,,,,,,,,,,,,,,,,
,91,42.834,3.6,0.099,36,7.4575,,,,,,,,,,,,,,,,,,,,
,92,42.933,4.6,0.396,46,6.72,,,,,,,,,,,,,,,,,,,,
,93,43.329,3.6,0.165,36,6.72,,,,,,,,,,,,,,,,,,,,
,94,43.494,2.6,0.66,26,6.72,,,,,,,,,,,,,,,,,,,,
,95,44.154,2.5,0.264,25,7.4575,,,,,,,,,,,,,,,,,,,,
,96,44.418,2.4,0.131,24,7.4575,,,,,,,,,,,,,,,,,,,,
,97,44.549,1.3,0.925,13,10.03856097,,,,,,,,,,,,,,,,,,,,
,98,45.474,2.3,0.066,23,6.72,,,,,,,,,,,,,,,,,,,,
,99,45.54,3.4,0.033,34,10.03856097,,,,,,,,,,,,,,,,,,,,
,100,45.573,3.6,0.264,36,14.915,,,,,,,,,,,,,,,,,,,,
,101,45.837,4.6,0.264,46,6.72,,,,,,,,,,,,,,,,,,,,
,102,46.101,5.5,0.627,55,10.03856097,,,,,,,,,,,,,,,,,,,,
,103,46.728,4.5,0.132,45,6.72,,,,,,,,,,,,,,,,,,,,
,104,46.86,3.4,0.264,34,10.03856097,,,,,,,,,,,,,,,,,,,,
,105,47.124,2.4,0.33,24,6.72,,,,,,,,,,,,,,,,,,,,
,106,47.454,3.4,0.363,34,6.72,,,,,,,,,,,,,,,,,,,,
,107,47.817,3.3,1.551,33,7.4575,,,,,,,,,,,,,,,,,,,,
,108,49.368,2.3,0.33,23,6.72,,,,,,,,,,,,,,,,,,,,
,109,49.698,1.3,3.036,13,6.72,,,,,,,,,,,,,,,,,,,,
,110,52.734,1.4,0.165,14,7.4575,,,,,,,,,,,,,,,,,,,,
,111,52.899,1.5,3.157,15,7.4575,,,,,,,,,,,,,,,,,,,,
,112,56.056,1.5,,,,,,,,,,,,,,,,,,,,,,,
,観測時間［秒］,54.571,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,最少移動距離,6.72,,,,,,,,,,,,,,,,,,,,
,任意個所の最大目視時間［s］,,,3.73,最大移動距離,22.37,,,,,,,,,,,,,,,,,,,,
,任意個所の目視時間の標準偏差,,,0.62,平均移動距離,8.38,,,,,,,,,,,,,,,,,,,,
,,,,,距離標準偏差,2.90,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,原本再生時間,54.719,秒,,9.9のカウント数,1,,,,,,,,,,,,,,,,,,,,
,観察時間,54.571,秒,,9.9の秒数,0.231,,,,,,,,,,,,,,,,,,,,
,観察割合,0.997,,,0のカウント数,0,,,,,,,,,,,,,,,,,,,,
,,,,,0の秒数,0,,,,,,,,,,,,,,,,,,,,
,総ロスト時間［秒］,0.231,,原本再生に占める9.9の割合,,0.004,,,,,,,,,,,,,,,,,,,,
,原本再生に占めるロスト割合,0.004,,観察時間に占める9.9の割合,,0.004,,,,,,,,,,,,,,,,,,,,
,観察時間に占めるロスト割合,0.004,,原本再生に占める0の割合,,0.000,,,,,,,,,,,,,,,,,,,,
,,,,観察時間に占める0の割合,,0.000,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,チェックデジット,54.340,,,,,,,,,,,,,,,,,,,,,
,,,,OK,54.340,,,,,,,,,,,,,,,,,,,,,
,,,,,54.340,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
