,,,,,視線移動距離算定,,,,,,,,,,,,,,,,,,,,,
,No,視線観測時刻（秒）,格子番号,滞在時間（秒）,便宜的変換,視線移動距離,滞在時間の合計（秒）,,格子番号の位置,,,,,,,,,,刻み,4,ｃｍ,,,,,
開始時刻,1,1.089,2.3,0.198,23,,54.813,,,1,2,3,4,5,6,7,8,,,以上,未満,累積,頻度,%,,
,2,1.287,2.4,0.693,24,7.4575,,,5,5.1,5.2,5.3,5.4,5.5,5.6,5.7,5.8,,1,0,4,0,0,0,,
,3,1.98,2.3,5.016,23,7.4575,,,4,4.1,4.2,4.3,4.4,4.5,4.6,4.7,4.8,,2,4,8,130,130,85.52631579,,
,4,6.996,2.4,0.429,24,7.4575,,,3,3.1,3.2,3.3,3.4,3.5,3.6,3.7,3.8,,3,8,12,148,18,11.84210526,,
,5,7.425,2.3,0.132,23,7.4575,,,2,2.1,2.2,2.3,2.4,2.5,2.6,2.7,2.8,,4,12,16,151,3,1.973684211,,
,6,7.557,3.4,0.066,34,10.03856097,,,1,1.1,1.2,1.3,1.4,1.5,1.6,1.7,1.8,,5,16,20,151,0,0,,
,7,7.623,4.4,0.099,44,6.72,,,,,,,,,,,,,6,20,24,151,0,0,,
,8,7.722,4.5,0.264,45,7.4575,,,目視時間の分布（秒）,,53.955,,,,,,,,7,24,28,151,0,0,,
,9,7.986,5.5,0.33,55,6.72,,,,1,2,3,4,5,6,7,8,,8,28,32,152,1,0.657894737,,
,10,8.316,4.5,0.231,45,6.72,,,5,0,0,0,0,1.584,0.594,0,0,,9,32,36,152,0,0,,
,11,8.547,5.5,0.33,55,6.72,,,4,0,0,0.198,0.561,1.584,0.099,0.033,0,,10,36,40,152,0,0,,
,12,8.877,4.5,0.099,45,6.72,,,3,0.099,0.528,4.218,5.115,1.453,0.759,0,0,,11,40,44,152,0,0,,
,13,8.976,3.4,0.33,34,10.03856097,,,2,0.198,0.396,20.466,7.646,3.639,1.551,0.891,0.363,,12,44,48,152,0,0,,
,14,9.306,2.4,0.231,24,6.72,,,1,0,0,0.099,0.594,0.165,1.122,0,0,,13,48,52,152,0,0,,
,15,9.537,3.4,0.528,34,6.72,,,,,,,,,,,,,14,52,56,152,0,0,,
,16,10.065,2.4,0.165,24,6.72,,,目視時間の分布（%）,,100,,,,,,,,15,56,60,152,0,0,,
