,,,,,視線移動距離算定,,,,,,,,,,,,,,,,,,,,,
,No,視線観測時刻（秒）,格子番号,滞在時間（秒）,便宜的変換,視線移動距離,滞在時間の合計（秒）,,格子番号の位置,,,,,,,,,,刻み,4,ｃｍ,,,,,
開始時刻,1,0.561,2.5,0.033,25,,55.176,,,1,2,3,4,5,6,7,8,,,以上,未満,累積,頻度,%,,
,2,0.594,3.5,0.792,35,6.72,,,5,5.1,5.2,5.3,5.4,5.5,5.6,5.7,5.8,,1,0,4,0,0,0,,
,3,1.386,2.4,0.363,24,10.03856097,,,4,4.1,4.2,4.3,4.4,4.5,4.6,4.7,4.8,,2,4,8,94,94,75.80645161,,
,4,1.749,2.3,0.165,23,7.4575,,,3,3.1,3.2,3.3,3.4,3.5,3.6,3.7,3.8,,3,8,12,115,21,16.93548387,,
,5,1.914,1.3,0.561,13,6.72,,,2,2.1,2.2,2.3,2.4,2.5,2.6,2.7,2.8,,4,12,16,122,7,5.64516129,,
,6,2.475,2.3,0.561,23,6.72,,,1,1.1,1.2,1.3,1.4,1.5,1.6,1.7,1.8,,5,16,20,123,1,0.806451613,,
,7,3.036,4.5,0.231,45,20.07712193,,,,,,,,,,,,,6,20,24,124,1,0.806451613,,
,8,3.267,5.5,0.264,55,6.72,,,目視時間の分布（秒）,,55.176,,,,,,,,7,24,28,124,0,0,,
,9,3.531,4.5,0.132,45,6.72,,,,1,2,3,4,5,6,7,8,,8,28,32,124,0,0,,
,10,3.663,3.4,0.033,34,10.03856097,,,5,0,0,0,0,3.267,0,0,0,,9,32,36,124,0,0,,
,11,3.696,2.4,0.297,24,6.72,,,4,0,0,0.099,0.396,3.399,1.32,1.716,0,,10,36,40,124,0,0,,
,12,3.993,2.3,1.287,23,7.4575,,,3,0,0,0.693,2.97,2.805,0.363,0,0,,11,40,44,124,0,0,,
,13,5.28,1.3,1.056,13,6.72,,,2,0,0.264,17.325,6.237,0.363,0.924,0.429,0,,12,44,48,124,0,0,,
,14,6.336,2.3,1.023,23,6.72,,,1,0,0,7.59,2.64,1.221,1.155,0,0,,13,48,52,124,0,0,,
,15,7.359,3.4,0.033,34,10.03856097,,,,,,,,,,,,,14,52,56,124,0,0,,
,16,7.392,4.5,0.066,45,10.03856097,,,目視時間の分布（%）,,100,,,,,,,,15,56,60,124,0,0,,
,17,7.458,5.5,0.594,55,6.72,,,,1,2,3,4,5,6,7,8,,16,60,64,124,0,0,,
,18,8.052,4.5,0.066,45,6.72,,,5,0.0,0.0,0.0,0.0,5.9,0.0,0.0,0.0,,17,64,68,124,0,0,,
,19,8.118,4.6,0.264,46,7.4575,,,4,0.0,0.0,0.2,0.7,6.2,2.4,3.1,0.0,,18,68,72,124,0,0,,
,20,8.382,5.5,0.198,55,10.03856097,,,3,0.0,0.0,1.3,5.4,5.1,0.7,0.0,0.0,,19,72,76,124,0,0,,
,21,8.58,3.4,0.165,34,15.37035804,,,2,0.0,0.5,31.4,11.3,0.7,1.7,0.8,0.0,,20,76,80,124,0,0,,
,22,8.745,2.4,0.891,24,6.72,,,1,0.0,0.0,13.8,4.8,2.2,2.1,0.0,0.0,,,,,,,100,,
,23,9.636,2.3,0.198,23,7.4575,,,,,,,,,,,,,,,,,,,,
,24,9.834,1.3,2.673,13,6.72,,,目視時間の分布ランキング,,,,,,,,,,,,,,,,,
,25,12.507,2.3,0.759,23,6.72,,,,1,2,3,4,5,6,7,8,,,,,,,,,
,26,13.266,1.3,0.726,13,6.72,,,5,21,21,21,21,5,21,21,21,,,,,,,,,
,27,13.992,2.3,3.333,23,6.72,,,4,21,21,20,16,4,10,9,21,,,,,,,,,
,28,17.325,3.4,0.066,34,10.03856097,,,3,21,21,14,6,7,18,21,21,,,,,,,,,
,29,17.391,4.4,0.099,44,6.72,,,2,21,19,1,3,17,13,15,21,,,,,,,,,
,30,17.49,4.5,0.363,45,7.4575,,,1,21,21,2,8,11,12,21,21,,,,,,,,,
,31,17.853,3.4,0.066,34,10.03856097,,,,,,,,,,,,,,,,,,,,
,32,17.919,2.4,0.099,24,6.72,,,,,,,,,,,,,,,,,,,,
,33,18.018,2.3,0.528,23,7.4575,,,目視個所Ｔｏｐ　No.1,2.3,1,,5.1,21,,,,,,,,,,,,
,34,18.546,1.3,0.594,13,6.72,,,目視個所Ｔｏｐ　No.2,1.3,2,,4.1,21,,,,,,,,,,,,
,35,19.14,2.3,1.551,23,6.72,,,目視個所Ｔｏｐ　No.3,2.4,3,,3.1,21,,,,,,,,,,,,
,36,20.691,4.4,0.033,44,15.37035804,,,目視個所Ｔｏｐ　No.4,4.5,4,,2.1,21,,,,,,,,,,,,
,37,20.724,4.5,0.165,45,7.4575,,,目視個所Ｔｏｐ　No.5,5.5,5,,1.1,21,,,,,,,,,,,,
,38,20.889,5.5,0.528,55,6.72,,,目視個所（累積ではない）,20,,,5.2,21,,,,,,,,,,,,
,39,21.417,4.5,0.066,45,6.72,,,非目視個所,20,,,4.2,21,,,,,,,,,,,,
,40,21.483,3.5,0.231,35,6.72,,,合計,40,,,3.2,21,,,,,,,,,,,,
,41,21.714,3.4,0.033,34,7.4575,,,,,,,2.2,19,,,,,,,,,,,,
,42,21.747,2.4,0.561,24,6.72,,,,,,,1.2,21,,,,,,,,,,,,
,43,22.308,2.3,0.429,23,7.4575,,,,,,,5.3,21,,,,,,,,,,,,
,44,22.737,3.4,0.132,34,10.03856097,,,,,,,4.3,20,,,,,1,2,3,4,5,6,7,8
,45,22.869,4.4,0.066,44,6.72,,,,,,,3.3,14,,,,5,21,21,21,21,5,21,21,21
,46,22.935,4.5,0.198,45,7.4575,,,,,,,2.3,1,,,,4,21,21,20,16,4,10,9,21
,47,23.133,5.5,0.561,55,6.72,,,,,,,1.3,2,,,,3,21,21,14,6,7,18,21,21
,48,23.694,4.5,0.066,45,6.72,,,,,,,5.4,21,,,,2,21,19,1,3,17,13,15,21
,49,23.76,3.4,0.165,34,10.03856097,,,,,,,4.4,16,,,,1,21,21,2,8,11,12,21,21
,50,23.925,3.3,0.264,33,7.4575,,,,,,,3.4,6,,,,,,,,,,,,
,51,24.189,2.3,1.683,23,6.72,,,,,,,2.4,3,,,,,,,,,,,,
,52,25.872,2.4,0.099,24,7.4575,,,,,,,1.4,8,,,,,,,,,,,,
,53,25.971,1.4,1.023,14,6.72,,,,,,,5.5,5,,,,,,,,,,,,
,54,26.994,1.5,0.165,15,7.4575,,,,,,,4.5,4,,,,,,,,,,,,
,55,27.159,1.6,0.561,16,7.4575,,,,,,,3.5,7,,,,,,,,,,,,
,56,27.72,1.5,0.132,15,7.4575,,,,,,,2.5,17,,,,,,,,,,,,
,57,27.852,1.4,0.528,14,7.4575,,,,,,,1.5,11,,,,,,,,,,,,
,58,28.38,2.4,0.066,24,6.72,,,,,,,5.6,21,,,,,,,,,,,,
,59,28.446,2.5,0.132,25,7.4575,,,,,,,4.6,10,,,,,,,,,,,,
,60,28.578,2.6,0.363,26,7.4575,,,,,,,3.6,18,,,,,,,,,,,,
,61,28.941,1.6,0.165,16,6.72,,,,,,,2.6,13,,,,,,,,,,,,
,62,29.106,1.5,0.033,15,7.4575,,,,,,,1.6,12,,,,,,,,,,,,
,63,29.139,1.4,0.396,14,7.4575,,,,,,,5.7,21,,,,,,,,,,,,
,64,29.535,2.4,0.528,24,6.72,,,,,,,4.7,9,,,,,,,,,,,,
,65,30.063,2.5,0.198,25,7.4575,,,,,,,3.7,21,,,,,,,,,,,,
,66,30.261,2.3,0.165,23,14.915,,,,,,,2.7,15,,,,,,,,,,,,
,67,30.426,1.3,0.495,13,6.72,,,,,,,1.7,21,,,,,,,,,,,,
,68,30.921,1.4,0.132,14,7.4575,,,,,,,5.8,21,,,,,,,,,,,,
,69,31.053,1.5,0.561,15,7.4575,,,,,,,4.8,21,,,,,,,,,,,,
,70,31.614,2.6,0.33,26,10.03856097,,,,,,,3.8,21,,,,,,,,,,,,
,71,31.944,2.4,0.231,24,14.915,,,,,,,2.8,21,,,,,,,,,,,,
,72,32.175,3.5,0.33,35,10.03856097,,,,,,,1.8,21,,,,,,,,,,,,
,73,32.505,3.6,0.231,36,7.4575,,,,,,総計,40,,,,,,,,,,,,,
,74,32.736,2.7,0.363,27,10.03856097,,,,,,,,,,,,,,,,,,,,
,75,33.099,2.6,0.066,26,7.4575,,,,,,,,,,,,,,,,,,,,
,76,33.165,2.4,0.099,24,14.915,,,,,,,,,,,,,,,,,,,,
,77,33.264,3.4,0.297,34,6.72,,,,,,,,,,,,,,,,,,,,
,78,33.561,2.4,1.386,24,6.72,,,,,,,,,,,,,,,,,,,,
,79,34.947,2.3,0.495,23,7.4575,,,,,,,,,,,,,,,,,,,,
,80,35.442,4.3,0.099,43,13.44,,,,,,,,,,,,,,,,,,,,
,81,35.541,4.4,0.099,44,7.4575,,,,,,,,,,,,,,,,,,,,
,82,35.64,5.5,1.122,55,10.03856097,,,,,,,,,,,,,,,,,,,,
,83,36.762,4.5,0.066,45,6.72,,,,,,,,,,,,,,,,,,,,
,84,36.828,3.4,0.528,34,10.03856097,,,,,,,,,,,,,,,,,,,,
,85,37.356,2.4,1.32,24,6.72,,,,,,,,,,,,,,,,,,,,
,86,38.676,1.4,0.495,14,6.72,,,,,,,,,,,,,,,,,,,,
,87,39.171,1.3,1.188,13,7.4575,,,,,,,,,,,,,,,,,,,,
,88,40.359,2.3,0.594,23,6.72,,,,,,,,,,,,,,,,,,,,
,89,40.953,2.4,0.099,24,7.4575,,,,,,,,,,,,,,,,,,,,
,90,41.052,3.5,0.495,35,10.03856097,,,,,,,,,,,,,,,,,,,,
,91,41.547,3.4,0.297,34,7.4575,,,,,,,,,,,,,,,,,,,,
,92,41.844,3.5,0.363,35,7.4575,,,,,,,,,,,,,,,,,,,,
,93,42.207,4.6,0.462,46,10.03856097,,,,,,,,,,,,,,,,,,,,
,94,42.669,4.5,0.066,45,7.4575,,,,,,,,,,,,,,,,,,,,
,95,42.735,3.3,0.033,33,16.35896161,,,,,,,,,,,,,,,,,,,,
,96,42.768,2.3,0.264,23,6.72,,,,,,,,,,,,,,,,,,,,
,97,43.032,1.3,0.099,13,6.72,,,,,,,,,,,,,,,,,,,,
,98,43.131,2.3,0.132,23,6.72,,,,,,,,,,,,,,,,,,,,
,99,43.263,2.4,0.198,24,7.4575,,,,,,,,,,,,,,,,,,,,
,100,43.461,3.4,0.165,34,6.72,,,,,,,,,,,,,,,,,,,,
,101,43.626,3.5,0.033,35,7.4575,,,,,,,,,,,,,,,,,,,,
,102,43.659,4.6,0.429,46,10.03856097,,,,,,,,,,,,,,,,,,,,
,103,44.088,4.7,1.716,47,7.4575,,,,,,,,,,,,,,,,,,,,
,104,45.804,4.6,0.132,46,7.4575,,,,,,,,,,,,,,,,,,,,
,105,45.936,4.5,0.231,45,7.4575,,,,,,,,,,,,,,,,,,,,
,106,46.167,3.4,0.759,34,10.03856097,,,,,,,,,,,,,,,,,,,,
,107,46.926,3.3,0.396,33,7.4575,,,,,,,,,,,,,,,,,,,,
,108,47.322,2.3,2.805,23,6.72,,,,,,,,,,,,,,,,,,,,
,109,50.127,1.3,0.198,13,6.72,,,,,,,,,,,,,,,,,,,,
,110,50.325,1.4,0.066,14,7.4575,,,,,,,,,,,,,,,,,,,,
,111,50.391,1.5,0.33,15,7.4575,,,,,,,,,,,,,,,,,,,,
,112,50.721,1.6,0.429,16,7.4575,,,,,,,,,,,,,,,,,,,,
,113,51.15,2.6,0.165,26,6.72,,,,,,,,,,,,,,,,,,,,
,114,51.315,2.7,0.066,27,7.4575,,,,,,,,,,,,,,,,,,,,
,115,51.381,3.6,0.132,36,10.03856097,,,,,,,,,,,,,,,,,,,,
,116,51.513,4.6,0.033,46,6.72,,,,,,,,,,,,,,,,,,,,
,117,51.546,4.5,0.429,45,7.4575,,,,,,,,,,,,,,,,,,,,
,118,51.975,3.5,0.561,35,6.72,,,,,,,,,,,,,,,,,,,,
,119,52.536,3.4,0.231,34,7.4575,,,,,,,,,,,,,,,,,,,,
,120,52.767,2.3,1.155,23,10.03856097,,,,,,,,,,,,,,,,,,,,
,121,53.922,2.2,0.264,22,7.4575,,,,,,,,,,,,,,,,,,,,
,122,54.186,2.3,0.198,23,7.4575,,,,,,,,,,,,,,,,,,,,
,123,54.384,4.4,0.099,44,15.37035804,,,,,,,,,,,,,,,,,,,,
,124,54.483,4.5,1.254,45,7.4575,,,,,,,,,,,,,,,,,,,,
,125,55.737,3.4,0.066,34,10.03856097,,,,,,,,,,,,,,,,,,,,
,126,55.803,2.4,0.429,24,6.72,,,,,,,,,,,,,,,,,,,,
,127,56.232,2.5,0.033,25,7.4575,,,,,,,,,,,,,,,,,,,,
,128,56.265,2.6,0.099,26,7.4575,,,,,,,,,,,,,,,,,,,,
,129,56.364,1.7,0.193,17,10.03856097,,,,,,,,,,,,,,,,,,,,
,130,56.557,2.7,,27,6.72,,,,,,,,,,,,,,,,,,,,
,観測時間［秒］,55.176,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,最少移動距離,6.72,,,,,,,,,,,,,,,,,,,,
,任意個所の最大目視時間［s］,,,3.33,最大移動距離,20.08,,,,,,,,,,,,,,,,,,,,
,任意個所の目視時間の標準偏差,,,0.54,平均移動距離,8.21,,,,,,,,,,,,,,,,,,,,
,,,,,距離標準偏差,2.42,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,原本再生時間,54.719,秒,,9.9のカウント数,0,,,,,,,,,,,,,,,,,,,,
,観察時間,55.176,秒,,9.9の秒数,0,,,,,,,,,,,,,,,,,,,,
,観察割合,1.008,,,0のカウント数,0,,,,,,,,,,,,,,,,,,,,
,,,,,0の秒数,0,,,,,,,,,,,,,,,,,,,,
,総ロスト時間［秒］,0.000,,原本再生に占める9.9の割合,,0.000,,,,,,,,,,,,,,,,,,,,
,原本再生に占めるロスト割合,0.000,,観察時間に占める9.9の割合,,0.000,,,,,,,,,,,,,,,,,,,,
,観察時間に占めるロスト割合,0.000,,原本再生に占める0の割合,,0.000,,,,,,,,,,,,,,,,,,,,
,,,,観察時間に占める0の割合,,0.000,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,チェックデジット,55.176,,,,,,,,,,,,,,,,,,,,,
,,,,OK,55.176,,,,,,,,,,,,,,,,,,,,,
,,,,,55.176,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
