2.079,9.9,1.485,,
3.564,3.5,0.66,35,
4.224,4.6,0.33,46,10.03856097
4.554,3.5,0.528,35,10.03856097
5.082,2.5,0.396,25,6.72
5.478,2.4,0.264,24,7.4575
5.742,3.5,0.66,35,10.03856097
6.402,4.5,0.198,45,6.72
6.6,3.5,3.828,35,6.72
10.428,5.5,0.825,55,13.44
11.253,4.6,0.198,46,10.03856097
11.451,4.5,0.132,45,7.4575
11.583,4.6,1.023,46,7.4575
12.606,3.5,0.297,35,10.03856097
12.903,4.6,0.561,46,10.03856097
13.464,5.6,0.693,56,6.72
14.157,4.5,1.65,45,10.03856097
15.807,3.5,0.462,35,6.72
16.269,4.5,1.584,45,6.72
17.853,3.5,1.419,35,6.72
19.272,4.5,0.66,45,6.72
19.932,2.4,0.198,24,15.37035804
20.13,1.4,0.264,14,6.72
20.394,3.4,0.792,34,13.44
21.186,1.4,0.693,14,13.44
21.879,2.7,0.462,27,23.35994769
22.341,1.4,1.188,14,23.35994769
23.529,2.4,1.122,24,6.72
24.651,3.4,0.627,34,6.72
25.278,2.4,0.33,24,6.72
25.608,3.4,0.165,34,6.72
25.773,3.4,,,
1.749,9.9,0.198,,
1.947,0,0.198,0,
2.145,2.4,0.528,24,
2.673,9.9,8.547,99,
11.22,1.6,0.924,16,
12.144,9.9,5.115,99,
17.259,5.5,0.363,55,
17.622,0,0.759,0,
18.381,9.9,0.726,99,
19.107,2.5,6.27,25,
25.377,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
0.594,2.5,0.396,25,
0.99,3.5,0.066,35,6.72
1.056,4.5,0.561,45,6.72
1.617,5.5,0.462,55,6.72
2.079,5.6,1.848,56,7.4575
3.927,5.5,1.65,55,7.4575
5.577,4.5,0.33,45,6.72
5.907,3.5,1.221,35,6.72
7.128,4.5,2.145,45,6.72
9.273,4.4,0.066,44,7.4575
9.339,4.2,0.033,42,14.915
9.372,4.1,0.33,41,7.4575
9.702,3.1,0.693,31,6.72
10.395,3.2,0.429,32,7.4575
10.824,2.1,0.363,21,10.03856097
11.187,2.2,0.099,22,7.4575
11.286,2.3,0.561,23,7.4575
11.847,2.4,0.495,24,7.4575
12.342,2.5,0.33,25,7.4575
12.672,3.5,0.66,35,6.72
13.332,2.4,0.627,24,10.03856097
13.959,2.5,1.485,25,7.4575
15.444,2.4,0.33,24,7.4575
15.774,2.3,0.462,23,7.4575
16.236,2.4,1.386,24,7.4575
17.622,3.5,0.099,35,10.03856097
17.721,4.5,0.528,45,6.72
18.249,4.4,0.495,44,7.4575
18.744,4.6,0.066,46,14.915
18.81,4.7,0.066,47,7.4575
18.876,3.8,1.023,38,10.03856097
19.899,3.7,0.165,37,7.4575
20.064,4.5,0.33,45,16.35896161
20.394,5.5,0.198,55,6.72
20.592,5.4,0.066,54,7.4575
20.658,4.4,0.132,44,6.72
20.79,3.4,0.066,34,6.72
20.856,2.4,0.825,24,6.72
21.681,2.3,0.033,23,7.4575
21.714,3.2,0.066,32,10.03856097
21.78,3.1,0.363,31,7.4575
22.143,4.1,0.132,41,6.72
22.275,4.2,0.33,42,7.4575
22.605,5.2,0.99,52,6.72
23.595,5.3,0.099,53,7.4575
23.694,5.4,0.561,54,7.4575
24.255,4.4,0.27,44,6.72
24.525,4.4,,44,
1.155,9.9,0.462,,
1.617,4.4,0.594,44,
2.211,3.5,0.363,35,10.03856097
2.574,4.5,0.33,45,6.72
2.904,2.3,0.825,23,20.07712193
3.729,1.3,0.396,13,6.72
4.125,3.5,0.825,35,20.07712193
4.95,2.4,0.957,24,10.03856097
