,,,,,視線移動距離算定,,,,,,,,,,,,,,,,,,,,,
,No,視線観測時刻（秒）,格子番号,滞在時間（秒）,便宜的変換,視線移動距離,滞在時間の合計（秒）,,格子番号の位置,,,,,,,,,,刻み,4,ｃｍ,,,,,
,45,23.595,5.3,0.099,53,7.4575,,,,,,,3.3,23,,,,5,23,10,18,12,3,6,23,23
,46,23.694,5.4,0.561,54,7.4575,,,,,,,2.3,7,,,,4,14,15,23,11,1,22,20,23
,47,24.255,4.4,0.27,44,6.72,,,,,,,1.3,23,,,,3,7,13,23,20,5,23,17,9
,48,24.525,4.4,,44,,,,,,,,5.4,12,,,,2,16,18,7,2,4,23,23,23
,観測時間［秒］,23.661,,,,,,,,,,,4.4,11,,,,1,23,23,23,23,23,23,23,23
,,,,,最少移動距離,6.72,,,,,,,3.4,20,,,,,,,,,,,,
,任意個所の最大目視時間［s］,,,2.15,最大移動距離,16.36,,,,,,,2.4,2,,,,,,,,,,,,
,任意個所の目視時間の標準偏差,,,0.51,平均移動距離,8.00,,,,,,,1.4,23,,,,,,,,,,,,
,,,,,距離標準偏差,2.18,,,,,,,5.5,3,,,,,,,,,,,,
,,,,,,,,,,,,,4.5,1,,,,,,,,,,,,
,原本再生時間,23.53,秒,,9.9のカウント数,0,,,,,,,3.5,5,,,,,,,,,,,,
,観察時間,23.661,秒,,9.9の秒数,0,,,,,,,2.5,4,,,,,,,,,,,,
,観察割合,1.006,,,0のカウント数,0,,,,,,,1.5,23,,,,,,,,,,,,
,,,,,0の秒数,0,,,,,,,5.6,6,,,,,,,,,,,,
,総ロスト時間［秒］,0.000,,原本再生に占める9.9の割合,,0.000,,,,,,,4.6,22,,,,,,,,,,,,
,原本再生に占めるロスト割合,0.000,,観察時間に占める9.9の割合,,0.000,,,,,,,3.6,23,,,,,,,,,,,,
,観察時間に占めるロスト割合,0.000,,原本再生に占める0の割合,,0,,,,,,,2.6,23,,,,,,,,,,,,
,,,,観察時間に占める0の割合,,0,,,,,,,1.6,23,,,,,,,,,,,,
,,,,,,,,,,,,,5.7,23,,,,,,,,,,,,
,,,,チェックデジット,23.661,,,,,,,,4.7,20,,,,,,,,,,,,
,,,,OK,23.661,,,,,,,,3.7,17,,,,,,,,,,,,
,,,,,23.661,,,,,,,,2.7,23,,,,,,,,,,,,
,,,,,,,,,,,,,1.7,23,,,,,,,,,,,,
,,,,,,,,,,,,,5.8,23,,,,,,,,,,,,
,,,,,,,,,,,,,4.8,23,,,,,,,,,,,,
,,,,,,,,,,,,,3.8,9,,,,,,,,,,,,
,,,,,,,,,,,,,2.8,23,,,,,,,,,,,,
,,,,,,,,,,,,,1.8,23,,,,,,,,,,,,
,,,,,,,,,,,,総計,40,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
