,,,,,視線移動距離算定,,,,,,,,,,,,,,,,,,,,,
,No,視線観測時刻（秒）,格子番号,滞在時間（秒）,便宜的変換,視線移動距離,滞在時間の合計（秒）,,格子番号の位置,,,,,,,,,,刻み,4,ｃｍ,,,,,
開始時刻,1,1.518,0,0.627,,,23.007,,,1,2,3,4,5,6,7,8,,,以上,未満,累積,頻度,%,,
,2,2.145,1.4,0.132,14,,,,5,5.1,5.2,5.3,5.4,5.5,5.6,5.7,5.8,,1,0,4,0,0,0,,
,3,2.277,2.4,0.198,24,6.72,,,4,4.1,4.2,4.3,4.4,4.5,4.6,4.7,4.8,,2,4,8,43,43,76.78571429,,
,4,2.475,3.5,1.683,35,10.03856097,,,3,3.1,3.2,3.3,3.4,3.5,3.6,3.7,3.8,,3,8,12,49,6,10.71428571,,
,5,4.158,4.5,0.132,45,6.72,,,2,2.1,2.2,2.3,2.4,2.5,2.6,2.7,2.8,,4,12,16,53,4,7.142857143,,
,6,4.29,4.6,0.561,46,7.4575,,,1,1.1,1.2,1.3,1.4,1.5,1.6,1.7,1.8,,5,16,20,56,3,5.357142857,,
,7,4.851,4.5,0.231,45,7.4575,,,,,,,,,,,,,6,20,24,56,0,0,,
,8,5.082,3.4,0.132,34,10.03856097,,,目視時間の分布（秒）,,22.38,,,,,,,,7,24,28,56,0,0,,
,9,5.214,2.4,0.561,24,6.72,,,,1,2,3,4,5,6,7,8,,8,28,32,56,0,0,,
,10,5.775,1.4,0.561,14,6.72,,,5,0,0,0,0,2.442,1.881,0,0,,9,32,36,56,0,0,,
,11,6.336,2.4,0.066,24,6.72,,,4,0,0,0,0.165,4.521,1.386,0,0,,10,36,40,56,0,0,,
,12,6.402,3.4,0.297,34,6.72,,,3,0.627,0.363,0,1.518,3.762,0,0,0,,11,40,44,56,0,0,,
,13,6.699,3.5,0.264,35,7.4575,,,2,0,0.165,0.693,1.155,0.132,0.099,0.627,0,,12,44,48,56,0,0,,
,14,6.963,4.5,0.429,45,6.72,,,1,0,0,0,2.343,0.165,0.165,0,0.171,,13,48,52,56,0,0,,
,15,7.392,3.5,0.462,35,6.72,,,,,,,,,,,,,14,52,56,56,0,0,,
,16,7.854,4.5,1.881,45,6.72,,,目視時間の分布（%）,,100,,,,,,,,15,56,60,56,0,0,,
,17,9.735,4.6,0.561,46,7.4575,,,,1,2,3,4,5,6,7,8,,16,60,64,56,0,0,,
,18,10.296,5.6,1.023,56,6.72,,,5,0.0,0.0,0.0,0.0,10.9,8.4,0.0,0.0,,17,64,68,56,0,0,,
,19,11.319,5.5,1.551,55,7.4575,,,4,0.0,0.0,0.0,0.7,20.2,6.2,0.0,0.0,,18,68,72,56,0,0,,
,20,12.87,5.6,0.495,56,7.4575,,,3,2.8,1.6,0.0,6.8,16.8,0.0,0.0,0.0,,19,72,76,56,0,0,,
,21,13.365,5.5,0.495,55,7.4575,,,2,0.0,0.7,3.1,5.2,0.6,0.4,2.8,0.0,,20,76,80,56,0,0,,
