,,,,,視線移動距離算定,,,,,,,,,,,,,,,,,,,,,
,No,視線観測時刻（秒）,格子番号,滞在時間（秒）,便宜的変換,視線移動距離,滞在時間の合計（秒）,,格子番号の位置,,,,,,,,,,刻み,4,ｃｍ,,,,,
開始時刻,1,1.811,4.5,0.928,45,,23.5,,,1,2,3,4,5,6,7,8,,,以上,未満,累積,頻度,%,,
,2,2.739,3.5,0.264,35,6.72,,,5,5.1,5.2,5.3,5.4,5.5,5.6,5.7,5.8,,1,0,4,0,0,0,,
,3,3.003,4.5,0.726,45,6.72,,,4,4.1,4.2,4.3,4.4,4.5,4.6,4.7,4.8,,2,4,8,19,19,59.375,,
,4,3.729,3.5,1.452,35,6.72,,,3,3.1,3.2,3.3,3.4,3.5,3.6,3.7,3.8,,3,8,12,22,3,9.375,,
,5,5.181,4.5,0.594,45,6.72,,,2,2.1,2.2,2.3,2.4,2.5,2.6,2.7,2.8,,4,12,16,28,6,18.75,,
,6,5.775,4.6,0.759,46,7.4575,,,1,1.1,1.2,1.3,1.4,1.5,1.6,1.7,1.8,,5,16,20,29,1,3.125,,
,7,6.534,4.5,0.462,45,7.4575,,,,,,,,,,,,,6,20,24,31,2,6.25,,
,8,6.996,4.6,0.693,46,7.4575,,,目視時間の分布（秒）,,23.5,,,,,,,,7,24,28,32,1,3.125,,
,9,7.689,5.6,0.594,56,6.72,,,,1,2,3,4,5,6,7,8,,8,28,32,32,0,0,,
,10,8.283,4.5,0.297,45,10.03856097,,,5,0,0,0,0,0.165,5.016,0,0,,9,32,36,32,0,0,,
,11,8.58,3.5,0.495,35,6.72,,,4,0,0,0,0.627,6.142,3.63,0,0,,10,36,40,32,0,0,,
,12,9.075,4.5,2.409,45,6.72,,,3,0,1.122,0,0.891,2.211,0,0,0,,11,40,44,32,0,0,,
,13,11.484,4.6,0.594,46,7.4575,,,2,0,0,0.759,2.046,0,0,0,0,,12,44,48,32,0,0,,
,14,12.078,5.6,0.792,56,6.72,,,1,0,0,0,0.891,0,0,0,0,,13,48,52,32,0,0,,
,15,12.87,4.6,0.627,46,6.72,,,,,,,,,,,,,14,52,56,32,0,0,,
,16,13.497,5.6,0.198,56,6.72,,,目視時間の分布（%）,,100,,,,,,,,15,56,60,32,0,0,,
,17,13.695,4.6,0.495,46,6.72,,,,1,2,3,4,5,6,7,8,,16,60,64,32,0,0,,
,18,14.19,5.6,0.429,56,6.72,,,5,0.0,0.0,0.0,0.0,0.7,21.3,0.0,0.0,,17,64,68,32,0,0,,
,19,14.619,5.5,0.165,55,7.4575,,,4,0.0,0.0,0.0,2.7,26.1,15.4,0.0,0.0,,18,68,72,32,0,0,,
,20,14.784,4.6,0.462,46,10.03856097,,,3,0.0,4.8,0.0,3.8,9.4,0.0,0.0,0.0,,19,72,76,32,0,0,,
,21,15.246,5.6,2.145,56,6.72,,,2,0.0,0.0,3.2,8.7,0.0,0.0,0.0,0.0,,20,76,80,32,0,0,,
,22,17.391,4.5,0.726,45,10.03856097,,,1,0.0,0.0,0.0,3.8,0.0,0.0,0.0,0.0,,,,,,,100,,
,23,18.117,2.4,0.759,24,15.37035804,,,,,,,,,,,,,,,,,,,,
,24,18.876,5.6,0.858,56,25.07753626,,,目視時間の分布ランキング,,,,,,,,,,,,,,,,,
,25,19.734,3.4,0.528,34,20.07712193,,,,1,2,3,4,5,6,7,8,,,,,,,,,
,26,20.262,2.4,1.287,24,6.72,,,5,12,12,12,12,11,2,12,12,,,,,,,,,
,27,21.549,4.4,0.528,44,13.44,,,4,12,12,12,10,1,3,12,12,,,,,,,,,
,28,22.077,1.4,0.891,14,20.16,,,3,12,6,12,7,4,12,12,12,,,,,,,,,
,29,22.968,3.4,0.363,34,13.44,,,2,12,12,9,5,12,12,12,12,,,,,,,,,
