,,,,,視線移動距離算定,,,,,,,,,,,,,,,,,,,,,
,No,視線観測時刻（秒）,格子番号,滞在時間（秒）,便宜的変換,視線移動距離,滞在時間の合計（秒）,,格子番号の位置,,,,,,,,,,刻み,4,ｃｍ,,,,,
開始時刻,1,1.716,3.4,0.66,34,,28.116,,,1,2,3,4,5,6,7,8,,,以上,未満,累積,頻度,%,,
,2,2.376,3.3,0.528,33,7.4575,,,5,5.1,5.2,5.3,5.4,5.5,5.6,5.7,5.8,,1,0,4,0,0,0,,
,3,2.904,2.3,0.297,23,6.72,,,4,4.1,4.2,4.3,4.4,4.5,4.6,4.7,4.8,,2,4,8,65,65,73.03370787,,
,4,3.201,2.4,0.099,24,7.4575,,,3,3.1,3.2,3.3,3.4,3.5,3.6,3.7,3.8,,3,8,12,83,18,20.2247191,,
,5,3.3,2.5,0.132,25,7.4575,,,2,2.1,2.2,2.3,2.4,2.5,2.6,2.7,2.8,,4,12,16,85,2,2.247191011,,
,6,3.432,2.6,0.165,26,7.4575,,,1,1.1,1.2,1.3,1.4,1.5,1.6,1.7,1.8,,5,16,20,88,3,3.370786517,,
,7,3.597,2.7,0.099,27,7.4575,,,,,,,,,,,,,6,20,24,89,1,1.123595506,,
,8,3.696,1.7,0.099,17,6.72,,,目視時間の分布（秒）,,25.905,,,,,,,,7,24,28,89,0,0,,
,9,3.795,1.8,0.231,18,7.4575,,,,1,2,3,4,5,6,7,8,,8,28,32,89,0,0,,
,10,4.026,2.5,0.066,25,23.35994769,,,5,0,0,0,0,0,0,0,0,,9,32,36,89,0,0,,
,11,4.092,2.4,0.396,24,7.4575,,,4,0,0,0,0,0.396,0.099,0.264,0,,10,36,40,89,0,0,,
,12,4.488,3.3,0.759,33,10.03856097,,,3,0,0.363,2.112,4.29,1.122,0.462,0.198,0.462,,11,40,44,89,0,0,,
,13,5.247,2.5,0.066,25,16.35896161,,,2,0.231,2.178,3.861,2.211,0.561,2.112,0.528,0,,12,44,48,89,0,0,,
,14,5.313,3.6,0.264,36,10.03856097,,,1,0,0.891,1.452,0,0.099,0.33,1.452,0.231,,13,48,52,89,0,0,,
,15,5.577,3.4,0.066,34,14.915,,,,,,,,,,,,,14,52,56,89,0,0,,
,16,5.643,3.3,0.033,33,7.4575,,,目視時間の分布（%）,,100,,,,,,,,15,56,60,89,0,0,,
,17,5.676,2.2,0.33,22,10.03856097,,,,1,2,3,4,5,6,7,8,,16,60,64,89,0,0,,
,18,6.006,2.3,0.462,23,7.4575,,,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,17,64,68,89,0,0,,
,19,6.468,2.4,0.231,24,7.4575,,,4,0.0,0.0,0.0,0.0,1.5,0.4,1.0,0.0,,18,68,72,89,0,0,,
,20,6.699,3.4,0.099,34,6.72,,,3,0.0,1.4,8.2,16.6,4.3,1.8,0.8,1.8,,19,72,76,89,0,0,,
,21,6.798,3.5,0.165,35,7.4575,,,2,0.9,8.4,14.9,8.5,2.2,8.2,2.0,0.0,,20,76,80,89,0,0,,
,22,6.963,3.4,0.363,34,7.4575,,,1,0.0,3.4,5.6,0.0,0.4,1.3,5.6,0.9,,,,,,,100,,
,23,7.326,4.5,0.396,45,10.03856097,,,,,,,,,,,,,,,,,,,,
,24,7.722,4.6,0.099,46,7.4575,,,目視時間の分布ランキング,,,,,,,,,,,,,,,,,
,25,7.821,4.7,0.264,47,7.4575,,,,1,2,3,4,5,6,7,8,,,,,,,,,
,26,8.085,3.5,0.066,35,16.35896161,,,5,24,24,24,24,24,24,24,24,,,,,,,,,
,27,8.151,3.4,0.264,34,7.4575,,,4,24,24,24,24,15,23,18,24,,,,,,,,,
,28,8.415,3.3,0.132,33,7.4575,,,3,24,16,5,1,9,13,21,14,,,,,,,,,
,29,8.547,2.3,0.726,23,6.72,,,2,19,4,2,3,11,6,12,24,,,,,,,,,
,30,9.273,2.4,0.396,24,7.4575,,,1,24,10,7,24,22,17,8,20,,,,,,,,,
,31,9.669,3.5,0.264,35,10.03856097,,,,,,,,,,,,,,,,,,,,
,32,9.933,3.4,0.66,34,7.4575,,,,,,,,,,,,,,,,,,,,
,33,10.593,3.3,0.264,33,7.4575,,,目視個所Ｔｏｐ　No.1,3.4,1,,5.1,24,,,,,,,,,,,,
,34,10.857,2.3,0.627,23,6.72,,,目視個所Ｔｏｐ　No.2,2.3,2,,4.1,24,,,,,,,,,,,,
,35,11.484,1.3,0.429,13,6.72,,,目視個所Ｔｏｐ　No.3,2.4,3,,3.1,24,,,,,,,,,,,,
,36,11.913,2.3,0.561,23,6.72,,,目視個所Ｔｏｐ　No.4,2.2,4,,2.1,19,,,,,,,,,,,,
,37,12.474,2.4,0.198,24,7.4575,,,目視個所Ｔｏｐ　No.5,3.3,5,,1.1,24,,,,,,,,,,,,
