,,,,,視線移動距離算定,,,,,,,,,,,,,,,,,,,,,
,No,視線観測時刻（秒）,格子番号,滞在時間（秒）,便宜的変換,視線移動距離,滞在時間の合計（秒）,,格子番号の位置,,,,,,,,,,刻み,4,ｃｍ,,,,,
開始時刻,1,0.462,2.4,0.132,24,,28.281,,,1,2,3,4,5,6,7,8,,,以上,未満,累積,頻度,%,,
,2,0.594,2.3,0.231,23,7.4575,,,5,5.1,5.2,5.3,5.4,5.5,5.6,5.7,5.8,,1,0,4,0,0,0,,
,3,0.825,2.4,0.033,24,7.4575,,,4,4.1,4.2,4.3,4.4,4.5,4.6,4.7,4.8,,2,4,8,84,84,77.06422018,,
,4,0.858,3.4,0.033,34,6.72,,,3,3.1,3.2,3.3,3.4,3.5,3.6,3.7,3.8,,3,8,12,97,13,11.9266055,,
,5,0.891,3.5,0.495,35,7.4575,,,2,2.1,2.2,2.3,2.4,2.5,2.6,2.7,2.8,,4,12,16,101,4,3.669724771,,
,6,1.386,3.4,0.066,34,7.4575,,,1,1.1,1.2,1.3,1.4,1.5,1.6,1.7,1.8,,5,16,20,107,6,5.504587156,,
,7,1.452,2.4,0.099,24,6.72,,,,,,,,,,,,,6,20,24,109,2,1.834862385,,
,8,1.551,3.4,0.198,34,6.72,,,目視時間の分布（秒）,,28.281,,,,,,,,7,24,28,109,0,0,,
,9,1.749,3.5,0.132,35,7.4575,,,,1,2,3,4,5,6,7,8,,8,28,32,109,0,0,,
,10,1.881,3.4,0.066,34,7.4575,,,5,0,0,0,0,0,0,0,0,,9,32,36,109,0,0,,
,11,1.947,2.4,0.132,24,6.72,,,4,0,0.429,1.287,0.231,0.495,0.891,1.584,1.386,,10,36,40,109,0,0,,
,12,2.079,2.3,0.132,23,7.4575,,,3,0,1.287,3.135,5.676,2.376,0.858,0,0.264,,11,40,44,109,0,0,,
,13,2.211,2.2,0.396,22,7.4575,,,2,0,1.386,3.135,0.561,0.132,0.264,1.353,0.165,,12,44,48,109,0,0,,
,14,2.607,2.3,0.165,23,7.4575,,,1,0,0.066,1.32,0,0,0,0,0,,13,48,52,109,0,0,,
,15,2.772,3.3,0.132,33,6.72,,,,,,,,,,,,,14,52,56,109,0,0,,
,16,2.904,3.2,0.495,32,7.4575,,,目視時間の分布（%）,,100,,,,,,,,15,56,60,109,0,0,,
,17,3.399,4.2,0.099,42,6.72,,,,1,2,3,4,5,6,7,8,,16,60,64,109,0,0,,
,18,3.498,4.5,0.099,45,22.3725,,,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,17,64,68,109,0,0,,
,19,3.597,4.6,0.264,46,7.4575,,,4,0.0,1.5,4.6,0.8,1.8,3.2,5.6,4.9,,18,68,72,109,0,0,,
,20,3.861,4.7,0.231,47,7.4575,,,3,0.0,4.6,11.1,20.1,8.4,3.0,0.0,0.9,,19,72,76,109,0,0,,
,21,4.092,3.5,0.264,35,16.35896161,,,2,0.0,4.9,11.1,2.0,0.5,0.9,4.8,0.6,,20,76,80,109,0,0,,
,22,4.356,3.4,0.231,34,7.4575,,,1,0.0,0.2,4.7,0.0,0.0,0.0,0.0,0.0,,,,,,,100,,
,23,4.587,3.6,0.099,36,14.915,,,,,,,,,,,,,,,,,,,,
,24,4.686,2.7,0.396,27,10.03856097,,,目視時間の分布ランキング,,,,,,,,,,,,,,,,,
,25,5.082,3.6,0.297,36,10.03856097,,,,1,2,3,4,5,6,7,8,,,,,,,,,
,26,5.379,4.7,0.066,47,10.03856097,,,5,23,23,23,23,23,23,23,23,,,,,,,,,
,27,5.445,3.6,0.099,36,10.03856097,,,4,23,16,10,19,15,12,5,7,,,,,,,,,
,28,5.544,3.5,0.33,35,7.4575,,,3,23,11,2,1,4,13,23,17,,,,,,,,,
,29,5.874,3.4,1.386,34,7.4575,,,2,23,6,2,14,21,17,8,20,,,,,,,,,
,30,7.26,3.3,0.396,33,7.4575,,,1,23,22,9,23,23,23,23,23,,,,,,,,,
,31,7.656,2.3,1.65,23,6.72,,,,,,,,,,,,,,,,,,,,
,32,9.306,3.3,0.165,33,6.72,,,,,,,,,,,,,,,,,,,,
,33,9.471,3.2,0.33,32,7.4575,,,目視個所Ｔｏｐ　No.1,3.4,1,,5.1,23,,,,,,,,,,,,
,34,9.801,3.3,0.165,33,7.4575,,,目視個所Ｔｏｐ　No.2,3.3,2,,4.1,23,,,,,,,,,,,,
,35,9.966,3.4,0.132,34,7.4575,,,目視個所Ｔｏｐ　No.3,#N/A,3,,3.1,23,,,,,,,,,,,,
,36,10.098,3.5,0.099,35,7.4575,,,目視個所Ｔｏｐ　No.4,3.5,4,,2.1,23,,,,,,,,,,,,
,37,10.197,4.6,0.099,46,10.03856097,,,目視個所Ｔｏｐ　No.5,4.7,5,,1.1,23,,,,,,,,,,,,
,38,10.296,4.7,0.198,47,7.4575,,,目視個所（累積ではない）,22,,,5.2,23,,,,,,,,,,,,
,39,10.494,4.8,0.627,48,7.4575,,,非目視個所,18,,,4.2,16,,,,,,,,,,,,
,40,11.121,3.8,0.264,38,6.72,,,合計,40,,,3.2,11,,,,,,,,,,,,
,41,11.385,4.8,0.528,48,6.72,,,,,,,2.2,6,,,,,,,,,,,,
,42,11.913,4.6,0.099,46,14.915,,,,,,,1.2,22,,,,,,,,,,,,
,43,12.012,4.5,0.165,45,7.4575,,,,,,,5.3,23,,,,,,,,,,,,
,44,12.177,3.5,0.132,35,6.72,,,,,,,4.3,10,,,,,1,2,3,4,5,6,7,8
,45,12.309,3.4,0.957,34,7.4575,,,,,,,3.3,2,,,,5,23,23,23,23,23,23,23,23
,46,13.266,3.3,0.132,33,7.4575,,,,,,,2.3,2,,,,4,23,16,10,19,15,12,5,7
,47,13.398,2.2,0.33,22,10.03856097,,,,,,,1.3,9,,,,3,23,11,2,1,4,13,23,17
,48,13.728,2.3,0.066,23,7.4575,,,,,,,5.4,23,,,,2,23,6,2,14,21,17,8,20
,49,13.794,2.4,0.066,24,7.4575,,,,,,,4.4,19,,,,1,23,22,9,23,23,23,23,23
,50,13.86,2.5,0.132,25,7.4575,,,,,,,3.4,1,,,,,,,,,,,,
,51,13.992,2.6,0.165,26,7.4575,,,,,,,2.4,14,,,,,,,,,,,,
,52,14.157,2.7,0.066,27,7.4575,,,,,,,1.4,23,,,,,,,,,,,,
,53,14.223,3.6,0.165,36,10.03856097,,,,,,,5.5,23,,,,,,,,,,,,
,54,14.388,3.5,0.231,35,7.4575,,,,,,,4.5,15,,,,,,,,,,,,
,55,14.619,3.6,0.033,36,7.4575,,,,,,,3.5,4,,,,,,,,,,,,
,56,14.652,2.7,0.561,27,10.03856097,,,,,,,2.5,21,,,,,,,,,,,,
,57,15.213,2.4,0.099,24,22.3725,,,,,,,1.5,23,,,,,,,,,,,,
,58,15.312,2.3,0.33,23,7.4575,,,,,,,5.6,23,,,,,,,,,,,,
,59,15.642,3.3,0.627,33,6.72,,,,,,,4.6,12,,,,,,,,,,,,
,60,16.269,3.4,0.264,34,7.4575,,,,,,,3.6,13,,,,,,,,,,,,
,61,16.533,2.3,0.165,23,10.03856097,,,,,,,2.6,17,,,,,,,,,,,,
,62,16.698,1.3,0.726,13,6.72,,,,,,,1.6,23,,,,,,,,,,,,
,63,17.424,3.3,0.594,33,13.44,,,,,,,5.7,23,,,,,,,,,,,,
,64,18.018,4.3,0.198,43,6.72,,,,,,,4.7,5,,,,,,,,,,,,
,65,18.216,4.2,0.33,42,7.4575,,,,,,,3.7,23,,,,,,,,,,,,
,66,18.546,4.3,0.33,43,7.4575,,,,,,,2.7,8,,,,,,,,,,,,
,67,18.876,4.4,0.132,44,7.4575,,,,,,,1.7,23,,,,,,,,,,,,
,68,19.008,3.4,0.594,34,6.72,,,,,,,5.8,23,,,,,,,,,,,,
,69,19.602,3.5,0.231,35,7.4575,,,,,,,4.8,7,,,,,,,,,,,,
,70,19.833,3.6,0.165,36,7.4575,,,,,,,3.8,17,,,,,,,,,,,,
,71,19.998,2.7,0.264,27,10.03856097,,,,,,,2.8,20,,,,,,,,,,,,
,72,20.262,2.8,0.165,28,7.4575,,,,,,,1.8,23,,,,,,,,,,,,
,73,20.427,2.7,0.066,27,7.4575,,,,,,総計,40,,,,,,,,,,,,,
,74,20.493,2.6,0.099,26,7.4575,,,,,,,,,,,,,,,,,,,,
,75,20.592,3.4,0.099,34,16.35896161,,,,,,,,,,,,,,,,,,,,
,76,20.691,3.3,0.396,33,7.4575,,,,,,,,,,,,,,,,,,,,
,77,21.087,2.2,0.396,22,10.03856097,,,,,,,,,,,,,,,,,,,,
,78,21.483,3.2,0.231,32,6.72,,,,,,,,,,,,,,,,,,,,
,79,21.714,3.3,0.099,33,7.4575,,,,,,,,,,,,,,,,,,,,
,80,21.813,3.4,0.264,34,7.4575,,,,,,,,,,,,,,,,,,,,
,81,22.077,3.5,0.198,35,7.4575,,,,,,,,,,,,,,,,,,,,
,82,22.275,4.7,0.231,47,16.35896161,,,,,,,,,,,,,,,,,,,,
,83,22.506,3.5,0.066,35,16.35896161,,,,,,,,,,,,,,,,,,,,
,84,22.572,2.3,0.132,23,16.35896161,,,,,,,,,,,,,,,,,,,,
,85,22.704,1.3,0.594,13,6.72,,,,,,,,,,,,,,,,,,,,
,86,23.298,2.3,0.132,23,6.72,,,,,,,,,,,,,,,,,,,,
,87,23.43,3.3,0.165,33,6.72,,,,,,,,,,,,,,,,,,,,
,88,23.595,3.4,0.66,34,7.4575,,,,,,,,,,,,,,,,,,,,
,89,24.255,4.6,0.033,46,16.35896161,,,,,,,,,,,,,,,,,,,,
,90,24.288,4.7,0.363,47,7.4575,,,,,,,,,,,,,,,,,,,,
,91,24.651,4.8,0.231,48,7.4575,,,,,,,,,,,,,,,,,,,,
,92,24.882,4.7,0.132,47,7.4575,,,,,,,,,,,,,,,,,,,,
,93,25.014,4.6,0.231,46,7.4575,,,,,,,,,,,,,,,,,,,,
,94,25.245,4.7,0.264,47,7.4575,,,,,,,,,,,,,,,,,,,,
,95,25.509,4.5,0.165,45,14.915,,,,,,,,,,,,,,,,,,,,
,96,25.674,3.4,0.33,34,10.03856097,,,,,,,,,,,,,,,,,,,,
,97,26.004,2.3,0.132,23,10.03856097,,,,,,,,,,,,,,,,,,,,
,98,26.136,2.2,0.132,22,7.4575,,,,,,,,,,,,,,,,,,,,
,99,26.268,1.2,0.066,12,6.72,,,,,,,,,,,,,,,,,,,,
,100,26.334,2.2,0.132,22,6.72,,,,,,,,,,,,,,,,,,,,
,101,26.466,3.2,0.231,32,6.72,,,,,,,,,,,,,,,,,,,,
,102,26.697,3.3,0.264,33,7.4575,,,,,,,,,,,,,,,,,,,,
,103,26.961,4.3,0.759,43,6.72,,,,,,,,,,,,,,,,,,,,
,104,27.72,4.4,0.099,44,7.4575,,,,,,,,,,,,,,,,,,,,
,105,27.819,3.4,0.396,34,6.72,,,,,,,,,,,,,,,,,,,,
,106,28.215,3.5,0.198,35,7.4575,,,,,,,,,,,,,,,,,,,,
