,,,,,視線移動距離算定,,,,,,,,,,,,,,,,,,,,,
,No,視線観測時刻（秒）,格子番号,滞在時間（秒）,便宜的変換,視線移動距離,滞在時間の合計（秒）,,格子番号の位置,,,,,,,,,,刻み,4,ｃｍ,,,,,
開始時刻,1,5.049,1.4,0.759,14,,28.314,,,1,2,3,4,5,6,7,8,,,以上,未満,累積,頻度,%,,
,2,5.808,1.5,0.594,15,7.4575,,,5,5.1,5.2,5.3,5.4,5.5,5.6,5.7,5.8,,1,0,4,0,0,0,,
,3,6.402,1.4,0.264,14,7.4575,,,4,4.1,4.2,4.3,4.4,4.5,4.6,4.7,4.8,,2,4,8,13,13,34.21052632,,
,4,6.666,1.5,0.264,15,7.4575,,,3,3.1,3.2,3.3,3.4,3.5,3.6,3.7,3.8,,3,8,12,17,4,10.52631579,,
,5,6.93,2.5,0.759,25,6.72,,,2,2.1,2.2,2.3,2.4,2.5,2.6,2.7,2.8,,4,12,16,25,8,21.05263158,,
,6,7.689,0,0.627,0,,,,1,1.1,1.2,1.3,1.4,1.5,1.6,1.7,1.8,,5,16,20,29,4,10.52631579,,
,7,8.316,1.7,0.594,17,,,,,,,,,,,,,,6,20,24,34,5,13.15789474,,
,8,8.91,2.6,0.363,26,10.03856097,,,目視時間の分布（秒）,,21.12,,,,,,,,7,24,28,35,1,2.631578947,,
,9,9.273,9.9,0.132,99,,,,,1,2,3,4,5,6,7,8,,8,28,32,38,3,7.894736842,,
,10,9.405,2.7,0.132,27,,,,5,0,0,0,0,0,0,0,0,,9,32,36,38,0,0,,
,11,9.537,1.3,0.297,13,30.57756203,,,4,0,0,0,0.594,0,0.33,1.122,0,,10,36,40,38,0,0,,
,12,9.834,2.5,0.495,25,16.35896161,,,3,0,0,0.957,0.726,0.693,0.561,0.561,0,,11,40,44,38,0,0,,
,13,10.329,9.9,0.165,99,,,,2,0,0,1.98,0.693,2.673,0.858,0.792,0.198,,12,44,48,38,0,0,,
,14,10.494,1.4,0.165,14,,,,1,0,0,0.297,3.861,2.244,0.495,1.089,0.396,,13,48,52,38,0,0,,
,15,10.659,3.6,0.099,36,20.07712193,,,,,,,,,,,,,14,52,56,38,0,0,,
,16,10.758,1.4,0.33,14,20.07712193,,,目視時間の分布（%）,,100,,,,,,,,15,56,60,38,0,0,,
,17,11.088,4.7,0.528,47,30.1156829,,,,1,2,3,4,5,6,7,8,,16,60,64,38,0,0,,
,18,11.616,1.5,0.495,15,25.07753626,,,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,17,64,68,38,0,0,,
,19,12.111,0,0.297,0,,,,4,0.0,0.0,0.0,2.8,0.0,1.6,5.3,0.0,,18,68,72,38,0,0,,
,20,12.408,3.6,0.099,36,,,,3,0.0,0.0,4.5,3.4,3.3,2.7,2.7,0.0,,19,72,76,38,0,0,,
,21,12.507,2.3,0.231,23,23.35994769,,,2,0.0,0.0,9.4,3.3,12.7,4.1,3.8,0.9,,20,76,80,38,0,0,,
,22,12.738,9.9,0.198,99,,,,1,0.0,0.0,1.4,18.3,10.6,2.3,5.2,1.9,,,,,,,100,,
,23,12.936,0,0.429,0,,,,,,,,,,,,,,,,,,,,,
,24,13.365,3.3,0.957,33,,,,目視時間の分布ランキング,,,,,,,,,,,,,,,,,
,25,14.322,9.9,0.627,99,,,,,1,2,3,4,5,6,7,8,,,,,,,,,
,26,14.949,1.8,0.396,18,,,,5,21,21,21,21,21,21,21,21,,,,,,,,,
,27,15.345,1.7,0.165,17,7.4575,,,4,21,21,21,13,21,18,5,21,,,,,,,,,
,28,15.51,0,0.198,0,,,,3,21,21,7,10,11,14,15,21,,,,,,,,,
,29,15.708,1.5,0.363,15,,,,2,21,21,4,11,2,8,9,20,,,,,,,,,
,30,16.071,1.6,0.198,16,7.4575,,,1,21,21,19,1,3,16,6,17,,,,,,,,,
,31,16.269,2.6,0.066,26,6.72,,,,,,,,,,,,,,,,,,,,
,32,16.335,2.5,0.363,25,7.4575,,,,,,,,,,,,,,,,,,,,
,33,16.698,9.9,0.165,99,,,,目視個所Ｔｏｐ　No.1,1.4,1,,5.1,21,,,,,,,,,,,,
,34,16.863,1.4,0.594,14,,,,目視個所Ｔｏｐ　No.2,2.5,2,,4.1,21,,,,,,,,,,,,
,35,17.457,2.3,1.386,23,10.03856097,,,目視個所Ｔｏｐ　No.3,1.5,3,,3.1,21,,,,,,,,,,,,
,36,18.843,2.5,0.33,25,14.915,,,目視個所Ｔｏｐ　No.4,2.3,4,,2.1,21,,,,,,,,,,,,
,37,19.173,1.5,0.198,15,6.72,,,目視個所Ｔｏｐ　No.5,4.7,5,,1.1,21,,,,,,,,,,,,
,38,19.371,2.4,0.693,24,10.03856097,,,目視個所（累積ではない）,20,,,5.2,21,,,,,,,,,,,,
,39,20.064,4.4,0.594,44,13.44,,,非目視個所,20,,,4.2,21,,,,,,,,,,,,
,40,20.658,4.6,0.33,46,14.915,,,合計,40,,,3.2,21,,,,,,,,,,,,
