,,,,,視線移動距離算定,,,,,,,,,,,,,,,,,,,,,
,No,視線観測時刻（秒）,格子番号,滞在時間（秒）,便宜的変換,視線移動距離,滞在時間の合計（秒）,,格子番号の位置,,,,,,,,,,刻み,4,ｃｍ,,,,,
開始時刻,1,1.452,4.5,1.716,45,,28.215,,,1,2,3,4,5,6,7,8,,,以上,未満,累積,頻度,%,,
,2,3.168,3.5,1.452,35,6.72,,,5,5.1,5.2,5.3,5.4,5.5,5.6,5.7,5.8,,1,0,4,0,0,0,,
,3,4.62,4.5,0.891,45,6.72,,,4,4.1,4.2,4.3,4.4,4.5,4.6,4.7,4.8,,2,4,8,43,43,78.18181818,,
,4,5.511,4.4,0.099,44,7.4575,,,3,3.1,3.2,3.3,3.4,3.5,3.6,3.7,3.8,,3,8,12,51,8,14.54545455,,
,5,5.61,3.3,0.528,33,10.03856097,,,2,2.1,2.2,2.3,2.4,2.5,2.6,2.7,2.8,,4,12,16,52,1,1.818181818,,
,6,6.138,3.2,0.495,32,7.4575,,,1,1.1,1.2,1.3,1.4,1.5,1.6,1.7,1.8,,5,16,20,54,2,3.636363636,,
,7,6.633,2.2,0.099,22,6.72,,,,,,,,,,,,,6,20,24,55,1,1.818181818,,
,8,6.732,2.3,0.66,23,7.4575,,,目視時間の分布（秒）,,27.951,,,,,,,,7,24,28,55,0,0,,
,9,7.392,3.2,1.452,32,10.03856097,,,,1,2,3,4,5,6,7,8,,8,28,32,55,0,0,,
,10,8.844,2.2,0.066,22,6.72,,,5,0,0,0,0,0,0,0,0,,9,32,36,55,0,0,,
,11,8.91,3.4,0.396,34,16.35896161,,,4,0,0,0,0.099,3.234,2.244,0.231,0,,10,36,40,55,0,0,,
,12,9.306,3.5,0.693,35,7.4575,,,3,0,1.947,0.858,1.782,3.828,0,0,0,,11,40,44,55,0,0,,
,13,9.999,2.4,0.165,24,10.03856097,,,2,0,0.165,2.64,0.759,0.528,0,0,0,,12,44,48,55,0,0,,
,14,10.164,2.3,0.924,23,7.4575,,,1,0.165,1.287,6.336,0.792,0.297,0.165,0.198,0.396,,13,48,52,55,0,0,,
,15,11.088,2.4,0.396,24,7.4575,,,,,,,,,,,,,14,52,56,55,0,0,,
,16,11.484,3.5,0.627,35,10.03856097,,,目視時間の分布（%）,,100,,,,,,,,15,56,60,55,0,0,,
,17,12.111,3.4,0.495,34,7.4575,,,,1,2,3,4,5,6,7,8,,16,60,64,55,0,0,,
,18,12.606,2.4,0.099,24,6.72,,,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,17,64,68,55,0,0,,
,19,12.705,2.3,0.429,23,7.4575,,,4,0.0,0.0,0.0,0.4,11.6,8.0,0.8,0.0,,18,68,72,55,0,0,,
,20,13.134,1.3,0.627,13,6.72,,,3,0.0,7.0,3.1,6.4,13.7,0.0,0.0,0.0,,19,72,76,55,0,0,,
,21,13.761,1.4,0.231,14,7.4575,,,2,0.0,0.6,9.4,2.7,1.9,0.0,0.0,0.0,,20,76,80,55,0,0,,
,22,13.992,1.5,0.198,15,7.4575,,,1,0.6,4.6,22.7,2.8,1.1,0.6,0.7,1.4,,,,,,,100,,
,23,14.19,1.3,1.617,13,14.915,,,,,,,,,,,,,,,,,,,,
,24,15.807,2.4,0.099,24,10.03856097,,,目視時間の分布ランキング,,,,,,,,,,,,,,,,,
,25,15.906,2.5,0.363,25,7.4575,,,,1,2,3,4,5,6,7,8,,,,,,,,,
,26,16.269,3.5,0.099,35,6.72,,,5,21,21,21,21,21,21,21,21,,,,,,,,,
,27,16.368,3.4,0.231,34,7.4575,,,4,21,21,21,20,3,5,15,21,,,,,,,,,
,28,16.599,3.3,0.264,33,7.4575,,,3,21,6,9,7,2,21,21,21,,,,,,,,,
,29,16.863,3.4,0.594,34,7.4575,,,2,21,18,4,11,12,21,21,21,,,,,,,,,
,30,17.457,2.3,0.198,23,10.03856097,,,1,17,8,1,10,14,19,16,13,,,,,,,,,
,31,17.655,1.3,0.627,13,6.72,,,,,,,,,,,,,,,,,,,,
,32,18.282,1.4,0.33,14,7.4575,,,,,,,,,,,,,,,,,,,,
,33,18.612,1.3,3.036,13,7.4575,,,目視個所Ｔｏｐ　No.1,1.3,1,,5.1,21,,,,,,,,,,,,
,34,21.648,2.5,0.165,25,16.35896161,,,目視個所Ｔｏｐ　No.2,3.5,2,,4.1,21,,,,,,,,,,,,
,35,21.813,3.5,0.891,35,6.72,,,目視個所Ｔｏｐ　No.3,4.5,3,,3.1,21,,,,,,,,,,,,
,36,22.704,4.5,0.627,45,6.72,,,目視個所Ｔｏｐ　No.4,2.3,4,,2.1,21,,,,,,,,,,,,
,37,23.331,4.6,2.211,46,7.4575,,,目視個所Ｔｏｐ　No.5,4.6,5,,1.1,17,,,,,,,,,,,,
,38,25.542,4.7,0.231,47,7.4575,,,目視個所（累積ではない）,20,,,5.2,21,,,,,,,,,,,,
,39,25.773,4.6,0.033,46,7.4575,,,非目視個所,20,,,4.2,21,,,,,,,,,,,,
,40,25.806,3.5,0.066,35,10.03856097,,,合計,40,,,3.2,6,,,,,,,,,,,,
,41,25.872,3.4,0.066,34,7.4575,,,,,,,2.2,18,,,,,,,,,,,,
,42,25.938,3.3,0.066,33,7.4575,,,,,,,1.2,8,,,,,,,,,,,,
,43,26.004,2.3,0.198,23,6.72,,,,,,,5.3,21,,,,,,,,,,,,
,44,26.202,1.3,0.132,13,6.72,,,,,,,4.3,21,,,,,1,2,3,4,5,6,7,8
,45,26.334,1.2,1.221,12,7.4575,,,,,,,3.3,9,,,,5,21,21,21,21,21,21,21,21
,46,27.555,1.3,0.297,13,7.4575,,,,,,,2.3,4,,,,4,21,21,21,20,3,5,15,21
,47,27.852,1.4,0.099,14,7.4575,,,,,,,1.3,1,,,,3,21,6,9,7,2,21,21,21
,48,27.951,1.5,0.099,15,7.4575,,,,,,,5.4,21,,,,2,21,18,4,11,12,21,21,21
,49,28.05,1.6,0.165,16,7.4575,,,,,,,4.4,20,,,,1,17,8,1,10,14,19,16,13
,50,28.215,1.7,0.165,17,7.4575,,,,,,,3.4,7,,,,,,,,,,,,
,51,28.38,1.8,0.396,18,7.4575,,,,,,,2.4,11,,,,,,,,,,,,
,52,28.776,1.7,0.033,17,7.4575,,,,,,,1.4,10,,,,,,,,,,,,
,53,28.809,1.4,0.132,14,22.3725,,,,,,,5.5,21,,,,,,,,,,,,
,54,28.941,0,0.264,0,,,,,,,,4.5,3,,,,,,,,,,,,
,55,29.205,1.1,0.165,11,,,,,,,,3.5,2,,,,,,,,,,,,
,56,29.37,1.2,0.066,12,7.4575,,,,,,,2.5,12,,,,,,,,,,,,
,57,29.436,2.3,0.231,23,10.03856097,,,,,,,1.5,14,,,,,,,,,,,,
,58,29.667,2.4,0.594,24,7.4575,,,,,,,5.6,21,,,,,,,,,,,,
,59,30.261,3.4,0.374,34,6.72,,,,,,,4.6,5,,,,,,,,,,,,
,60,30.635,9.9,0.396,99,,,,,,,,3.6,21,,,,,,,,,,,,
,,31.031,9.9,,,,,,,,,,2.6,21,,,,,,,,,,,,
,観測時間［秒］,28.215,,,,,,,,,,,1.6,19,,,,,,,,,,,,
,,,,,最少移動距離,6.72,,,,,,,5.7,21,,,,,,,,,,,,
,任意個所の最大目視時間［s］,,,3.04,最大移動距離,22.37,,,,,,,4.7,15,,,,,,,,,,,,
,任意個所の目視時間の標準偏差,,,0.58,平均移動距離,8.40,,,,,,,3.7,21,,,,,,,,,,,,
,,,,,距離標準偏差,2.85,,,,,,,2.7,21,,,,,,,,,,,,
,,,,,,,,,,,,,1.7,16,,,,,,,,,,,,
,原本再生時間,28.245,秒,,9.9のカウント数,0,,,,,,,5.8,21,,,,,,,,,,,,
,観察時間,28.215,秒,,9.9の秒数,0,,,,,,,4.8,21,,,,,,,,,,,,
,観察割合,0.999,,,0のカウント数,1,,,,,,,3.8,21,,,,,,,,,,,,
,,,,,0の秒数,0.264,,,,,,,2.8,21,,,,,,,,,,,,
,総ロスト時間［秒］,0.264,,原本再生に占める9.9の割合,,0.000,,,,,,,1.8,13,,,,,,,,,,,,
,原本再生に占めるロスト割合,0.009,,観察時間に占める9.9の割合,,0.000,,,,,,総計,40,,,,,,,,,,,,,
,観察時間に占めるロスト割合,0.009,,原本再生に占める0の割合,,0.009,,,,,,,,,,,,,,,,,,,,
,,,,観察時間に占める0の割合,,0.009,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,チェックデジット,27.951,,,,,,,,,,,,,,,,,,,,,
,,,,OK,27.951,,,,,,,,,,,,,,,,,,,,,
,,,,,27.951,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
