,,,,,視線移動距離算定,,,,,,,,,,,,,,,,,,,,,
,No,視線観測時刻（秒）,格子番号,滞在時間（秒）,便宜的変換,視線移動距離,滞在時間の合計（秒）,,格子番号の位置,,,,,,,,,,刻み,4,ｃｍ,,,,,
開始時刻,1,2.112,9.9,0.858,,,28.38,,,1,2,3,4,5,6,7,8,,,以上,未満,累積,頻度,%,,
,2,2.97,2.4,1.188,24,,,,5,5.1,5.2,5.3,5.4,5.5,5.6,5.7,5.8,,1,0,4,0,0,0,,
,3,4.158,1.4,0.792,14,6.72,,,4,4.1,4.2,4.3,4.4,4.5,4.6,4.7,4.8,,2,4,8,13,13,28.26086957,,
,4,4.95,2.3,0.561,23,10.03856097,,,3,3.1,3.2,3.3,3.4,3.5,3.6,3.7,3.8,,3,8,12,18,5,10.86956522,,
,5,5.511,1.2,0.132,12,10.03856097,,,2,2.1,2.2,2.3,2.4,2.5,2.6,2.7,2.8,,4,12,16,25,7,15.2173913,,
,6,5.643,3.4,0.462,34,20.07712193,,,1,1.1,1.2,1.3,1.4,1.5,1.6,1.7,1.8,,5,16,20,32,7,15.2173913,,
,7,6.105,3.6,0.363,36,14.915,,,,,,,,,,,,,6,20,24,39,7,15.2173913,,
,8,6.468,2.4,0.462,24,16.35896161,,,目視時間の分布（秒）,,27.522,,,,,,,,7,24,28,41,2,4.347826087,,
,9,6.93,3.6,1.485,36,16.35896161,,,,1,2,3,4,5,6,7,8,,8,28,32,46,5,10.86956522,,
,10,8.415,2.3,0.33,23,23.35994769,,,5,0,0,0,0,0,0,0,0,,9,32,36,46,0,0,,
,11,8.745,3.5,0.264,35,16.35896161,,,4,0,0,0,0,0,0,0,0,,10,36,40,46,0,0,,
,12,9.009,3.4,0.693,34,7.4575,,,3,0,0,1.782,3.993,2.937,2.541,0,0,,11,40,44,46,0,0,,
,13,9.702,1.3,0.495,13,15.37035804,,,2,0,0.462,4.389,1.98,0.363,0.594,0.957,0.627,,12,44,48,46,0,0,,
,14,10.197,2.3,0.759,23,6.72,,,1,0,0.792,4.092,0.792,0,0,0.957,0.264,,13,48,52,46,0,0,,
,15,10.956,1.7,0.726,17,30.57756203,,,,,,,,,,,,,14,52,56,46,0,0,,
,16,11.682,3.4,0.33,34,26.09908727,,,目視時間の分布（%）,,100,,,,,,,,15,56,60,46,0,0,,
,17,12.012,3.3,0.726,33,7.4575,,,,1,2,3,4,5,6,7,8,,16,60,64,46,0,0,,
,18,12.738,3.5,0.429,35,14.915,,,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,17,64,68,46,0,0,,
,19,13.167,2.3,0.66,23,16.35896161,,,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,18,68,72,46,0,0,,
,20,13.827,3.6,0.363,36,23.35994769,,,3,0.0,0.0,6.5,14.5,10.7,9.2,0.0,0.0,,19,72,76,46,0,0,,
,21,14.19,3.5,0.891,35,7.4575,,,2,0.0,1.7,15.9,7.2,1.3,2.2,3.5,2.3,,20,76,80,46,0,0,,
,22,15.081,3.4,1.056,34,7.4575,,,1,0.0,2.9,14.9,2.9,0.0,0.0,3.5,1.0,,,,,,,100,,
