,,,,,視線移動距離算定,,,,,,,,,,,,,,,,,,,,,
,No,視線観測時刻（秒）,格子番号,滞在時間（秒）,便宜的変換,視線移動距離,滞在時間の合計（秒）,,格子番号の位置,,,,,,,,,,刻み,4,ｃｍ,,,,,
開始時刻,1,0.759,9.9,0.264,,,26.697,,,1,2,3,4,5,6,7,8,,,以上,未満,累積,頻度,%,,
,2,1.023,2.5,0.429,25,,,,5,5.1,5.2,5.3,5.4,5.5,5.6,5.7,5.8,,1,0,4,0,0,0,,
,3,1.452,1.4,0.231,14,10.03856097,,,4,4.1,4.2,4.3,4.4,4.5,4.6,4.7,4.8,,2,4,8,24,24,48.97959184,,
,4,1.683,2.4,0.099,24,6.72,,,3,3.1,3.2,3.3,3.4,3.5,3.6,3.7,3.8,,3,8,12,37,13,26.53061224,,
,5,1.782,0,1.518,0,,,,2,2.1,2.2,2.3,2.4,2.5,2.6,2.7,2.8,,4,12,16,41,4,8.163265306,,
,6,3.3,1.2,0.165,12,,,,1,1.1,1.2,1.3,1.4,1.5,1.6,1.7,1.8,,5,16,20,42,1,2.040816327,,
,7,3.465,2.3,0.231,23,10.03856097,,,,,,,,,,,,,6,20,24,45,3,6.12244898,,
,8,3.696,1.4,0.066,14,10.03856097,,,目視時間の分布（秒）,,23.562,,,,,,,,7,24,28,45,0,0,,
,9,3.762,1.3,0.33,13,7.4575,,,,1,2,3,4,5,6,7,8,,8,28,32,47,2,4.081632653,,
,10,4.092,2.4,0.231,24,10.03856097,,,5,0,0,0,0,0,0,0.627,0,,9,32,36,48,1,2.040816327,,
,11,4.323,1.4,0.825,14,6.72,,,4,0,0,0,0.66,0.495,0.924,0,0.33,,10,36,40,48,0,0,,
,12,5.148,0,0.297,0,,,,3,0,0,0,6.369,3.399,1.155,0.462,0.495,,11,40,44,49,1,2.040816327,,
,13,5.445,3.4,0.33,34,,,,2,0,0,1.089,0.924,0.726,0,0,0,,12,44,48,49,0,0,,
,14,5.775,1.3,0.165,13,15.37035804,,,1,0,0.792,2.97,1.716,0.198,0,0.231,0,,13,48,52,49,0,0,,
,15,5.94,3.5,0.264,35,20.07712193,,,,,,,,,,,,,14,52,56,49,0,0,,
,16,6.204,3.6,0.396,36,7.4575,,,目視時間の分布（%）,,100,,,,,,,,15,56,60,49,0,0,,
,17,6.6,3.7,0.066,37,7.4575,,,,1,2,3,4,5,6,7,8,,16,60,64,49,0,0,,
,18,6.666,3.8,0.495,38,7.4575,,,5,0.0,0.0,0.0,0.0,0.0,0.0,2.7,0.0,,17,64,68,49,0,0,,
,19,7.161,4.8,0.33,48,6.72,,,4,0.0,0.0,0.0,2.8,2.1,3.9,0.0,1.4,,18,68,72,49,0,0,,
,20,7.491,5.7,0.198,57,10.03856097,,,3,0.0,0.0,0.0,27.0,14.4,4.9,2.0,2.1,,19,72,76,49,0,0,,
,21,7.689,4.6,0.165,46,10.03856097,,,2,0.0,0.0,4.6,3.9,3.1,0.0,0.0,0.0,,20,76,80,49,0,0,,
,22,7.854,4.5,0.297,45,7.4575,,,1,0.0,3.4,12.6,7.3,0.8,0.0,1.0,0.0,,,,,,,100,,
,23,8.151,3.4,0.528,34,10.03856097,,,,,,,,,,,,,,,,,,,,
,24,8.679,2.3,0.759,23,10.03856097,,,目視時間の分布ランキング,,,,,,,,,,,,,,,,,
,25,9.438,1.3,0.792,13,6.72,,,,1,2,3,4,5,6,7,8,,,,,,,,,
,26,10.23,1.7,0.066,17,29.83,,,5,19,19,19,19,19,19,12,19,,,,,,,,,
,27,10.296,0,0.198,0,,,,4,19,19,19,11,13,8,19,16,,,,,,,,,
,28,10.494,1.7,0.165,17,,,,3,19,19,19,1,2,5,15,14,,,,,,,,,
,29,10.659,1.3,0.165,13,29.83,,,2,19,19,6,7,10,19,19,19,,,,,,,,,
,30,10.824,1.2,0.627,12,7.4575,,,1,19,9,3,4,18,19,17,19,,,,,,,,,
,31,11.451,1.3,0.198,13,7.4575,,,,,,,,,,,,,,,,,,,,
,32,11.649,2.5,0.231,25,16.35896161,,,,,,,,,,,,,,,,,,,,
,33,11.88,3.5,0.858,35,6.72,,,目視個所Ｔｏｐ　No.1,3.4,1,,5.1,19,,,,,,,,,,,,
,34,12.738,3.4,1.617,34,7.4575,,,目視個所Ｔｏｐ　No.2,3.5,2,,4.1,19,,,,,,,,,,,,
,35,14.355,4.5,0.198,45,10.03856097,,,目視個所Ｔｏｐ　No.3,1.3,3,,3.1,19,,,,,,,,,,,,
,36,14.553,3.5,0.231,35,6.72,,,目視個所Ｔｏｐ　No.4,1.4,4,,2.1,19,,,,,,,,,,,,
,37,14.784,3.6,0.198,36,7.4575,,,目視個所Ｔｏｐ　No.5,3.6,5,,1.1,19,,,,,,,,,,,,
,38,14.982,4.6,0.759,46,6.72,,,目視個所（累積ではない）,18,,,5.2,19,,,,,,,,,,,,
,39,15.741,0,0.297,0,,,,非目視個所,22,,,4.2,19,,,,,,,,,,,,
,40,16.038,2.4,0.396,24,,,,合計,40,,,3.2,19,,,,,,,,,,,,
,41,16.434,1.3,0.924,13,10.03856097,,,,,,,2.2,19,,,,,,,,,,,,
,42,17.358,3.7,0.198,37,32.71792322,,,,,,,1.2,9,,,,,,,,,,,,
,43,17.556,3.4,0.957,34,22.3725,,,,,,,5.3,19,,,,,,,,,,,,
,44,18.513,3.5,0.627,35,7.4575,,,,,,,4.3,19,,,,,1,2,3,4,5,6,7,8
,45,19.14,3.4,0.627,34,7.4575,,,,,,,3.3,19,,,,5,19,19,19,19,19,19,12,19
,46,19.767,4.4,0.66,44,6.72,,,,,,,2.3,6,,,,4,19,19,19,11,13,8,19,16
,47,20.427,3.5,0.462,35,10.03856097,,,,,,,1.3,3,,,,3,19,19,19,1,2,5,15,14
,48,20.889,3.7,0.198,37,14.915,,,,,,,5.4,19,,,,2,19,19,6,7,10,19,19,19
,49,21.087,1.5,0.198,15,20.07712193,,,,,,,4.4,11,,,,1,19,9,3,4,18,19,17,19
,50,21.285,0,0.231,0,,,,,,,,3.4,1,,,,,,,,,,,,
,51,21.516,2.3,0.099,23,,,,,,,,2.4,7,,,,,,,,,,,,
,52,21.615,1.3,0.396,13,6.72,,,,,,,1.4,4,,,,,,,,,,,,
,53,22.011,5.7,0.429,57,40.15424386,,,,,,,5.5,19,,,,,,,,,,,,
,54,22.44,9.9,0.33,99,,,,,,,,4.5,13,,,,,,,,,,,,
,55,22.77,3.4,0.198,34,,,,,,,,3.5,2,,,,,,,,,,,,
,56,22.968,1.4,0.594,14,13.44,,,,,,,2.5,10,,,,,,,,,,,,
,57,23.562,3.4,0.165,34,13.44,,,,,,,1.5,18,,,,,,,,,,,,
,58,23.727,2.4,0.198,24,6.72,,,,,,,5.6,19,,,,,,,,,,,,
,59,23.925,3.5,0.759,35,10.03856097,,,,,,,4.6,8,,,,,,,,,,,,
,60,24.684,3.6,0.561,36,7.4575,,,,,,,3.6,5,,,,,,,,,,,,
,61,25.245,3.5,0.198,35,7.4575,,,,,,,2.6,19,,,,,,,,,,,,
,62,25.443,3.4,1.947,34,7.4575,,,,,,,1.6,19,,,,,,,,,,,,
,63,27.39,2.5,0.066,25,10.03856097,,,,,,,5.7,12,,,,,,,,,,,,
,64,27.456,2.5,,25,,,,,,,,4.7,19,,,,,,,,,,,,
,観測時間［秒］,26.697,,,,,,,,,,,3.7,15,,,,,,,,,,,,
,,,,,最少移動距離,6.72,,,,,,,2.7,19,,,,,,,,,,,,
,任意個所の最大目視時間［s］,,,1.95,最大移動距離,40.15,,,,,,,1.7,17,,,,,,,,,,,,
,任意個所の目視時間の標準偏差,,,0.37,平均移動距離,11.65,,,,,,,5.8,19,,,,,,,,,,,,
,,,,,距離標準偏差,7.49,,,,,,,4.8,16,,,,,,,,,,,,
,,,,,,,,,,,,,3.8,14,,,,,,,,,,,,
,原本再生時間,28.245,秒,,9.9のカウント数,2,,,,,,,2.8,19,,,,,,,,,,,,
,観察時間,26.697,秒,,9.9の秒数,0.594,,,,,,,1.8,19,,,,,,,,,,,,
,観察割合,0.945,,,0のカウント数,5,,,,,,総計,40,,,,,,,,,,,,,
,,,,,0の秒数,2.541,,,,,,,,,,,,,,,,,,,,
,総ロスト時間［秒］,3.135,,原本再生に占める9.9の割合,,0.021,,,,,,,,,,,,,,,,,,,,
,原本再生に占めるロスト割合,0.111,,観察時間に占める9.9の割合,,0.022,,,,,,,,,,,,,,,,,,,,
,観察時間に占めるロスト割合,0.117,,原本再生に占める0の割合,,0.090,,,,,,,,,,,,,,,,,,,,
,,,,観察時間に占める0の割合,,0.095,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,チェックデジット,23.562,,,,,,,,,,,,,,,,,,,,,
,,,,OK,23.562,,,,,,,,,,,,,,,,,,,,,
,,,,,23.562,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
