1.486,3.5,0.23,35,
1.716,4.5,0.165,45,6.72
1.881,4.6,0.627,46,7.4575
2.508,5.6,0.297,56,6.72
2.805,4.6,0.033,46,6.72
2.838,4.5,0.198,45,7.4575
3.036,2.5,0.231,25,13.44
3.267,2.4,0.33,24,7.4575
3.597,2.3,1.65,23,7.4575
5.247,2.4,0.33,24,7.4575
5.577,3.4,0.198,34,6.72
5.775,4.5,0.066,45,10.03856097
5.841,5.5,0.099,55,6.72
5.94,5.6,0.462,56,7.4575
6.402,4.7,0.231,47,10.03856097
6.633,3.7,0.132,37,6.72
6.765,3.8,0.231,38,7.4575
6.996,2.8,0.429,28,6.72
7.425,2.6,0.231,26,14.915
7.656,2.4,0.825,24,14.915
8.481,4.3,0.495,43,15.37035804
8.976,5.3,0.264,53,6.72
9.24,4.3,0.099,43,6.72
9.339,3.3,0.132,33,6.72
9.471,2.3,0.957,23,6.72
10.428,2.5,0.297,25,14.915
10.725,2.6,0.363,26,7.4575
11.088,2.7,0.297,27,7.4575
11.385,2.6,0.099,26,7.4575
11.484,2.5,0.165,25,7.4575
11.649,2.4,0.429,24,7.4575
12.078,3.4,2.211,34,6.72
14.289,4.5,0.231,45,10.03856097
14.52,5.6,1.386,56,10.03856097
15.906,4.4,0.066,44,16.35896161
15.972,3.4,0.759,34,6.72
16.731,2.4,0.264,24,6.72
16.995,2.3,0.495,23,7.4575
17.49,2.4,0.066,24,7.4575
17.556,2.5,0.099,25,7.4575
17.655,2.6,0.396,26,7.4575
18.051,2.7,0.099,27,7.4575
18.15,2.5,0.297,25,14.915
18.447,2.4,0.858,24,7.4575
19.305,2.5,0.066,25,7.4575
19.371,2.6,0.363,26,7.4575
19.734,2.7,0.825,27,7.4575
20.559,3.7,0.231,37,6.72
20.79,4.7,0.132,47,6.72
20.922,5.7,0.198,57,6.72
21.12,5.6,0.297,56,7.4575
21.417,5.5,0.033,55,7.4575
21.45,4.5,0.165,45,6.72
21.615,3.4,0.66,34,10.03856097
22.275,4.4,0.066,44,6.72
22.341,4.5,0.231,45,7.4575
22.572,4.6,0.033,46,7.4575
22.605,4.5,0.132,45,7.4575
22.737,4.4,0.231,44,7.4575
22.968,4.3,0.066,43,7.4575
23.034,4.2,0.264,42,7.4575
23.298,3.3,0.198,33,10.03856097
23.496,2.3,0.528,23,6.72
24.024,3.3,0.528,33,6.72
24.552,3.4,0.396,34,7.4575
24.948,2.5,0.957,25,10.03856097
25.905,2.4,0.363,24,7.4575
26.268,2.3,1.056,23,7.4575
