,,,,,視線移動距離算定,,,,,,,,,,,,,,,,,,,,,
,No,視線観測時刻（秒）,格子番号,滞在時間（秒）,便宜的変換,視線移動距離,滞在時間の合計（秒）,,,,,,,,,,,,刻み,4,ｃｍ,,,,,
開始時刻,1,1.683,4.5,0.825,45,,54.516,,格子番号の位置,,,,,,,,,,,以上,未満,累積,頻度,%,,
,54,49.665,2.3,0.693,23,6.72,,,,,,,5.5,11,,,,,,,,,,,,
,55,50.358,2.2,0.165,22,7.4575,,,,,,,4.5,3,,,,,,,,,,,,
,56,50.523,2.1,0.759,21,7.4575,,,,,,,3.5,19,,,,,,,,,,,,
,57,51.282,2.2,0.033,22,7.4575,,,,,,,2.5,7,,,,,,,,,,,,
,58,51.315,2.3,0.165,23,7.4575,,,,,,,1.5,16,,,,,,,,,,,,
,59,51.48,3.3,0.594,33,6.72,,,,,,,5.6,18,,,,,,,,,,,,
,60,52.074,2.3,0.495,23,6.72,,,,,,,4.6,21,,,,,,,,,,,,
,61,52.569,3.4,0.165,34,10.03856097,,,,,,,3.6,15,,,,,,,,,,,,
,62,52.734,4.5,0.462,45,10.03856097,,,,,,,2.6,10,,,,,,,,,,,,
,63,53.196,3.5,0.033,35,6.72,,,,,,,1.6,9,,,,,,,,,,,,
,64,53.229,3.6,0.297,36,7.4575,,,,,,,5.7,21,,,,,,,,,,,,
,65,53.526,2.6,0.594,26,6.72,,,,,,,4.7,21,,,,,,,,,,,,
,66,54.12,2.5,0.099,25,7.4575,,,,,,,3.7,21,,,,,,,,,,,,
,67,54.219,2.4,0.264,24,7.4575,,,,,,,2.7,21,,,,,,,,,,,,
,68,54.483,2.3,1.716,23,7.4575,,,,,,,1.7,21,,,,,,,,,,,,
,69,56.199,2.4,0.693,24,7.4575,,,,,,,5.8,21,,,,,,,,,,,,
,70,56.892,2.3,1.089,23,7.4575,,,,,,,4.8,21,,,,,,,,,,,,
,71,57.981,1.3,0.066,13,6.72,,,,,,,3.8,21,,,,,,,,,,,,
,72,58.047,9.9,0.512,99,,,,,,,,2.8,21,,,,,,,,,,,,
,73,58.559,9.9,,,,,,,,,,1.8,21,,,,,,,,,,,,
,観測時間［秒］,54.516,,,,,,,,,,総計,40,,,,,,,,,,,,,
,,,,,最少移動距離,6.72,,,,,,,,,,,,,,,,,,,,
,任意個所の最大目視時間［s］,,,12.44,最大移動距離,21.50,,,,,,,,,,,,,,,,,,,,
,任意個所の目視時間の標準偏差,,,1.62,平均移動距離,8.66,,,,,,,,,,,,,,,,,,,,
,,,,,距離標準偏差,3.19,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,原本再生時間,54.719,秒,,9.9のカウント数,1,,,,,,,,,,,,,,,,,,,,
