,,19.993,,,視線移動距離算定,,,,,,,,,,,,,,,,,,,,,
,No,視線観測時刻（秒）,格子番号,滞在時間（秒）,便宜的変換,視線移動距離,滞在時間の合計（秒）,,格子番号の位置,,,,,,,,,,刻み,4,ｃｍ,,,,,
開始時刻,1,0.66,3.6,0.033,36,,54.747,,,1,2,3,4,5,6,7,8,,,以上,未満,累積,頻度,%,,
,2,0.693,3.5,0.099,35,7.4575,,,5,5.1,5.2,5.3,5.4,5.5,5.6,5.7,5.8,,1,0,4,0,0,0,,
,3,0.792,4.5,0.627,45,6.72,,,4,4.1,4.2,4.3,4.4,4.5,4.6,4.7,4.8,,2,4,8,76,76,78.35051546,,
,4,1.419,4.4,0.132,44,7.4575,,,3,3.1,3.2,3.3,3.4,3.5,3.6,3.7,3.8,,3,8,12,93,17,17.5257732,,
,5,1.551,3.3,0.561,33,10.03856097,,,2,2.1,2.2,2.3,2.4,2.5,2.6,2.7,2.8,,4,12,16,96,3,3.092783505,,
,6,2.112,3.2,0.627,32,7.4575,,,1,1.1,1.2,1.3,1.4,1.5,1.6,1.7,1.8,,5,16,20,96,0,0,,
,7,2.739,3.3,0.363,33,7.4575,,,,,,,,,,,,,6,20,24,97,1,1.030927835,,
,8,3.102,3.2,1.386,32,7.4575,,,目視時間の分布（秒）,,35.904,,,,,,,,7,24,28,97,0,0,,
,9,4.488,3.3,0.066,33,7.4575,,,,1,2,3,4,5,6,7,8,,8,28,32,97,0,0,,
,10,4.554,3.4,0.132,34,7.4575,,,5,0,0,0,0.297,0.66,0.165,0,0,,9,32,36,97,0,0,,
,11,4.686,3.5,0.231,35,7.4575,,,4,0,0,1.023,0.264,0.957,0.858,0,0,,10,36,40,97,0,0,,
,12,4.917,4.6,0.264,46,10.03856097,,,3,0.297,10.989,5.016,1.254,1.353,1.551,0,0,,11,40,44,97,0,0,,
,13,5.181,5.6,0.033,56,6.72,,,2,0.165,5.082,2.64,0.462,0.792,2.079,0,0,,12,44,48,97,0,0,,
,14,5.214,5.5,0.264,55,7.4575,,,1,0,0,0,0,0,0,0,0,,13,48,52,97,0,0,,
,15,5.478,5.4,0.066,54,7.4575,,,,,,,,,,,,,14,52,56,97,0,0,,
,16,5.544,4.3,0.066,43,10.03856097,,,目視時間の分布（%）,,100,,,,,,,,15,56,60,97,0,0,,
,17,5.61,3.3,0.132,33,6.72,,,,1,2,3,4,5,6,7,8,,16,60,64,97,0,0,,
,18,5.742,3.4,0.033,34,7.4575,,,5,0.0,0.0,0.0,0.8,1.8,0.5,0.0,0.0,,17,64,68,97,0,0,,
,19,5.775,3.5,0.033,35,7.4575,,,4,0.0,0.0,2.8,0.7,2.7,2.4,0.0,0.0,,18,68,72,97,0,0,,
,20,5.808,2.6,0.198,26,10.03856097,,,3,0.8,30.6,14.0,3.5,3.8,4.3,0.0,0.0,,19,72,76,97,0,0,,
,21,6.006,9.9,0.891,99,,,,2,0.5,14.2,7.4,1.3,2.2,5.8,0.0,0.0,,20,76,80,97,0,0,,
,22,6.897,2.6,0.132,26,,,,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,100,,
,23,7.029,2.4,0.066,24,14.915,,,,,,,,,,,,,,,,,,,,
,24,7.095,2.3,1.254,23,7.4575,,,目視時間の分布ランキング,,,,,,,,,,,,,,,,,
,25,8.349,2.2,0.693,22,7.4575,,,,1,2,3,4,5,6,7,8,,,,,,,,,
,26,9.042,3.2,0.231,32,6.72,,,5,20,20,20,16,13,19,20,20,,,,,,,,,
,27,9.273,2.2,0.132,22,6.72,,,4,20,20,9,17,10,11,20,20,,,,,,,,,
,28,9.405,9.9,4.851,99,,,,3,15,1,3,8,7,6,20,20,,,,,,,,,
,29,14.256,2.3,0.462,23,,,,2,18,2,4,14,12,5,20,20,,,,,,,,,
,30,14.718,2.2,0.66,22,7.4575,,,1,20,20,20,20,20,20,20,20,,,,,,,,,
,31,15.378,9.9,1.848,99,,,,,,,,,,,,,,,,,,,,,
,32,17.226,2.2,0.396,22,,,,,,,,,,,,,,,,,,,,,
,33,17.622,9.9,1.65,99,,,,目視個所Ｔｏｐ　No.1,3.2,1,,5.1,20,,,,,,,,,,,,
,34,19.272,2.3,0.495,23,,,,目視個所Ｔｏｐ　No.2,2.2,2,,4.1,20,,,,,,,,,,,,
,35,19.767,3.3,0.825,33,6.72,,,目視個所Ｔｏｐ　No.3,3.3,3,,3.1,15,,,,,,,,,,,,
,36,20.592,3.4,0.495,34,7.4575,,,目視個所Ｔｏｐ　No.4,2.3,4,,2.1,18,,,,,,,,,,,,
,37,21.087,3.5,0.396,35,7.4575,,,目視個所Ｔｏｐ　No.5,2.6,5,,1.1,20,,,,,,,,,,,,
,38,21.483,3.4,0.066,34,7.4575,,,目視個所（累積ではない）,19,,,5.2,20,,,,,,,,,,,,
,39,21.549,3.3,0.561,33,7.4575,,,非目視個所,21,,,4.2,20,,,,,,,,,,,,
,40,22.11,3.4,0.066,34,7.4575,,,合計,40,,,3.2,1,,,,,,,,,,,,
,41,22.176,3.5,0.132,35,7.4575,,,,,,,2.2,2,,,,,,,,,,,,
,42,22.308,2.6,0.594,26,10.03856097,,,,,,,1.2,20,,,,,,,,,,,,
,43,22.902,3.3,0.231,33,23.35994769,,,,,,,5.3,20,,,,,,,,,,,,
,44,23.133,3.2,0.033,32,7.4575,,,,,,,4.3,9,,,,,1,2,3,4,5,6,7,8
,45,23.166,2.2,0.165,22,6.72,,,,,,,3.3,3,,,,5,20,20,20,16,13,19,20,20
,46,23.331,9.9,1.353,99,,,,,,,,2.3,4,,,,4,20,20,9,17,10,11,20,20
,47,24.684,2.2,0.528,22,,,,,,,,1.3,20,,,,3,15,1,3,8,7,6,20,20
,48,25.212,3.2,0.462,32,6.72,,,,,,,5.4,16,,,,2,18,2,4,14,12,5,20,20
,49,25.674,2.2,0.231,22,6.72,,,,,,,4.4,17,,,,1,20,20,20,20,20,20,20,20
,50,25.905,2.1,0.033,21,7.4575,,,,,,,3.4,8,,,,,,,,,,,,
,51,25.938,9.9,0.99,99,,,,,,,,2.4,14,,,,,,,,,,,,
,52,26.928,2.2,0.198,22,,,,,,,,1.4,20,,,,,,,,,,,,
,53,27.126,3.2,0.462,32,6.72,,,,,,,5.5,13,,,,,,,,,,,,
,54,27.588,2.3,0.165,23,10.03856097,,,,,,,4.5,10,,,,,,,,,,,,
,55,27.753,2.2,0.132,22,7.4575,,,,,,,3.5,7,,,,,,,,,,,,
,56,27.885,9.9,0.396,99,,,,,,,,2.5,12,,,,,,,,,,,,
,57,28.281,2.3,0.198,23,,,,,,,,1.5,20,,,,,,,,,,,,
,58,28.479,3.3,0.396,33,6.72,,,,,,,5.6,19,,,,,,,,,,,,
,59,28.875,2.2,0.198,22,10.03856097,,,,,,,4.6,11,,,,,,,,,,,,
,60,29.073,2.1,0.033,21,7.4575,,,,,,,3.6,6,,,,,,,,,,,,
,61,29.106,9.9,0.264,99,,,,,,,,2.6,5,,,,,,,,,,,,
,62,29.37,2.1,0.066,21,,,,,,,,1.6,20,,,,,,,,,,,,
,63,29.436,3.2,0.132,32,10.03856097,,,,,,,5.7,20,,,,,,,,,,,,
,64,29.568,4.3,0.33,43,10.03856097,,,,,,,4.7,20,,,,,,,,,,,,
,65,29.898,3.3,0.528,33,6.72,,,,,,,3.7,20,,,,,,,,,,,,
,66,30.426,3.4,0.066,34,7.4575,,,,,,,2.7,20,,,,,,,,,,,,
