,,,,,視線移動距離算定,,,,,,,,,,,,,,,,,,,,,
,No,視線観測時刻（秒）,格子番号,滞在時間（秒）,便宜的変換,視線移動距離,滞在時間の合計（秒）,,格子番号の位置,,,,,,,,,,刻み,4,ｃｍ,,,,,
開始時刻,1,1.287,2.4,0.198,24,,54.879,,,1,2,3,4,5,6,7,8,,,以上,未満,累積,頻度,%,,
,2,1.485,3.4,0.198,34,6.72,,,5,5.1,5.2,5.3,5.4,5.5,5.6,5.7,5.8,,1,0,4,0,0,0,,
,3,1.683,3.5,0.561,35,7.4575,,,4,4.1,4.2,4.3,4.4,4.5,4.6,4.7,4.8,,2,4,8,121,121,83.44827586,,
,4,2.244,3.4,0.891,34,7.4575,,,3,3.1,3.2,3.3,3.4,3.5,3.6,3.7,3.8,,3,8,12,137,16,11.03448276,,
,5,3.135,3.5,0.099,35,7.4575,,,2,2.1,2.2,2.3,2.4,2.5,2.6,2.7,2.8,,4,12,16,144,7,4.827586207,,
,6,3.234,3.6,0.165,36,7.4575,,,1,1.1,1.2,1.3,1.4,1.5,1.6,1.7,1.8,,5,16,20,145,1,0.689655172,,
,7,3.399,2.5,0.099,25,10.03856097,,,,,,,,,,,,,6,20,24,145,0,0,,
,8,3.498,2.4,0.33,24,7.4575,,,目視時間の分布（秒）,,54.45,,,,,,,,7,24,28,145,0,0,,
,9,3.828,2.3,0.066,23,7.4575,,,,1,2,3,4,5,6,7,8,,8,28,32,145,0,0,,
,10,3.894,1.3,0.924,13,6.72,,,5,0,0,0,0,1.122,0.363,0,0,,9,32,36,145,0,0,,
,11,4.818,2.3,0.99,23,6.72,,,4,0,0,0,0.132,1.155,1.287,0,0,,10,36,40,145,0,0,,
,12,5.808,3.3,0.231,33,6.72,,,3,0,0.099,1.65,2.607,1.683,1.815,0.033,0.066,,11,40,44,145,0,0,,
,13,6.039,2.3,0.297,23,6.72,,,2,0,0.561,13.662,8.184,1.584,1.551,4.158,0.198,,12,44,48,145,0,0,,
