,,,,,視線移動距離算定,,,,,,,,,,,,,,,,,,,,,
,No,視線観測時刻（秒）,格子番号,滞在時間（秒）,便宜的変換,視線移動距離,滞在時間の合計（秒）,,格子番号の位置,,,,,,,,,,刻み,4,ｃｍ,,,,,
開始時刻,1,1.683,2.4,0.033,24,,54.747,,,1,2,3,4,5,6,7,8,,,以上,未満,累積,頻度,%,,
,2,1.716,3.5,0.792,35,10.03856097,,,5,5.1,5.2,5.3,5.4,5.5,5.6,5.7,5.8,,1,0,4,0,0,0,,
,3,2.508,3.4,0.363,34,7.4575,,,4,4.1,4.2,4.3,4.4,4.5,4.6,4.7,4.8,,2,4,8,103,103,74.63768116,,
,4,2.871,2.3,1.254,23,10.03856097,,,3,3.1,3.2,3.3,3.4,3.5,3.6,3.7,3.8,,3,8,12,134,31,22.46376812,,
,5,4.125,4.4,0.132,44,15.37035804,,,2,2.1,2.2,2.3,2.4,2.5,2.6,2.7,2.8,,4,12,16,138,4,2.898550725,,
,6,4.257,5.5,0.132,55,10.03856097,,,1,1.1,1.2,1.3,1.4,1.5,1.6,1.7,1.8,,5,16,20,138,0,0,,
,7,4.389,4.4,0.066,44,10.03856097,,,,,,,,,,,,,6,20,24,138,0,0,,
,8,4.455,3.4,0.33,34,6.72,,,目視時間の分布（秒）,,54.747,,,,,,,,7,24,28,138,0,0,,
,9,4.785,2.4,0.264,24,6.72,,,,1,2,3,4,5,6,7,8,,8,28,32,138,0,0,,
,10,5.049,2.3,0.198,23,7.4575,,,5,0,0,0,0.066,3.564,2.31,0,0,,9,32,36,138,0,0,,
,11,5.247,1.3,0.363,13,6.72,,,4,0,0,0,1.584,1.815,2.871,0.627,0,,10,36,40,138,0,0,,
,12,5.61,2.3,0.594,23,6.72,,,3,0.594,0,5.643,5.511,1.914,2.739,1.419,0,,11,40,44,138,0,0,,
,13,6.204,1.3,0.528,13,6.72,,,2,1.089,1.056,9.042,1.914,0.297,2.376,1.782,0,,12,44,48,138,0,0,,
,14,6.732,2.3,1.056,23,6.72,,,1,0,1.782,2.97,0.165,0.033,1.584,0,0,,13,48,52,138,0,0,,
,15,7.788,3.3,0.33,33,6.72,,,,,,,,,,,,,14,52,56,138,0,0,,
,16,8.118,2.3,0.759,23,6.72,,,目視時間の分布（%）,,100,,,,,,,,15,56,60,138,0,0,,
,17,8.877,2.4,0.363,24,7.4575,,,,1,2,3,4,5,6,7,8,,16,60,64,138,0,0,,
,18,9.24,3.4,0.165,34,6.72,,,5,0.0,0.0,0.0,0.1,6.5,4.2,0.0,0.0,,17,64,68,138,0,0,,
,19,9.405,4.5,0.33,45,10.03856097,,,4,0.0,0.0,0.0,2.9,3.3,5.2,1.1,0.0,,18,68,72,138,0,0,,
,20,9.735,5.5,0.132,55,6.72,,,3,1.1,0.0,10.3,10.1,3.5,5.0,2.6,0.0,,19,72,76,138,0,0,,
,21,9.867,4.6,0.132,46,10.03856097,,,2,2.0,1.9,16.5,3.5,0.5,4.3,3.3,0.0,,20,76,80,138,0,0,,
,22,9.999,3.6,0.066,36,6.72,,,1,0.0,3.3,5.4,0.3,0.1,2.9,0.0,0.0,,,,,,,100,,
,23,10.065,2.7,0.495,27,10.03856097,,,,,,,,,,,,,,,,,,,,
,24,10.56,3.7,0.165,37,6.72,,,目視時間の分布ランキング,,,,,,,,,,,,,,,,,
,25,10.725,3.6,0.165,36,7.4575,,,,1,2,3,4,5,6,7,8,,,,,,,,,
,26,10.89,4.6,0.33,46,6.72,,,5,26,26,26,24,4,9,26,26,,,,,,,,,
,27,11.22,4.5,0.033,45,7.4575,,,4,26,26,26,16,12,6,20,26,,,,,,,,,
,28,11.253,3.4,0.099,34,10.03856097,,,3,21,26,2,3,10,7,17,26,,,,,,,,,
,29,11.352,2.4,0.165,24,6.72,,,2,18,19,1,11,22,8,13,26,,,,,,,,,
,30,11.517,2.3,0.33,23,7.4575,,,1,26,14,5,23,25,15,26,26,,,,,,,,,
,31,11.847,1.2,0.396,12,10.03856097,,,,,,,,,,,,,,,,,,,,
,32,12.243,2.2,0.528,22,6.72,,,,,,,,,,,,,,,,,,,,
,33,12.771,2.1,0.099,21,7.4575,,,目視個所Ｔｏｐ　No.1,2.3,1,,5.1,26,,,,,,,,,,,,
,34,12.87,3.1,0.594,31,6.72,,,目視個所Ｔｏｐ　No.2,3.3,2,,4.1,26,,,,,,,,,,,,
,35,13.464,2.1,0.462,21,6.72,,,目視個所Ｔｏｐ　No.3,3.4,3,,3.1,21,,,,,,,,,,,,
,36,13.926,2.2,0.231,22,7.4575,,,目視個所Ｔｏｐ　No.4,5.5,4,,2.1,18,,,,,,,,,,,,
,37,14.157,1.2,1.188,12,6.72,,,目視個所Ｔｏｐ　No.5,1.3,5,,1.1,26,,,,,,,,,,,,
,38,15.345,2.3,0.132,23,10.03856097,,,目視個所（累積ではない）,25,,,5.2,26,,,,,,,,,,,,
,39,15.477,3.3,0.693,33,6.72,,,非目視個所,15,,,4.2,26,,,,,,,,,,,,
,40,16.17,2.3,0.561,23,6.72,,,合計,40,,,3.2,26,,,,,,,,,,,,
,41,16.731,3.3,0.033,33,6.72,,,,,,,2.2,19,,,,,,,,,,,,
,42,16.764,3.4,0.132,34,7.4575,,,,,,,1.2,14,,,,,,,,,,,,
,43,16.896,4.4,0.462,44,6.72,,,,,,,5.3,26,,,,,,,,,,,,
