,,,,,視線移動距離算定,,,,,,,,,,,,,,,,,,,,,
,No,視線観測時刻（秒）,格子番号,滞在時間（秒）,便宜的変換,視線移動距離,滞在時間の合計（秒）,,格子番号の位置,,,,,,,,,,刻み,4,ｃｍ,,,,,
開始時刻,1,1.518,9.9,0.132,,,54.648,,,1,2,3,4,5,6,7,8,,,以上,未満,累積,頻度,%,,
,2,1.65,2.5,0.297,25,,,,5,5.1,5.2,5.3,5.4,5.5,5.6,5.7,5.8,,1,0,4,0,0,0,,
,3,1.947,3.5,0.495,35,6.72,,,4,4.1,4.2,4.3,4.4,4.5,4.6,4.7,4.8,,2,4,8,112,112,77.24137931,,
,4,2.442,3.4,0.198,34,7.4575,,,3,3.1,3.2,3.3,3.4,3.5,3.6,3.7,3.8,,3,8,12,138,26,17.93103448,,
,5,2.64,2.4,0.594,24,6.72,,,2,2.1,2.2,2.3,2.4,2.5,2.6,2.7,2.8,,4,12,16,142,4,2.75862069,,
,6,3.234,2.3,0.165,23,7.4575,,,1,1.1,1.2,1.3,1.4,1.5,1.6,1.7,1.8,,5,16,20,144,2,1.379310345,,
,7,3.399,2.4,0.297,24,7.4575,,,,,,,,,,,,,6,20,24,145,1,0.689655172,,
,8,3.696,3.4,0.198,34,6.72,,,目視時間の分布（秒）,,53.031,,,,,,,,7,24,28,145,0,0,,
,9,3.894,3.3,0.099,33,7.4575,,,,1,2,3,4,5,6,7,8,,8,28,32,145,0,0,,
,10,3.993,2.3,1.221,23,6.72,,,5,0,0.165,0.033,0.099,2.541,0.594,0,0,,9,32,36,145,0,0,,
,11,5.214,2.2,0.198,22,7.4575,,,4,0,0,0.264,0.891,1.947,0.825,0.528,0,,10,36,40,145,0,0,,
,12,5.412,2.3,0.165,23,7.4575,,,3,0,0,8.316,5.709,1.947,0.528,0.33,0.264,,11,40,44,145,0,0,,
,13,5.577,3.3,0.726,33,6.72,,,2,0,0.891,15.939,3.828,1.617,1.782,1.32,0.099,,12,44,48,145,0,0,,
,14,6.303,4.4,0.099,44,10.03856097,,,1,0,0,0.429,0.396,0.561,0.33,0.264,0.594,,13,48,52,145,0,0,,
,15,6.402,5.5,0.429,55,10.03856097,,,,,,,,,,,,,14,52,56,145,0,0,,
,16,6.831,4.5,0.033,45,6.72,,,目視時間の分布（%）,,100,,,,,,,,15,56,60,145,0,0,,
,17,6.864,3.4,0.099,34,10.03856097,,,,1,2,3,4,5,6,7,8,,16,60,64,145,0,0,,
,18,6.963,2.3,1.221,23,10.03856097,,,5,0.0,0.3,0.1,0.2,4.8,1.1,0.0,0.0,,17,64,68,145,0,0,,
,19,8.184,3.3,0.594,33,6.72,,,4,0.0,0.0,0.5,1.7,3.7,1.6,1.0,0.0,,18,68,72,145,0,0,,
,20,8.778,2.3,0.627,23,6.72,,,3,0.0,0.0,15.7,10.8,3.7,1.0,0.6,0.5,,19,72,76,145,0,0,,
,21,9.405,2.2,0.693,22,7.4575,,,2,0.0,1.7,30.1,7.2,3.0,3.4,2.5,0.2,,20,76,80,145,0,0,,
,22,10.098,2.3,0.297,23,7.4575,,,1,0.0,0.0,0.8,0.7,1.1,0.6,0.5,1.1,,,,,,,100,,
,23,10.395,3.3,0.363,33,6.72,,,,,,,,,,,,,,,,,,,,
,24,10.758,9.9,0.264,99,,,,目視時間の分布ランキング,,,,,,,,,,,,,,,,,
,25,11.022,2.3,0.495,23,,,,,1,2,3,4,5,6,7,8,,,,,,,,,
,26,11.517,3.3,0.495,33,6.72,,,5,30,26,29,27,5,15,30,30,,,,,,,,,
,27,12.012,2.3,1.683,23,6.72,,,4,30,30,24,12,7,13,17,30,,,,,,,,,
,28,13.695,3.3,1.089,33,6.72,,,3,30,30,2,3,6,18,22,23,,,,,,,,,
,29,14.784,4.4,0.132,44,10.03856097,,,2,30,11,1,4,9,8,10,28,,,,,,,,,
,30,14.916,4.5,0.165,45,7.4575,,,1,30,30,19,20,16,21,24,14,,,,,,,,,
,31,15.081,5.5,0.231,55,6.72,,,,,,,,,,,,,,,,,,,,
,32,15.312,4.5,0.066,45,6.72,,,,,,,,,,,,,,,,,,,,
,33,15.378,2.4,0.165,24,15.37035804,,,目視個所Ｔｏｐ　No.1,2.3,1,,5.1,30,,,,,,,,,,,,
,34,15.543,2.3,0.429,23,7.4575,,,目視個所Ｔｏｐ　No.2,3.3,2,,4.1,30,,,,,,,,,,,,
,35,15.972,2.4,0.066,24,7.4575,,,目視個所Ｔｏｐ　No.3,3.4,3,,3.1,30,,,,,,,,,,,,
,36,16.038,2.5,0.198,25,7.4575,,,目視個所Ｔｏｐ　No.4,2.4,4,,2.1,30,,,,,,,,,,,,
,37,16.236,2.6,0.528,26,7.4575,,,目視個所Ｔｏｐ　No.5,5.5,5,,1.1,30,,,,,,,,,,,,
,38,16.764,1.6,0.132,16,6.72,,,目視個所（累積ではない）,29,,,5.2,26,,,,,,,,,,,,
,39,16.896,1.5,0.363,15,7.4575,,,非目視個所,11,,,4.2,30,,,,,,,,,,,,
,40,17.259,2.4,0.198,24,10.03856097,,,合計,40,,,3.2,30,,,,,,,,,,,,
,41,17.457,3.3,0.297,33,10.03856097,,,,,,,2.2,11,,,,,,,,,,,,
,42,17.754,4.4,0.264,44,10.03856097,,,,,,,1.2,30,,,,,,,,,,,,
,43,18.018,4.3,0.264,43,7.4575,,,,,,,5.3,29,,,,,,,,,,,,
,44,18.282,5.2,0.165,52,10.03856097,,,,,,,4.3,24,,,,,1,2,3,4,5,6,7,8
,45,18.447,5.3,0.033,53,7.4575,,,,,,,3.3,2,,,,5,30,26,29,27,5,15,30,30
,46,18.48,5.4,0.099,54,7.4575,,,,,,,2.3,1,,,,4,30,30,24,12,7,13,17,30
,47,18.579,5.5,0.099,55,7.4575,,,,,,,1.3,19,,,,3,30,30,2,3,6,18,22,23
,48,18.678,4.5,0.066,45,6.72,,,,,,,5.4,27,,,,2,30,11,1,4,9,8,10,28
,49,18.744,4.4,0.033,44,7.4575,,,,,,,4.4,12,,,,1,30,30,19,20,16,21,24,14
,50,18.777,3.4,0.429,34,6.72,,,,,,,3.4,3,,,,,,,,,,,,
,51,19.206,3.3,1.056,33,7.4575,,,,,,,2.4,4,,,,,,,,,,,,
,52,20.262,2.3,0.066,23,6.72,,,,,,,1.4,20,,,,,,,,,,,,
,53,20.328,2.4,0.066,24,7.4575,,,,,,,5.5,5,,,,,,,,,,,,
,54,20.394,3.5,0.396,35,10.03856097,,,,,,,4.5,7,,,,,,,,,,,,
,55,20.79,2.5,0.198,25,6.72,,,,,,,3.5,6,,,,,,,,,,,,
,56,20.988,2.4,0.099,24,7.4575,,,,,,,2.5,9,,,,,,,,,,,,
,57,21.087,2.5,0.297,25,7.4575,,,,,,,1.5,16,,,,,,,,,,,,
,58,21.384,2.6,0.198,26,7.4575,,,,,,,5.6,15,,,,,,,,,,,,
,59,21.582,3.6,0.231,36,6.72,,,,,,,4.6,13,,,,,,,,,,,,
,60,21.813,2.7,0.429,27,10.03856097,,,,,,,3.6,18,,,,,,,,,,,,
,61,22.242,2.5,0.066,25,14.915,,,,,,,2.6,8,,,,,,,,,,,,
,62,22.308,2.4,0.297,24,7.4575,,,,,,,1.6,21,,,,,,,,,,,,
,63,22.605,3.4,0.231,34,6.72,,,,,,,5.7,30,,,,,,,,,,,,
,64,22.836,2.3,0.627,23,10.03856097,,,,,,,4.7,17,,,,,,,,,,,,
,65,23.463,3.4,1.32,34,10.03856097,,,,,,,3.7,22,,,,,,,,,,,,
,66,24.783,3.3,0.297,33,7.4575,,,,,,,2.7,10,,,,,,,,,,,,
,67,25.08,3.4,0.198,34,7.4575,,,,,,,1.7,24,,,,,,,,,,,,
,68,25.278,3.5,0.066,35,7.4575,,,,,,,5.8,30,,,,,,,,,,,,
,69,25.344,4.5,0.33,45,6.72,,,,,,,4.8,30,,,,,,,,,,,,
,70,25.674,5.6,0.462,56,10.03856097,,,,,,,3.8,23,,,,,,,,,,,,
,71,26.136,4.5,0.066,45,10.03856097,,,,,,,2.8,28,,,,,,,,,,,,
,72,26.202,4.4,0.066,44,7.4575,,,,,,,1.8,14,,,,,,,,,,,,
,73,26.268,3.4,0.528,34,6.72,,,,,,総計,40,,,,,,,,,,,,,
,74,26.796,3.3,0.495,33,7.4575,,,,,,,,,,,,,,,,,,,,
,75,27.291,2.3,0.759,23,6.72,,,,,,,,,,,,,,,,,,,,
,76,28.05,2.4 ,0.132,24,7.4575,,,,,,,,,,,,,,,,,,,,
,77,28.182,2.5,0.297,25,7.4575,,,,,,,,,,,,,,,,,,,,
,78,28.479,2.6,0.033,26,7.4575,,,,,,,,,,,,,,,,,,,,
,79,28.512,1.6,0.198,16,6.72,,,,,,,,,,,,,,,,,,,,
,80,28.71,1.7,0.099,17,7.4575,,,,,,,,,,,,,,,,,,,,
,81,28.809,2.7,0.33,27,6.72,,,,,,,,,,,,,,,,,,,,
,82,29.139,2.6,0.528,26,7.4575,,,,,,,,,,,,,,,,,,,,
,83,29.667,2.5,0.033,25,7.4575,,,,,,,,,,,,,,,,,,,,
,84,29.7,2.4,0.132,24,7.4575,,,,,,,,,,,,,,,,,,,,
,85,29.832,2.3,0.165,23,7.4575,,,,,,,,,,,,,,,,,,,,
,86,29.997,3.3,0.429,33,6.72,,,,,,,,,,,,,,,,,,,,
,87,30.426,3.5,0.165,35,14.915,,,,,,,,,,,,,,,,,,,,
,88,30.591,3.6,0.198,36,7.4575,,,,,,,,,,,,,,,,,,,,
,89,30.789,2.6,0.297,26,6.72,,,,,,,,,,,,,,,,,,,,
,90,31.086,2.4,0.825,24,14.915,,,,,,,,,,,,,,,,,,,,
,91,31.911,2.3,0.264,23,7.4575,,,,,,,,,,,,,,,,,,,,
,92,32.175,9.9,0.99,99,,,,,,,,,,,,,,,,,,,,,
