,,,,,視線移動距離算定,,,,,,,,,,,,,,,,,,,,,
,No,視線観測時刻（秒）,格子番号,滞在時間（秒）,便宜的変換,視線移動距離,滞在時間の合計（秒）,,格子番号の位置,,,,,,,,,,刻み,4,ｃｍ,,,,,
開始時刻,1,0.627,9.9,0.264,99,,55.264,,,1,2,3,4,5,6,7,8,,,以上,未満,累積,頻度,%,,
,2,0.891,1.6,0.132,16,,,,5,5.1,5.2,5.3,5.4,5.5,5.6,5.7,5.8,,1,0,4,0,0,0,,
,3,1.023,2.6,0.33,26,6.72,,,4,4.1,4.2,4.3,4.4,4.5,4.6,4.7,4.8,,2,4,8,137,137,81.06508876,,
,4,1.353,2.5,0.066,25,7.4575,,,3,3.1,3.2,3.3,3.4,3.5,3.6,3.7,3.8,,3,8,12,161,24,14.20118343,,
,5,1.419,2.4,0.132,24,7.4575,,,2,2.1,2.2,2.3,2.4,2.5,2.6,2.7,2.8,,4,12,16,166,5,2.958579882,,
,6,1.551,2.3,0.726,23,7.4575,,,1,1.1,1.2,1.3,1.4,1.5,1.6,1.7,1.8,,5,16,20,168,2,1.183431953,,
,7,2.277,2.4,0.396,24,7.4575,,,,,,,,,,,,,6,20,24,169,1,0.591715976,,
,8,2.673,2.3,0.297,23,7.4575,,,目視時間の分布（秒）,,47.421,,,,,,,,7,24,28,169,0,0,,
,9,2.97,1.4,0.198,14,10.03856097,,,,1,2,3,4,5,6,7,8,,8,28,32,169,0,0,,
,10,3.168,2.5,0.363,25,10.03856097,,,5,0,0,0,0,0.165,0.561,0,0,,9,32,36,169,0,0,,
,11,3.531,2.6,0.033,26,7.4575,,,4,0,0,0,0,0.429,0.363,0.726,0,,10,36,40,169,0,0,,
,12,3.564,2.7,0.099,27,7.4575,,,3,0,0,0,1.32,0.66,0.99,0.99,0.132,,11,40,44,169,0,0,,
,13,3.663,2.8,0.261,28,7.4575,,,2,0,0,5.841,10.89,5.382,5.181,0.462,0.525,,12,44,48,169,0,0,,
,14,3.924,2.5,0.234,25,22.3725,,,1,0,0,4.488,4.455,1.551,1.683,0.495,0.132,,13,48,52,169,0,0,,
,15,4.158,3.5,0.396,35,6.72,,,,,,,,,,,,,14,52,56,169,0,0,,
,16,4.554,3.4,0.033,34,7.4575,,,目視時間の分布（%）,,100,,,,,,,,15,56,60,169,0,0,,
,17,4.587,2.4,0.495,24,6.72,,,,1,2,3,4,5,6,7,8,,16,60,64,169,0,0,,
,18,5.082,2.3,0.165,23,7.4575,,,5,0.0,0.0,0.0,0.0,0.3,1.2,0.0,0.0,,17,64,68,169,0,0,,
,19,5.247,1.3,0.66,13,6.72,,,4,0.0,0.0,0.0,0.0,0.9,0.8,1.5,0.0,,18,68,72,169,0,0,,
,20,5.907,2.4,0.396,24,10.03856097,,,3,0.0,0.0,0.0,2.8,1.4,2.1,2.1,0.3,,19,72,76,169,0,0,,
