,,,,,視線移動距離算定,,,,,,,,,,,,,,,,,,,,,
,No,視線観測時刻（秒）,格子番号,滞在時間（秒）,便宜的変換,視線移動距離,滞在時間の合計（秒）,,格子番号の位置,,,,,,,,,,刻み,4,ｃｍ,,,,,
,54,34.947,3.3,0.792,33,6.72,,,,,,,4.5,7,,,,,,,,,,,,
,55,35.739,4.5,0.396,45,16.35896161,,,,,,,3.5,17,,,,,,,,,,,,
,56,36.135,2.4,0.231,24,15.37035804,,,,,,,2.5,14,,,,,,,,,,,,
,57,36.366,2.3,0.528,23,7.4575,,,,,,,1.5,17,,,,,,,,,,,,
,58,36.894,2.2,1.518,22,7.4575,,,,,,,5.6,17,,,,,,,,,,,,
,59,38.412,2.3,0.528,23,7.4575,,,,,,,4.6,9,,,,,,,,,,,,
,60,38.94,3.3,0.66,33,6.72,,,,,,,3.6,5,,,,,,,,,,,,
,61,39.6,3.4,0.495,34,7.4575,,,,,,,2.6,11,,,,,,,,,,,,
,62,40.095,3.6,0.693,36,14.915,,,,,,,1.6,16,,,,,,,,,,,,
,63,40.788,2.7,0.297,27,10.03856097,,,,,,,5.7,17,,,,,,,,,,,,
,64,41.085,1.6,0.198,16,10.03856097,,,,,,,4.7,17,,,,,,,,,,,,
,65,41.283,5.5,0.495,55,27.89531692,,,,,,,3.7,17,,,,,,,,,,,,
,66,41.778,3.4,1.881,34,15.37035804,,,,,,,2.7,8,,,,,,,,,,,,
,67,43.659,4.6,0.396,46,16.35896161,,,,,,,1.7,17,,,,,,,,,,,,
,68,44.055,9.9,0.297,99,,,,,,,,5.8,17,,,,,,,,,,,,
,69,44.352,2.3,1.452,23,,,,,,,,4.8,17,,,,,,,,,,,,
,70,45.804,3.6,0.099,36,23.35994769,,,,,,,3.8,17,,,,,,,,,,,,
,71,45.903,4.6,0.363,46,6.72,,,,,,,2.8,17,,,,,,,,,,,,
,72,46.266,4.5,0.891,45,7.4575,,,,,,,1.8,17,,,,,,,,,,,,
,73,47.157,3.4,1.023,34,10.03856097,,,,,,総計,40,,,,,,,,,,,,,
,74,48.18,3.3,1.056,33,7.4575,,,,,,,,,,,,,,,,,,,,
,75,49.236,2.3,0.198,23,6.72,,,,,,,,,,,,,,,,,,,,
,76,49.434,3.3,0.264,33,6.72,,,,,,,,,,,,,,,,,,,,
,77,49.698,2.4,0.363,24,10.03856097,,,,,,,,,,,,,,,,,,,,
,78,50.061,2.3,0.693,23,7.4575,,,,,,,,,,,,,,,,,,,,
,79,50.754,3.3,2.046,33,6.72,,,,,,,,,,,,,,,,,,,,
,80,52.8,3.6,0.99,36,22.3725,,,,,,,,,,,,,,,,,,,,
,81,53.79,2.3,0.198,23,23.35994769,,,,,,,,,,,,,,,,,,,,
,82,53.988,3.3,2.112,33,6.72,,,,,,,,,,,,,,,,,,,,
,83,56.1,2.3,0.396,23,6.72,,,,,,,,,,,,,,,,,,,,
,84,56.496,2.3,,,,,,,,,,,,,,,,,,,,,,,
,観測時間［秒］,54.813,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,最少移動距離,6.72,,,,,,,,,,,,,,,,,,,,
,任意個所の最大目視時間［s］,,,2.61,最大移動距離,37.29,,,,,,,,,,,,,,,,,,,,
,任意個所の目視時間の標準偏差,,,0.57,平均移動距離,11.19,,,,,,,,,,,,,,,,,,,,
,,,,,距離標準偏差,5.95,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,原本再生時間,54.719,秒,,9.9のカウント数,6,,,,,,,,,,,,,,,,,,,,
,観察時間,54.813,秒,,9.9の秒数,2.31,,,,,,,,,,,,,,,,,,,,
