,,,,,視線移動距離算定,,,,,,,,,,,,,,,,,,,,,
,No,視線観測時刻（秒）,格子番号,滞在時間（秒）,便宜的変換,視線移動距離,滞在時間の合計（秒）,,格子番号の位置,,,,,,,,,,刻み,4,ｃｍ,,,,,
開始時刻,1,1.518,3.5,1.188,35,,54.186,,,1,2,3,4,5,6,7,8,,,以上,未満,累積,頻度,%,,
,2,2.706,3.4,1.188,34,7.4575,,,5,5.1,5.2,5.3,5.4,5.5,5.6,5.7,5.8,,1,0,4,0,0,0,,
,3,3.894,5.4,0.066,54,13.44,,,4,4.1,4.2,4.3,4.4,4.5,4.6,4.7,4.8,,2,4,8,67,67,78.82352941,,
,4,3.96,5.5,0.528,55,7.4575,,,3,3.1,3.2,3.3,3.4,3.5,3.6,3.7,3.8,,3,8,12,78,11,12.94117647,,
,5,4.488,4.5,0.099,45,6.72,,,2,2.1,2.2,2.3,2.4,2.5,2.6,2.7,2.8,,4,12,16,83,5,5.882352941,,
,6,4.587,4.4,0.099,44,7.4575,,,1,1.1,1.2,1.3,1.4,1.5,1.6,1.7,1.8,,5,16,20,84,1,1.176470588,,
,7,4.686,3.4,0.231,34,6.72,,,,,,,,,,,,,6,20,24,85,1,1.176470588,,
,8,4.917,2.4,0.066,24,6.72,,,目視時間の分布（秒）,,54.186,,,,,,,,7,24,28,85,0,0,,
,9,4.983,2.3,0.957,23,7.4575,,,,1,2,3,4,5,6,7,8,,8,28,32,85,0,0,,
,10,5.94,1.3,0.528,13,6.72,,,5,0,0,0,0.066,3.135,0.759,0,0,,9,32,36,85,0,0,,
,11,6.468,2.3,0.825,23,6.72,,,4,0,0,0,0.825,1.089,1.518,0,0,,10,36,40,85,0,0,,
,12,7.293,3.3,1.485,33,6.72,,,3,0,0,3.102,5.115,1.914,1.617,0,0,,11,40,44,85,0,0,,
,13,8.778,2.4,0.132,24,10.03856097,,,2,0,0,18.282,3.927,0.693,2.079,1.056,0,,12,44,48,85,0,0,,
,14,8.91,2.5,0.363,25,7.4575,,,1,0,0.396,7.227,0.561,0.561,0.264,0,0,,13,48,52,85,0,0,,
,15,9.273,2.6,0.165,26,7.4575,,,,,,,,,,,,,14,52,56,85,0,0,,
,16,9.438,2.7,0.66,27,7.4575,,,目視時間の分布（%）,,100,,,,,,,,15,56,60,85,0,0,,
,17,10.098,5.6,0.759,56,21.49511354,,,,1,2,3,4,5,6,7,8,,16,60,64,85,0,0,,
,18,10.857,5.5,0.759,55,7.4575,,,5,0.0,0.0,0.0,0.1,5.8,1.4,0.0,0.0,,17,64,68,85,0,0,,
,19,11.616,4.4,0.132,44,10.03856097,,,4,0.0,0.0,0.0,1.5,2.0,2.8,0.0,0.0,,18,68,72,85,0,0,,
