,,,,,視線移動距離算定,,,,,,,,,,,,,,,,,,,,,
,No,視線観測時刻（秒）,格子番号,滞在時間（秒）,便宜的変換,視線移動距離,滞在時間の合計（秒）,,格子番号の位置,,,,,,,,,,刻み,4,ｃｍ,,,,,
,53,47.454,5.6,0.231,56,25.07753626,,,,,,,5.5,9,,,,,,,,,,,,
,54,47.685,3.6,0.528,36,13.44,,,,,,,4.5,11,,,,,,,,,,,,
,55,48.213,4.6,0.594,46,6.72,,,,,,,3.5,12,,,,,,,,,,,,
,56,48.807,3.5,0.33,35,10.03856097,,,,,,,2.5,20,,,,,,,,,,,,
,57,49.137,4.6,1.122,46,10.03856097,,,,,,,1.5,20,,,,,,,,,,,,
,58,50.259,5.7,0.264,57,10.03856097,,,,,,,5.6,5,,,,,,,,,,,,
,59,50.523,4.4,0.363,44,23.35994769,,,,,,,4.6,6,,,,,,,,,,,,
,60,50.886,5.6,0.462,56,16.35896161,,,,,,,3.6,8,,,,,,,,,,,,
,61,51.348,4.5,0.528,45,10.03856097,,,,,,,2.6,15,,,,,,,,,,,,
,62,51.876,3.4,0.33,34,10.03856097,,,,,,,1.6,20,,,,,,,,,,,,
,63,52.206,4.4,0.462,44,6.72,,,,,,,5.7,19,,,,,,,,,,,,
,64,52.668,3.3,2.871,33,10.03856097,,,,,,,4.7,20,,,,,,,,,,,,
,65,55.539,1.3,0.726,13,13.44,,,,,,,3.7,13,,,,,,,,,,,,
,66,56.265,5.5,0.759,55,30.74071608,,,,,,,2.7,10,,,,,,,,,,,,
,67,57.024,3.3,2.64,33,20.07712193,,,,,,,1.7,16,,,,,,,,,,,,
,68,59.664,2.3,0.693,23,6.72,,,,,,,5.8,20,,,,,,,,,,,,
,69,60.357,3.3,0.561,33,6.72,,,,,,,4.8,20,,,,,,,,,,,,
,70,60.918,4.5,0.396,45,16.35896161,,,,,,,3.8,20,,,,,,,,,,,,
,71,61.314,4.5,,,,,,,,,,2.8,20,,,,,,,,,,,,
,観測時間［s］,54.879,,,,,,,,,,,1.8,20,,,,,,,,,,,,
,,,,,最少移動距離,6.72,,,,,,総計,40,,,,,,,,,,,,,
,任意個所の最大目視時間［s］,,,3.30,最大移動距離,30.74,,,,,,,,,,,,,,,,,,,,
,任意個所の目視時間の標準偏差,,,0.64,平均移動距離,13.33,,,,,,,,,,,,,,,,,,,,
,,,,,距離標準偏差,6.13,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,原本再生時間,54.719,秒,,9.9のカウント数,0,,,,,,,,,,,,,,,,,,,,
,観察時間,54.879,秒,,9.9の秒数,0,,,,,,,,,,,,,,,,,,,,
,観察割合,1.003,,,0のカウント数,2,,,,,,,,,,,,,,,,,,,,
,,,,,0の秒数,0.858,,,,,,,,,,,,,,,,,,,,
,総ロスト時間［秒］,0.858,,原本再生に占める9.9の割合,,0.000,,,,,,,,,,,,,,,,,,,,
,原本再生に占めるロスト割合,0.016,,観察時間に占める9.9の割合,,0.000,,,,,,,,,,,,,,,,,,,,
,観察時間に占めるロスト割合,0.016,,原本再生に占める0の割合,,0.016,,,,,,,,,,,,,,,,,,,,
,,,,観察時間に占める0の割合,,0.016,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,チェックデジット,54.021,,,,,,,,,,,,,,,,,,,,,
,,,,OK,54.021,,,,,,,,,,,,,,,,,,,,,
,,,,,54.021,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
