,,,,,視線移動距離算定,,,,,,,,,,,,,,,,,,,,,
,No,視線観測時刻（秒）,格子番号,滞在時間（秒）,便宜的変換,視線移動距離,滞在時間の合計（秒）,,格子番号の位置,,,,,,,,,,刻み,4,ｃｍ,,,,,
開始時刻,1,0.627,3.6,0.033,36,,54.78,,,1,2,3,4,5,6,7,8,,,以上,未満,累積,頻度,%,,
,2,0.66,2.7,0.528,27,10.03856097,,,5,5.1,5.2,5.3,5.4,5.5,5.6,5.7,5.8,,1,0,4,0,0,0,,
,3,1.188,3.6,0.099,36,10.03856097,,,4,4.1,4.2,4.3,4.4,4.5,4.6,4.7,4.8,,2,4,8,110,110,87.3015873,,
,4,1.287,3.5,0.198,35,7.4575,,,3,3.1,3.2,3.3,3.4,3.5,3.6,3.7,3.8,,3,8,12,124,14,11.11111111,,
,5,1.485,3.4,0.165,34,7.4575,,,2,2.1,2.2,2.3,2.4,2.5,2.6,2.7,2.8,,4,12,16,125,1,0.793650794,,
,6,1.65,2.4,0.858,24,6.72,,,1,1.1,1.2,1.3,1.4,1.5,1.6,1.7,1.8,,5,16,20,126,1,0.793650794,,
,7,2.508,2.3,0.198,23,7.4575,,,,,,,,,,,,,6,20,24,126,0,0,,
,8,2.706,1.3,1.65,13,6.72,,,目視時間の分布（秒）,,54.78,,,,,,,,7,24,28,126,0,0,,
,9,4.356,2.3,0.495,23,6.72,,,,1,2,3,4,5,6,7,8,,8,28,32,126,0,0,,
,10,4.851,1.3,1.419,13,6.72,,,5,0,0,0,0,0,0,0,0,,9,32,36,126,0,0,,
,11,6.27,1.4,0.165,14,7.4575,,,4,0,0,0,0,2.244,1.188,0,0,,10,36,40,126,0,0,,
,12,6.435,1.5,0.297,15,7.4575,,,3,0,0,1.815,2.706,2.64,2.541,0.462,0,,11,40,44,126,0,0,,
,13,6.732,1.4,0.033,14,7.4575,,,2,0,0,15.543,9.207,2.904,1.023,1.089,0,,12,44,48,126,0,0,,
,14,6.765,2.4,0.033,24,6.72,,,1,0,0,8.811,0.924,0.825,0.858,0,0,,13,48,52,126,0,0,,
,15,6.798,3.4,0.033,34,6.72,,,,,,,,,,,,,14,52,56,126,0,0,,
,16,6.831,4.5,0.396,45,10.03856097,,,目視時間の分布（%）,,100,,,,,,,,15,56,60,126,0,0,,
,17,7.227,3.4,0.132,34,10.03856097,,,,1,2,3,4,5,6,7,8,,16,60,64,126,0,0,,
,18,7.359,2.4,0.099,24,6.72,,,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,17,64,68,126,0,0,,
,19,7.458,2.3,0.627,23,7.4575,,,4,0.0,0.0,0.0,0.0,4.1,2.2,0.0,0.0,,18,68,72,126,0,0,,
,20,8.085,2.4,1.056,24,7.4575,,,3,0.0,0.0,3.3,4.9,4.8,4.6,0.8,0.0,,19,72,76,126,0,0,,
,21,9.141,2.3,0.165,23,7.4575,,,2,0.0,0.0,28.4,16.8,5.3,1.9,2.0,0.0,,20,76,80,126,0,0,,
,22,9.306,1.3,2.574,13,6.72,,,1,0.0,0.0,16.1,1.7,1.5,1.6,0.0,0.0,,,,,,,100,,
,23,11.88,2.3,0.066,23,6.72,,,,,,,,,,,,,,,,,,,,
,24,11.946,3.4,0.132,34,10.03856097,,,目視時間の分布ランキング,,,,,,,,,,,,,,,,,
,25,12.078,3.5,0.033,35,7.4575,,,,1,2,3,4,5,6,7,8,,,,,,,,,
,26,12.111,4.5,0.429,45,6.72,,,5,17,17,17,17,17,17,17,17,,,,,,,,,
,27,12.54,3.3,0.033,33,16.35896161,,,4,17,17,17,17,8,10,17,17,,,,,,,,,
,28,12.573,2.3,0.264,23,6.72,,,3,17,17,9,5,6,7,16,17,,,,,,,,,
,29,12.837,1.3,0.132,13,6.72,,,2,17,17,1,2,4,12,11,17,,,,,,,,,
,30,12.969,1.4,0.165,14,7.4575,,,1,17,17,3,13,15,14,17,17,,,,,,,,,
,31,13.134,2.4,0.495,24,6.72,,,,,,,,,,,,,,,,,,,,
,32,13.629,3.5,0.561,35,10.03856097,,,,,,,,,,,,,,,,,,,,
,33,14.19,2.5,1.056,25,6.72,,,目視個所Ｔｏｐ　No.1,2.3,1,,5.1,17,,,,,,,,,,,,
,34,15.246,3.5,0.099,35,6.72,,,目視個所Ｔｏｐ　No.2,2.4,2,,4.1,17,,,,,,,,,,,,
,35,15.345,4.5,0.429,45,6.72,,,目視個所Ｔｏｐ　No.3,1.3,3,,3.1,17,,,,,,,,,,,,
,36,15.774,4.6,0.132,46,7.4575,,,目視個所Ｔｏｐ　No.4,2.5,4,,2.1,17,,,,,,,,,,,,
,37,15.906,3.6,0.099,36,6.72,,,目視個所Ｔｏｐ　No.5,3.4,5,,1.1,17,,,,,,,,,,,,
,38,16.005,2.7,0.33,27,10.03856097,,,目視個所（累積ではない）,16,,,5.2,17,,,,,,,,,,,,
,39,16.335,2.6,0.198,26,7.4575,,,非目視個所,24,,,4.2,17,,,,,,,,,,,,
,40,16.533,1.6,0.528,16,6.72,,,合計,40,,,3.2,17,,,,,,,,,,,,
,41,17.061,1.5,0.165,15,7.4575,,,,,,,2.2,17,,,,,,,,,,,,
,42,17.226,1.4,0.033,14,7.4575,,,,,,,1.2,17,,,,,,,,,,,,
,43,17.259,2.4,0.198,24,6.72,,,,,,,5.3,17,,,,,,,,,,,,
