,,,,,視線移動距離算定,,,,,,,,,,,,,,,,,,,,,
,No,視線観測時刻（秒）,格子番号,滞在時間（秒）,便宜的変換,視線移動距離,滞在時間の合計（秒）,,格子番号の位置,,,,,,,,,,刻み,4,ｃｍ,,,,,
開始時刻,1,0.693,9.9,0.462,,,18.909,,,1,2,3,4,5,6,7,8,,,以上,未満,累積,頻度,%,,
,2,1.155,3.5,0.33,35,,,,5,5.1,5.2,5.3,5.4,5.5,5.6,5.7,5.8,,1,0,4,0,0,0,,
,3,1.485,2.5,0.33,25,6.72,,,4,4.1,4.2,4.3,4.4,4.5,4.6,4.7,4.8,,2,4,8,19,19,48.71794872,,
,4,1.815,2.6,0.363,26,7.4575,,,3,3.1,3.2,3.3,3.4,3.5,3.6,3.7,3.8,,3,8,12,26,7,17.94871795,,
,5,2.178,1.7,0.396,17,10.03856097,,,2,2.1,2.2,2.3,2.4,2.5,2.6,2.7,2.8,,4,12,16,33,7,17.94871795,,
,6,2.574,1.8,0.99,18,7.4575,,,1,1.1,1.2,1.3,1.4,1.5,1.6,1.7,1.8,,5,16,20,34,1,2.564102564,,
,7,3.564,2.5,0.165,25,23.35994769,,,,,,,,,,,,,6,20,24,37,3,7.692307692,,
,8,3.729,4.5,0.66,45,13.44,,,目視時間の分布（秒）,,17.853,,,,,,,,7,24,28,39,2,5.128205128,,
,9,4.389,3.5,0.264,35,6.72,,,,1,2,3,4,5,6,7,8,,8,28,32,39,0,0,,
,10,4.653,2.5,1.254,25,6.72,,,5,0,0,0.561,0.561,0,0,0,0,,9,32,36,39,0,0,,
,11,5.907,3.5,0.297,35,6.72,,,4,0,0,0,0.891,0.66,0,0,0,,10,36,40,39,0,0,,
,12,6.204,4.4,0.429,44,10.03856097,,,3,0,0,0,0.924,1.254,0,0.693,0,,11,40,44,39,0,0,,
,13,6.633,0,0.363,0,,,,2,0,0,0,1.881,2.376,2.64,1.749,0,,12,44,48,39,0,0,,
,14,6.996,4.4,0.462,44,,,,1,0,0,0,0.495,0.594,0.66,0.627,1.287,,13,48,52,39,0,0,,
,15,7.458,2.5,0.231,25,15.37035804,,,,,,,,,,,,,14,52,56,39,0,0,,
,16,7.689,2.6,0.363,26,7.4575,,,目視時間の分布（%）,,100,,,,,,,,15,56,60,39,0,0,,
,17,8.052,1.6,0.66,16,6.72,,,,1,2,3,4,5,6,7,8,,16,60,64,39,0,0,,
,18,8.712,3.5,0.363,35,15.37035804,,,5,0.0,0.0,3.1,3.1,0.0,0.0,0.0,0.0,,17,64,68,39,0,0,,
,19,9.075,5.4,0.066,54,15.37035804,,,4,0.0,0.0,0.0,5.0,3.7,0.0,0.0,0.0,,18,68,72,39,0,0,,
,20,9.141,5.3,0.561,53,7.4575,,,3,0.0,0.0,0.0,5.2,7.0,0.0,3.9,0.0,,19,72,76,39,0,0,,
,21,9.702,2.5,0.396,25,25.07753626,,,2,0.0,0.0,0.0,10.5,13.3,14.8,9.8,0.0,,20,76,80,39,0,0,,
,22,10.098,2.4,0.594,24,7.4575,,,1,0.0,0.0,0.0,2.8,3.3,3.7,3.5,7.2,,,,,,,100,,
