,,,,,視線移動距離算定,,,,,,,,,,,,,,,,,,,,,
,No,視線観測時刻（秒）,格子番号,滞在時間（秒）,便宜的変換,視線移動距離,滞在時間の合計（秒）,,格子番号の位置,,,,,,,,,,刻み,4,ｃｍ,,,,,
開始時刻,1,1.683,1.5,0.33,15,,19.107,,,1,2,3,4,5,6,7,8,,,以上,未満,累積,頻度,%,,
,2,2.013,2.5,0.66,25,6.72,,,5,5.1,5.2,5.3,5.4,5.5,5.6,5.7,5.8,,1,0,4,0,0,0,,
,3,2.673,2.6,0.792,26,7.4575,,,4,4.1,4.2,4.3,4.4,4.5,4.6,4.7,4.8,,2,4,8,57,57,82.60869565,,
,4,3.465,2.5,0.132,25,7.4575,,,3,3.1,3.2,3.3,3.4,3.5,3.6,3.7,3.8,,3,8,12,67,10,14.49275362,,
,5,3.597,1.4,0.297,14,10.03856097,,,2,2.1,2.2,2.3,2.4,2.5,2.6,2.7,2.8,,4,12,16,68,1,1.449275362,,
,6,3.894,1.5,0.198,15,7.4575,,,1,1.1,1.2,1.3,1.4,1.5,1.6,1.7,1.8,,5,16,20,69,1,1.449275362,,
,7,4.092,1.6,0.033,16,7.4575,,,,,,,,,,,,,6,20,24,69,0,0,,
,8,4.125,1.7,0.231,17,7.4575,,,目視時間の分布（秒）,,19.107,,,,,,,,7,24,28,69,0,0,,
,9,4.356,1.8,0.363,18,7.4575,,,,1,2,3,4,5,6,7,8,,8,28,32,69,0,0,,
,10,4.719,1.7,0.198,17,7.4575,,,5,0,0,0.132,0.297,0,0,0,0,,9,32,36,69,0,0,,
,11,4.917,1.6,0.528,16,7.4575,,,4,0,0,0.363,0.561,0,0,0,0,,10,36,40,69,0,0,,
,12,5.445,1.7,0.297,17,7.4575,,,3,0,0,0.99,2.178,0.264,0,0,0,,11,40,44,69,0,0,,
,13,5.742,1.8,0.132,18,7.4575,,,2,0,0,0.066,2.013,2.607,1.65,0.033,0,,12,44,48,69,0,0,,
,14,5.874,1.7,0.099,17,7.4575,,,1,0,0,0,0.297,1.221,3.201,2.739,0.495,,13,48,52,69,0,0,,
,15,5.973,1.6,1.485,16,7.4575,,,,,,,,,,,,,14,52,56,69,0,0,,
,16,7.458,2.6,0.099,26,6.72,,,目視時間の分布（%）,,100,,,,,,,,15,56,60,69,0,0,,
,17,7.557,2.5,0.165,25,7.4575,,,,1,2,3,4,5,6,7,8,,16,60,64,69,0,0,,
,18,7.722,1.5,0.33,15,6.72,,,5,0.0,0.0,0.7,1.6,0.0,0.0,0.0,0.0,,17,64,68,69,0,0,,
,19,8.052,1.6,0.132,16,7.4575,,,4,0.0,0.0,1.9,2.9,0.0,0.0,0.0,0.0,,18,68,72,69,0,0,,
,20,8.184,1.5,0.066,15,7.4575,,,3,0.0,0.0,5.2,11.4,1.4,0.0,0.0,0.0,,19,72,76,69,0,0,,
,21,8.25,2.5,0.429,25,6.72,,,2,0.0,0.0,0.3,10.5,13.6,8.6,0.2,0.0,,20,76,80,69,0,0,,
,22,8.679,3.4,0.033,34,10.03856097,,,1,0.0,0.0,0.0,1.6,6.4,16.8,14.3,2.6,,,,,,,100,,
,23,8.712,4.4,0.033,44,6.72,,,,,,,,,,,,,,,,,,,,
,24,8.745,4.3,0.132,43,7.4575,,,目視時間の分布ランキング,,,,,,,,,,,,,,,,,
,25,8.877,5.3,0.132,53,6.72,,,,1,2,3,4,5,6,7,8,,,,,,,,,
,26,9.009,4.3,0.066,43,6.72,,,5,18,18,15,12,18,18,18,18,,,,,,,,,
,27,9.075,3.4,1.452,34,10.03856097,,,4,18,18,11,9,18,18,18,18,,,,,,,,,
,28,10.527,2.4,0.132,24,6.72,,,3,18,18,8,4,14,18,18,18,,,,,,,,,
,29,10.659,2.5,0.198,25,7.4575,,,2,18,18,16,5,3,6,17,18,,,,,,,,,
,30,10.857,2.6,0.297,26,7.4575,,,1,18,18,18,13,7,1,2,10,,,,,,,,,
,31,11.154,2.5,0.099,25,7.4575,,,,,,,,,,,,,,,,,,,,
