,,,,,視線移動距離算定,,,,,,,,,,,,,,,,,,,,,
,No,視線観測時刻（秒）,格子番号,滞在時間（秒）,便宜的変換,視線移動距離,滞在時間の合計（秒）,,格子番号の位置,,,,,,,,,,刻み,4,ｃｍ,,,,,
開始時刻,1,2.31,9.9,0.891,,,18.81,,,1,2,3,4,5,6,7,8,,,以上,未満,累積,頻度,%,,
,2,3.201,1.7,0.297,17,,,,5,5.1,5.2,5.3,5.4,5.5,5.6,5.7,5.8,,1,0,4,0,0,0,,
,3,3.498,2.5,0.231,25,16.35896161,,,4,4.1,4.2,4.3,4.4,4.5,4.6,4.7,4.8,,2,4,8,11,11,35.48387097,,
,4,3.729,1.5,0.429,15,6.72,,,3,3.1,3.2,3.3,3.4,3.5,3.6,3.7,3.8,,3,8,12,17,6,19.35483871,,
,5,4.158,1.6,0.231,16,7.4575,,,2,2.1,2.2,2.3,2.4,2.5,2.6,2.7,2.8,,4,12,16,21,4,12.90322581,,
,6,4.389,0,0.165,0,,,,1,1.1,1.2,1.3,1.4,1.5,1.6,1.7,1.8,,5,16,20,27,6,19.35483871,,
,7,4.554,1.7,1.188,17,,,,,,,,,,,,,,6,20,24,30,3,9.677419355,,
,8,5.742,2.5,0.495,25,16.35896161,,,目視時間の分布（秒）,,16.467,,,,,,,,7,24,28,30,0,0,,
,9,6.237,2.6,0.198,26,7.4575,,,,1,2,3,4,5,6,7,8,,8,28,32,31,1,3.225806452,,
,10,6.435,1.6,0.462,16,6.72,,,5,0,0,0,0,0,0,0,0,,9,32,36,31,0,0,,
,11,6.897,2.5,0.924,25,10.03856097,,,4,0,0,0,0,0,0,0,0,,10,36,40,31,0,0,,
,12,7.821,1.6,0.165,16,10.03856097,,,3,0,0,0,0.165,0.792,0,0,0,,11,40,44,31,0,0,,
,13,7.986,1.5,0.528,15,7.4575,,,2,0,0,0,3.102,2.442,1.32,0.924,0,,12,44,48,31,0,0,,
,14,8.514,0,0.561,0,,,,1,0,0,0.231,0.33,2.508,2.079,1.848,0.726,,13,48,52,31,0,0,,
,15,9.075,1.6,0.198,16,,,,,,,,,,,,,,14,52,56,31,0,0,,
,16,9.273,2.5,0.462,25,10.03856097,,,目視時間の分布（%）,,100,,,,,,,,15,56,60,31,0,0,,
,17,9.735,3.5,0.792,35,6.72,,,,1,2,3,4,5,6,7,8,,16,60,64,31,0,0,,
,18,10.527,1.7,0.363,17,20.07712193,,,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,17,64,68,31,0,0,,
,19,10.89,2.5,0.33,25,16.35896161,,,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,18,68,72,31,0,0,,
,20,11.22,0,0.594,0,,,,3,0.0,0.0,0.0,1.0,4.8,0.0,0.0,0.0,,19,72,76,31,0,0,,
,21,11.814,2.6,1.122,26,,,,2,0.0,0.0,0.0,18.8,14.8,8.0,5.6,0.0,,20,76,80,31,0,0,,
,22,12.936,2.4,0.528,24,14.915,,,1,0.0,0.0,1.4,2.0,15.2,12.6,11.2,4.4,,,,,,,100,,
,23,13.464,1.5,0.264,15,10.03856097,,,,,,,,,,,,,,,,,,,,
,24,13.728,1.8,0.726,18,22.3725,,,目視時間の分布ランキング,,,,,,,,,,,,,,,,,
,25,14.454,2.4,0.066,24,30.57756203,,,,1,2,3,4,5,6,7,8,,,,,,,,,
,26,14.52,1.5,0.825,15,10.03856097,,,5,13,13,13,13,13,13,13,13,,,,,,,,,
,27,15.345,1.6,0.495,16,7.4575,,,4,13,13,13,13,13,13,13,13,,,,,,,,,
,28,15.84,1.5,0.297,15,7.4575,,,3,13,13,13,12,8,13,13,13,,,,,,,,,
,29,16.137,2.7,0.924,27,16.35896161,,,2,13,13,13,1,3,6,7,13,,,,,,,,,
,30,17.061,2.4,0.495,24,22.3725,,,1,13,13,11,10,2,4,5,9,,,,,,,,,
,31,17.556,1.6,0.33,16,16.35896161,,,,,,,,,,,,,,,,,,,,
,32,17.886,1.4,0.099,14,14.915,,,,,,,,,,,,,,,,,,,,
,33,17.985,2.4,0.99,24,6.72,,,目視個所Ｔｏｐ　No.1,2.4,1,,5.1,13,,,,,,,,,,,,
,34,18.975,3.4,0.165,34,6.72,,,目視個所Ｔｏｐ　No.2,1.5,2,,4.1,13,,,,,,,,,,,,
,35,19.14,1.5,0.165,15,15.37035804,,,目視個所Ｔｏｐ　No.3,2.5,3,,3.1,13,,,,,,,,,,,,
,36,19.305,2.4,1.023,24,10.03856097,,,目視個所Ｔｏｐ　No.4,1.6,4,,2.1,13,,,,,,,,,,,,
,37,20.328,1.6,0.198,16,16.35896161,,,目視個所Ｔｏｐ　No.5,1.7,5,,1.1,13,,,,,,,,,,,,
,38,20.526,1.4,0.231,14,14.915,,,目視個所（累積ではない）,12,,,5.2,13,,,,,,,,,,,,
,39,20.757,1.3,0.231,13,7.4575,,,非目視個所,28,,,4.2,13,,,,,,,,,,,,
,40,20.988,0,0.132,0,,,,合計,40,,,3.2,13,,,,,,,,,,,,
,41,21.12,1.3,0.198,13,,,,,,,,2.2,13,,,,,,,,,,,,
,42,21.318,2.5,0.099,25,16.35896161,,,,,,,1.2,13,,,,,,,,,,,,
,43,21.417,2.6,0.066,26,7.4575,,,,,,,5.3,13,,,,,,,,,,,,
,44,21.483,2.6,,,,,,,,,,4.3,13,,,,,1,2,3,4,5,6,7,8
,観測時間［s］,18.81,,,,,,,,,,,3.3,13,,,,5,13,13,13,13,13,13,13,13
,,,,,最少移動距離,6.72,,,,,,,2.3,13,,,,4,13,13,13,13,13,13,13,13
,任意個所の最大目視時間［s］,,,1.19,最大移動距離,30.58,,,,,,,1.3,11,,,,3,13,13,13,12,8,13,13,13
,任意個所の目視時間の標準偏差,,,0.31,平均移動距離,12.65,,,,,,,5.4,13,,,,2,13,13,13,1,3,6,7,13
