,,,,,,,,,,,,,5.4,6,,,,2,13,8,8,3,4,13,13,13
,,,,,,,,,,,,,4.4,13,,,,1,13,13,13,13,13,13,13,13
,,,,,,,,,,,,,3.4,13,,,,,,,,,,,,
,,,,,,,,,,,,,2.4,3,,,,,,,,,,,,
,,,,,,,,,,,,,1.4,13,,,,,,,,,,,,
,,,,,,,,,,,,,5.5,8,,,,,,,,,,,,
,,,,,,,,,,,,,4.5,6,,,,,,,,,,,,
,,,,,,,,,,,,,3.5,2,,,,,,,,,,,,
,,,,,,,,,,,,,2.5,4,,,,,,,,,,,,
,,,,,,,,,,,,,1.5,13,,,,,,,,,,,,
,,,,,,,,,,,,,5.6,13,,,,,,,,,,,,
,,,,,,,,,,,,,4.6,13,,,,,,,,,,,,
,,,,,,,,,,,,,3.6,13,,,,,,,,,,,,
,,,,,,,,,,,,,2.6,13,,,,,,,,,,,,
,,,,,,,,,,,,,1.6,13,,,,,,,,,,,,
,,,,,,,,,,,,,5.7,13,,,,,,,,,,,,
,,,,,,,,,,,,,4.7,13,,,,,,,,,,,,
,,,,,,,,,,,,,3.7,13,,,,,,,,,,,,
,,,,,,,,,,,,,2.7,13,,,,,,,,,,,,
終了時刻,,,,,,,,,,,,,1.7,13,,,,,,,,,,,,
,,,,,,,,,,,,,5.8,13,,,,,,,,,,,,
,,,,,,,,,,,,,4.8,13,,,,,,,,,,,,
,,,,,,,,,,,,,3.8,13,,,,,,,,,,,,
,,,,,,,,,,,,,2.8,13,,,,,,,,,,,,
,,,,,,,,,,,,,1.8,13,,,,,,,,,,,,
,,,,,,,,,,,,総計,40,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
