,15,18.16,3.5,0.693,35,16.35896161,,,,,,,,,,,,,14,52,56,22,0,0,,
,16,18.853,3.6,0.825,36,7.4575,,,目視時間の分布（%）,,100,,,,,,,,15,56,60,22,0,0,,
,17,19.678,5.3,0.165,53,26.09908727,,,,1,2,3,4,5,6,7,8,,16,60,64,22,0,0,,
,18,19.843,3.6,1.221,36,26.09908727,,,5,0.0,0.0,0.9,3.7,0.0,0.0,0.0,0.0,,17,64,68,22,0,0,,
,19,21.064,1.7,1.089,17,15.37035804,,,4,0.0,0.9,1.7,0.0,4.6,0.0,0.0,0.0,,18,68,72,22,0,0,,
,20,22.153,1.6,0.462,16,7.4575,,,3,0.0,0.0,0.0,1.1,3.9,12.7,0.0,0.0,,19,72,76,22,0,0,,
,21,22.615,1.3,0.528,13,22.3725,,,2,0.0,3.9,0.0,0.0,0.7,2.4,0.0,0.0,,20,76,80,22,0,0,,
,22,23.143,1.2,1.485,12,7.4575,,,1,0.0,8.3,3.0,0.0,6.6,30.1,15.5,0.0,,,,,,,100,,
,23,24.628,2.6,0.066,26,30.57756203,,,,,,,,,,,,,,,,,,,,
,24,24.694,1.6,0.396,16,6.72,,,目視時間の分布ランキング,,,,,,,,,,,,,,,,,
,25,25.09,1.6,,,,,,,1,2,3,4,5,6,7,8,,,,,,,,,
,観測時間［s］,18.81,,,,,,,5,17,17,14,9,17,17,17,17,,,,,,,,,
,,,,,最少移動距離,6.72,,,4,17,14,12,17,6,17,17,17,,,,,,,,,
,任意個所の最大目視時間［s］,,,4.92,最大移動距離,34.97,,,3,17,17,17,13,7,3,17,17,,,,,,,,,
,任意個所の目視時間の標準偏差,,,0.98,平均移動距離,16.63,,,2,17,8,17,17,16,11,17,17,,,,,,,,,
,,,,,距離標準偏差,9.23,,,1,17,4,10,17,5,1,2,17,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,原本再生時間,18.815,秒,,9.9のカウント数,1,,,,,,,,,,,,,,,,,,,,
,観察時間,18.81,秒,,9.9の秒数,0.924,,,目視個所Ｔｏｐ　No.1,1.6,1,,5.1,17,,,,,,,,,,,,
,観察割合,1.000,,,0のカウント数,0,,,目視個所Ｔｏｐ　No.2,1.7,2,,4.1,17,,,,,,,,,,,,
,,,,,0の秒数,0,,,目視個所Ｔｏｐ　No.3,3.6,3,,3.1,17,,,,,,,,,,,,
,総ロスト時間［秒］,0.924,,原本再生に占める9.9の割合,,0.049,,,目視個所Ｔｏｐ　No.4,1.2,4,,2.1,17,,,,,,,,,,,,
,原本再生に占めるロスト割合,0.049,,観察時間に占める9.9の割合,,0.049,,,目視個所Ｔｏｐ　No.5,1.5,5,,1.1,17,,,,,,,,,,,,
,観察時間に占めるロスト割合,0.049,,原本再生に占める0の割合,,0.000,,,目視個所（累積ではない）,16,,,5.2,17,,,,,,,,,,,,
,,,,観察時間に占める0の割合,,0.000,,,非目視個所,24,,,4.2,14,,,,,,,,,,,,
,,,,,,,,,合計,40,,,3.2,17,,,,,,,,,,,,
,,,,チェックデジット,17.886,,,,,,,,2.2,8,,,,,,,,,,,,
,,,,OK,17.886,,,,,,,,1.2,4,,,,,,,,,,,,
,,,,,17.886,,,,,,,,5.3,14,,,,,,,,,,,,
,,,,,,,,,,,,,4.3,12,,,,,1,2,3,4,5,6,7,8
,,,,,,,,,,,,,3.3,17,,,,5,17,17,14,9,17,17,17,17
,,,,,,,,,,,,,2.3,17,,,,4,17,14,12,17,6,17,17,17
,,,,,,,,,,,,,1.3,10,,,,3,17,17,17,13,7,3,17,17
,,,,,,,,,,,,,5.4,9,,,,2,17,8,17,17,16,11,17,17
,,,,,,,,,,,,,4.4,17,,,,1,17,4,10,17,5,1,2,17
,,,,,,,,,,,,,3.4,13,,,,,,,,,,,,
,,,,,,,,,,,,,2.4,17,,,,,,,,,,,,
,,,,,,,,,,,,,1.4,17,,,,,,,,,,,,
,,,,,,,,,,,,,5.5,17,,,,,,,,,,,,
,,,,,,,,,,,,,4.5,6,,,,,,,,,,,,
,,,,,,,,,,,,,3.5,7,,,,,,,,,,,,
,,,,,,,,,,,,,2.5,16,,,,,,,,,,,,
,,,,,,,,,,,,,1.5,5,,,,,,,,,,,,
,,,,,,,,,,,,,5.6,17,,,,,,,,,,,,
,,,,,,,,,,,,,4.6,17,,,,,,,,,,,,
,,,,,,,,,,,,,3.6,3,,,,,,,,,,,,
,,,,,,,,,,,,,2.6,11,,,,,,,,,,,,
,,,,,,,,,,,,,1.6,1,,,,,,,,,,,,
,,,,,,,,,,,,,5.7,17,,,,,,,,,,,,
,,,,,,,,,,,,,4.7,17,,,,,,,,,,,,
,,,,,,,,,,,,,3.7,17,,,,,,,,,,,,
,,,,,,,,,,,,,2.7,17,,,,,,,,,,,,
,,,,,,,,,,,,,1.7,2,,,,,,,,,,,,
,,,,,,,,,,,,,5.8,17,,,,,,,,,,,,
,,,,,,,,,,,,,4.8,17,,,,,,,,,,,,
,,,,,,,,,,,,,3.8,17,,,,,,,,,,,,
,,,,,,,,,,,,,2.8,17,,,,,,,,,,,,
,,,,,,,,,,,,,1.8,17,,,,,,,,,,,,
,,,,,,,,,,,,総計,40,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
