,,,,,視線移動距離算定,,,,,,,,,,,,,,,,,,,,,
,No,視線観測時刻（秒）,格子番号,滞在時間（秒）,便宜的変換,視線移動距離,滞在時間の合計（秒）,,,,,,,,,,,,刻み,4,ｃｍ,,,,,
動画開始時刻,1,1.815,1.7,0.033,17,,18.909,,格子番号の位置,,,,,,,,,,,以上,未満,累積,頻度,%,,
,2,1.848,2.7,0.099,27,6.72,,,,1,2,3,4,5,6,7,8,,1,0,4,0,0,0,,
,3,1.947,3.6,0.231,36,10.03856097,,,5,5.1,5.2,5.3,5.4,5.5,5.6,5.7,5.8,,2,4,8,42,42,73.68421053,,
,4,2.178,3.5,0.165,35,7.4575,,,4,4.1,4.2,4.3,4.4,4.5,4.6,4.7,4.8,,3,8,12,50,8,14.03508772,,
,5,2.343,4.5,0.396,45,6.72,,,3,3.1,3.2,3.3,3.4,3.5,3.6,3.7,3.8,,4,12,16,56,6,10.52631579,,
,6,2.739,3.5,0.165,35,6.72,,,2,2.1,2.2,2.3,2.4,2.5,2.6,2.7,2.8,,5,16,20,56,0,0,,
,7,2.904,2.5,0.693,25,6.72,,,1,1.1,1.2,1.3,1.4,1.5,1.6,1.7,1.8,,6,20,24,57,1,1.754385965,,
,8,3.597,2.7,0.132,27,14.915,,,,,,,,,,,,,7,24,28,57,0,0,,
,9,3.729,1.7,0.396,17,6.72,,,目視時間の分布（秒）,,18.909,,,,,,,,8,28,32,57,0,0,,
,10,4.125,1.6,0.066,16,7.4575,,,,1,2,3,4,5,6,7,8,,9,32,36,57,0,0,,
,11,4.191,2.6,0.396,26,6.72,,,5,0,0,0.066,0.396,0,0,0,0,,10,36,40,57,0,0,,
,12,4.587,2.5,0.66,25,7.4575,,,4,0,0,0.759,0.693,0.396,0,0,0,,11,40,44,57,0,0,,
,13,5.247,2.4,0.099,24,7.4575,,,3,0,0,0.429,1.551,1.353,0.231,0,0,,12,44,48,57,0,0,,
,14,5.346,2.3,0.792,23,7.4575,,,2,0,0.297,2.046,1.254,2.211,1.221,0.231,0,,13,48,52,57,0,0,,
,15,6.138,5.3,0.066,53,20.16,,,1,0,0,0.264,0.363,0.066,2.178,2.904,0,,14,52,56,57,0,0,,
,16,6.204,5.4,0.396,54,7.4575,,,,,,,,,,,,,15,56,60,57,0,0,,
,17,6.6,4.4,0.099,44,6.72,,,目視時間の分布（%）,,100,,,,,,,,16,60,64,57,0,0,,
,18,6.699,2.4,0.066,24,13.44,,,,1,2,3,4,5,6,7,8,,17,64,68,57,0,0,,
,19,6.765,2.3,0.231,23,7.4575,,,5,0.0,0.0,0.3,2.1,0.0,0.0,0.0,0.0,,18,68,72,57,0,0,,
,20,6.996,1.3,0.066,13,6.72,,,4,0.0,0.0,4.0,3.7,2.1,0.0,0.0,0.0,,19,72,76,57,0,0,,
,21,7.062,3.3,0.165,33,13.44,,,3,0.0,0.0,2.3,8.2,7.2,1.2,0.0,0.0,,20,76,80,57,0,0,,
,22,7.227,3.4,0.231,34,7.4575,,,2,0.0,1.6,10.8,6.6,11.7,6.5,1.2,0.0,,,,,,,100,,
,23,7.458,2.5,0.33,25,10.03856097,,,1,0.0,0.0,1.4,1.9,0.3,11.5,15.4,0.0,,,,,,,,,
,24,7.788,2.6,0.231,26,7.4575,,,,,,,,,,,,,,,,,,,,
,25,8.019,1.6,1.056,16,6.72,,,目視時間の分布ランキング,,,,,,,,,,,,,,,,,
,26,9.075,1.7,0.33,17,7.4575,,,,1,2,3,4,5,6,7,8,,,,,,,,,
,27,9.405,2.6,0.429,26,10.03856097,,,5,21,21,19,12,21,21,21,21,,,,,,,,,
,28,9.834,2.5,0.066,25,7.4575,,,4,21,21,9,10,12,21,21,21,,,,,,,,,
