0.528,3.5,0.693,35,
1.221,4.5,0.264,45,6.72
1.485,4.6,0.066,46,7.4575
1.551,3.6,0.231,36,6.72
1.782,2.6,0.198,26,6.72
1.98,2.7,0.132,27,7.4575
2.112,1.8,0.363,18,10.03856097
2.475,2.7,0.165,27,10.03856097
2.64,2.6,0.297,26,7.4575
2.937,2.5,0.198,25,7.4575
3.135,2.4,0.264,24,7.4575
3.399,2.3,0.264,23,7.4575
3.663,2.4,0.231,24,7.4575
3.894,2.5,0.297,25,7.4575
4.191,3.6,0.528,36,10.03856097
4.719,4.5,0.165,45,10.03856097
4.884,5.5,0.594,55,6.72
5.478,5.4,0.363,54,7.4575
5.841,4.5,0.099,45,10.03856097
5.94,3.5,0.066,35,6.72
6.006,3.6,0.099,36,7.4575
6.105,2.6,0.825,26,6.72
6.93,2.5,0.198,25,7.4575
7.128,4.5,0.099,45,13.44
7.227,5.4,0.297,54,10.03856097
7.524,5.3,0.264,53,7.4575
7.788,4.2,0.099,42,10.03856097
7.887,3.2,0.231,32,6.72
8.118,2.2,0.429,22,6.72
8.547,2.3,0.231,23,7.4575
8.778,2.4,0.033,24,7.4575
8.811,2.5,0.132,25,7.4575
8.943,2.6,0.198,26,7.4575
9.141,2.7,2.178,27,7.4575
11.319,3.7,0.594,37,6.72
11.913,4.7,0.33,47,6.72
12.243,4.6,0.099,46,7.4575
12.342,4.5,0.363,45,7.4575
12.705,4.4,0.066,44,7.4575
12.771,4.3,0.132,43,7.4575
12.903,4.4,0.132,44,7.4575
13.035,3.4,0.627,34,6.72
13.662,2.4,0.132,24,6.72
13.794,2.3,0.132,23,7.4575
13.926,3.3,0.033,33,6.72
13.959,4.3,0.264,43,6.72
14.223,5.3,0.66,53,6.72
14.883,5.4,0.033,54,7.4575
14.916,5.5,0.066,55,7.4575
14.982,4.6,0.132,46,10.03856097
15.114,4.7,0.066,47,7.4575
15.18,3.7,0.066,37,6.72
15.246,2.7,0.462,27,6.72
