,,,,,視線移動距離算定,,,,,,,,,,,,,,,,,,,,,
,No,視線観測時刻（秒）,格子番号,滞在時間（秒）,便宜的変換,視線移動距離,滞在時間の合計（秒）,,格子番号の位置,,,,,,,,,,刻み,4,ｃｍ,,,,,
,,,,,距離標準偏差,11.12,,,,,,,3.3,15,,,,5,20,20,1,8,20,20,20,20
,,,,,,,,,,,,,2.3,7,,,,4,20,20,14,18,15,17,20,20
,原本再生時間,18.815,秒,,9.9のカウント数,0,,,,,,,1.3,12,,,,3,20,20,15,11,4,20,5,20
,観察時間,18.843,秒,,9.9の秒数,0,,,,,,,5.4,8,,,,2,20,13,7,20,10,3,2,6
,観察割合,1.001,,,0のカウント数,0,,,,,,,4.4,18,,,,1,20,20,12,20,20,9,19,20
,,,,,0の秒数,0,,,,,,,3.4,11,,,,,,,,,,,,
,総ロスト時間［秒］,0.000,,原本再生に占める9.9の割合,,0.000,,,,,,,2.4,20,,,,,,,,,,,,
,原本再生に占めるロスト割合,0.000,,観察時間に占める9.9の割合,,0.000,,,,,,,1.4,20,,,,,,,,,,,,
,観察時間に占めるロスト割合,0.000,,原本再生に占める0の割合,,0.000,,,,,,,5.5,20,,,,,,,,,,,,
,,,,観察時間に占める0の割合,,0.000,,,,,,,4.5,15,,,,,,,,,,,,
,,,,,,,,,,,,,3.5,4,,,,,,,,,,,,
,,,,チェックデジット,18.843,,,,,,,,2.5,10,,,,,,,,,,,,
,,,,OK,18.843,,,,,,,,1.5,20,,,,,,,,,,,,
,,,,,18.843,,,,,,,,5.6,20,,,,,,,,,,,,
,,,,,,,,,,,,,4.6,17,,,,,,,,,,,,
,,,,,,,,,,,,,3.6,20,,,,,,,,,,,,
,,,,,,,,,,,,,2.6,3,,,,,,,,,,,,
,,,,,,,,,,,,,1.6,9,,,,,,,,,,,,
,,,,,,,,,,,,,5.7,20,,,,,,,,,,,,
,,,,,,,,,,,,,4.7,20,,,,,,,,,,,,
,,,,,,,,,,,,,3.7,5,,,,,,,,,,,,
,,,,,,,,,,,,,2.7,2,,,,,,,,,,,,
終了時刻,,,,,,,,,,,,,1.7,19,,,,,,,,,,,,
,,,,,,,,,,,,,5.8,20,,,,,,,,,,,,
,,,,,,,,,,,,,4.8,20,,,,,,,,,,,,
,,,,,,,,,,,,,3.8,20,,,,,,,,,,,,
,,,,,,,,,,,,,2.8,6,,,,,,,,,,,,
,,,,,,,,,,,,,1.8,20,,,,,,,,,,,,
,,,,,,,,,,,,総計,40,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
