,,,,,視線移動距離算定,,,,,,,,,,,,,,,,,,,,,
,No,視線観測時刻（秒）,格子番号,滞在時間（秒）,便宜的変換,視線移動距離,滞在時間の合計（秒）,,格子番号の位置,,,,,,,,,,刻み,4,ｃｍ,,,,,
開始時刻,1,1.056,2.5,0.561,25,,19.173,,,1,2,3,4,5,6,7,8,,,以上,未満,累積,頻度,%,,
,2,1.617,3.5,0.099,35,6.72,,,5,5.1,5.2,5.3,5.4,5.5,5.6,5.7,5.8,,1,0,4,0,0,0,,
,3,1.716,4.5,0.297,45,6.72,,,4,4.1,4.2,4.3,4.4,4.5,4.6,4.7,4.8,,2,4,8,67,67,85.8974359,,
,4,2.013,3.5,0.132,35,6.72,,,3,3.1,3.2,3.3,3.4,3.5,3.6,3.7,3.8,,3,8,12,73,6,7.692307692,,
,5,2.145,2.5,0.132,25,6.72,,,2,2.1,2.2,2.3,2.4,2.5,2.6,2.7,2.8,,4,12,16,78,5,6.41025641,,
,6,2.277,2.3,0.198,23,14.915,,,1,1.1,1.2,1.3,1.4,1.5,1.6,1.7,1.8,,5,16,20,78,0,0,,
,7,2.475,2.2,0.165,22,7.4575,,,,,,,,,,,,,6,20,24,78,0,0,,
,8,2.64,3.3,0.033,33,10.03856097,,,目視時間の分布（秒）,,19.173,,,,,,,,7,24,28,78,0,0,,
,9,2.673,3.4,0.099,34,7.4575,,,,1,2,3,4,5,6,7,8,,8,28,32,78,0,0,,
,10,2.772,3.5,0.099,35,7.4575,,,5,0,0,0.264,0.462,0.033,0,0,0,,9,32,36,78,0,0,,
,11,2.871,3.6,0.132,36,7.4575,,,4,0,0,0.33,0.165,0.528,0,0,0,,10,36,40,78,0,0,,
,12,3.003,3.7,0.363,37,7.4575,,,3,0,0,0.726,0.66,1.485,0.264,0.363,0,,11,40,44,78,0,0,,
,13,3.366,2.7,0.264,27,6.72,,,2,0.099,0.858,0.627,1.353,2.838,2.013,4.521,0,,12,44,48,78,0,0,,
,14,3.63,2.6,0.132,26,7.4575,,,1,0,0,0,0,0.66,0.594,0.33,0,,13,48,52,78,0,0,,
,15,3.762,2.5,0.132,25,7.4575,,,,,,,,,,,,,14,52,56,78,0,0,,
,16,3.894,2.7,0.33,27,14.915,,,目視時間の分布（%）,,100,,,,,,,,15,56,60,78,0,0,,
,17,4.224,2.6,0.033,26,7.4575,,,,1,2,3,4,5,6,7,8,,16,60,64,78,0,0,,
,18,4.257,2.5,0.099,25,7.4575,,,5,0.0,0.0,1.4,2.4,0.2,0.0,0.0,0.0,,17,64,68,78,0,0,,
,19,4.356,3.5,0.066,35,6.72,,,4,0.0,0.0,1.7,0.9,2.8,0.0,0.0,0.0,,18,68,72,78,0,0,,
,20,4.422,4.5,0.132,45,6.72,,,3,0.0,0.0,3.8,3.4,7.7,1.4,1.9,0.0,,19,72,76,78,0,0,,
,21,4.554,5.5,0.033,55,6.72,,,2,0.5,4.5,3.3,7.1,14.8,10.5,23.6,0.0,,20,76,80,78,0,0,,
,22,4.587,5.4,0.33,54,7.4575,,,1,0.0,0.0,0.0,0.0,3.4,3.1,1.7,0.0,,,,,,,100,,
,23,4.917,4.4,0.132,44,6.72,,,,,,,,,,,,,,,,,,,,
,24,5.049,3.3,0.165,33,10.03856097,,,目視時間の分布ランキング,,,,,,,,,,,,,,,,,
,25,5.214,2.3,0.231,23,6.72,,,,1,2,3,4,5,6,7,8,,,,,,,,,
,26,5.445,2.4,0.132,24,7.4575,,,5,22,22,18,13,21,22,22,22,,,,,,,,,
,27,5.577,2.5,0.198,25,7.4575,,,4,22,22,15,19,12,22,22,22,,,,,,,,,
,28,5.775,3.5,0.66,35,6.72,,,3,22,22,7,8,4,17,14,22,,,,,,,,,
,29,6.435,2.5,0.363,25,6.72,,,2,20,6,10,5,2,3,1,22,,,,,,,,,
,30,6.798,2.6,0.264,26,7.4575,,,1,22,22,22,22,9,11,16,22,,,,,,,,,
,31,7.062,2.7,0.198,27,7.4575,,,,,,,,,,,,,,,,,,,,
,32,7.26,2.6,0.363,26,7.4575,,,,,,,,,,,,,,,,,,,,
,33,7.623,2.7,0.792,27,7.4575,,,目視個所Ｔｏｐ　No.1,2.7,1,,5.1,22,,,,,,,,,,,,
,34,8.415,2.5,0.594,25,14.915,,,目視個所Ｔｏｐ　No.2,2.5,2,,4.1,22,,,,,,,,,,,,
,35,9.009,2.4,0.264,24,7.4575,,,目視個所Ｔｏｐ　No.3,2.6,3,,3.1,22,,,,,,,,,,,,
,36,9.273,2.5,0.033,25,7.4575,,,目視個所Ｔｏｐ　No.4,3.5,4,,2.1,20,,,,,,,,,,,,
,37,9.306,2.6,0.462,26,7.4575,,,目視個所Ｔｏｐ　No.5,2.4,5,,1.1,22,,,,,,,,,,,,
,38,9.768,2.7,0.627,27,7.4575,,,目視個所（累積ではない）,21,,,5.2,22,,,,,,,,,,,,
,39,10.395,2.6,0.264,26,7.4575,,,非目視個所,19,,,4.2,22,,,,,,,,,,,,
,40,10.659,3.6,0.132,36,6.72,,,合計,40,,,3.2,22,,,,,,,,,,,,
,41,10.791,3.5,0.033,35,7.4575,,,,,,,2.2,6,,,,,,,,,,,,
,42,10.824,3.4,0.561,34,7.4575,,,,,,,1.2,22,,,,,,,,,,,,
,43,11.385,4.3,0.33,43,10.03856097,,,,,,,5.3,18,,,,,,,,,,,,
,44,11.715,5.3,0.264,53,6.72,,,,,,,4.3,15,,,,,1,2,3,4,5,6,7,8
,45,11.979,5.4,0.132,54,7.4575,,,,,,,3.3,7,,,,5,22,22,18,13,21,22,22,22
,46,12.111,4.4,0.033,44,6.72,,,,,,,2.3,10,,,,4,22,22,15,19,12,22,22,22
,47,12.144,4.5,0.099,45,7.4575,,,,,,,1.3,22,,,,3,22,22,7,8,4,17,14,22
,48,12.243,3.5,0.231,35,6.72,,,,,,,5.4,13,,,,2,20,6,10,5,2,3,1,22
,49,12.474,2.5,0.33,25,6.72,,,,,,,4.4,19,,,,1,22,22,22,22,9,11,16,22
