,,,,,視線移動距離算定,,,,,,,,,,,,,,,,,,,,,
,No,視線観測時刻（秒）,格子番号,滞在時間（秒）,便宜的変換,視線移動距離,滞在時間の合計（秒）,,格子番号の位置,,,,,,,,,,刻み,4,ｃｍ,,,,,
開始時刻,1,0.528,3.5,0.693,35,,18.81,,,1,2,3,4,5,6,7,8,,,以上,未満,累積,頻度,%,,
,2,1.221,4.5,0.264,45,6.72,,,5,5.1,5.2,5.3,5.4,5.5,5.6,5.7,5.8,,1,0,4,0,0,0,,
,3,1.485,4.6,0.066,46,7.4575,,,4,4.1,4.2,4.3,4.4,4.5,4.6,4.7,4.8,,2,4,8,52,52,81.25,,
,4,1.551,3.6,0.231,36,6.72,,,3,3.1,3.2,3.3,3.4,3.5,3.6,3.7,3.8,,3,8,12,62,10,15.625,,
,5,1.782,2.6,0.198,26,6.72,,,2,2.1,2.2,2.3,2.4,2.5,2.6,2.7,2.8,,4,12,16,64,2,3.125,,
,6,1.98,2.7,0.132,27,7.4575,,,1,1.1,1.2,1.3,1.4,1.5,1.6,1.7,1.8,,5,16,20,64,0,0,,
,7,2.112,1.8,0.363,18,10.03856097,,,,,,,,,,,,,6,20,24,64,0,0,,
,8,2.475,2.7,0.165,27,10.03856097,,,目視時間の分布（秒）,,18.81,,,,,,,,7,24,28,64,0,0,,
,9,2.64,2.6,0.297,26,7.4575,,,,1,2,3,4,5,6,7,8,,8,28,32,64,0,0,,
,10,2.937,2.5,0.198,25,7.4575,,,5,0,0,0.924,0.693,0.66,0,0,0,,9,32,36,64,0,0,,
,11,3.135,2.4,0.264,24,7.4575,,,4,0,0.099,0.396,0.198,0.99,0.297,0.396,0,,10,36,40,64,0,0,,
,12,3.399,2.3,0.264,23,7.4575,,,3,0,0.231,0.033,0.627,0.759,1.155,0.66,0,,11,40,44,64,0,0,,
,13,3.663,2.4,0.231,24,7.4575,,,2,0,0.429,0.627,0.66,0.825,1.518,2.937,0,,12,44,48,64,0,0,,
,14,3.894,2.5,0.297,25,7.4575,,,1,0,0,0.825,0.495,0.396,0.231,0.528,1.221,,13,48,52,64,0,0,,
,15,4.191,3.6,0.528,36,10.03856097,,,,,,,,,,,,,14,52,56,64,0,0,,
,16,4.719,4.5,0.165,45,10.03856097,,,目視時間の分布（%）,,100,,,,,,,,15,56,60,64,0,0,,
,17,4.884,5.5,0.594,55,6.72,,,,1,2,3,4,5,6,7,8,,16,60,64,64,0,0,,
,18,5.478,5.4,0.363,54,7.4575,,,5,0.0,0.0,4.9,3.7,3.5,0.0,0.0,0.0,,17,64,68,64,0,0,,
,19,5.841,4.5,0.099,45,10.03856097,,,4,0.0,0.5,2.1,1.1,5.3,1.6,2.1,0.0,,18,68,72,64,0,0,,
,20,5.94,3.5,0.066,35,6.72,,,3,0.0,1.2,0.2,3.3,4.0,6.1,3.5,0.0,,19,72,76,64,0,0,,
,21,6.006,3.6,0.099,36,7.4575,,,2,0.0,2.3,3.3,3.5,4.4,8.1,15.6,0.0,,20,76,80,64,0,0,,
,22,6.105,2.6,0.825,26,6.72,,,1,0.0,0.0,4.4,2.6,2.1,1.2,2.8,6.5,,,,,,,100,,
,23,6.93,2.5,0.198,25,7.4575,,,,,,,,,,,,,,,,,,,,
,24,7.128,4.5,0.099,45,13.44,,,目視時間の分布ランキング,,,,,,,,,,,,,,,,,
