1.287,3.5,0.396,35,
1.683,3.4,3.234,34,7.4575
4.917,3.5,0.726,35,7.4575
5.643,3.4,0.231,34,7.4575
5.874,3.5,0.429,35,7.4575
6.303,4.5,0.858,45,6.72
7.161,3.4,0.627,34,10.03856097
7.788,4.4,0.099,44,6.72
7.887,4.5,0.627,45,7.4575
8.514,3.5,0.924,35,6.72
9.438,3.4,0.429,34,7.4575
9.867,3.5,0.297,35,7.4575
10.164,3.4,0.462,34,7.4575
10.626,3.5,0.693,35,7.4575
11.319,3.4,0.858,34,7.4575
12.177,4.4,1.386,44,6.72
13.563,3.4,1.551,34,6.72
15.114,3.5,0.924,35,7.4575
16.038,3.4,1.419,34,7.4575
17.457,3.5,0.33,35,7.4575
17.787,3.4,2.277,34,7.4575
20.064,4.4,0.33,44,6.72
20.394,3.4,6.996,34,6.72
27.39,3.5,0.297,35,7.4575
27.687,2.5,0.297,25,6.72
27.984,3.5,0.033,35,6.72
28.017,3.4,2.574,34,7.4575
30.591,3.5,0.726,35,7.4575
31.317,3.4,0.495,34,7.4575
31.812,3.5,0.924,35,7.4575
32.736,3.4,0.297,34,7.4575
33.033,3.4,,,
1.32,3.4,0.066,34,
1.386,4.4,0.297,44,6.72
1.683,3.4,1.815,34,6.72
3.498,4.4,1.815,44,6.72
5.313,4.5,0.33,45,7.4575
5.643,4.4,2.31,44,7.4575
7.953,4.3,0.231,43,7.4575
8.184,3.3,0.528,33,6.72
8.712,3.4,0.561,34,7.4575
9.273,3.3,0.066,33,7.4575
9.339,2.3,0.264,23,6.72
9.603,3.3,0.066,33,6.72
9.669,4.3,0.231,43,6.72
9.9,5.3,0.132,53,6.72
10.032,5.4,0.363,54,7.4575
10.395,4.4,1.122,44,6.72
11.517,3.4,1.65,34,6.72
13.167,3.5,0.066,35,7.4575
13.233,4.5,0.264,45,6.72
13.497,3.5,0.066,35,6.72
13.563,3.4,0.792,34,7.4575
14.355,4.4,0.099,44,6.72
14.454,4.5,0.759,45,7.4575
15.213,4.4,0.066,44,7.4575
15.279,3.4,0.594,34,6.72
15.873,3.5,0.198,35,7.4575
16.071,3.4,0.066,34,7.4575
16.137,4.4,0.297,44,6.72
16.434,4.3,0.099,43,7.4575
16.533,4.4,0.132,44,7.4575
16.665,3.4,0.132,34,6.72
16.797,3.5,0.825,35,7.4575
17.622,3.4,2.244,34,7.4575
19.866,4.4,0.066,44,6.72
19.932,4.5,0.759,45,7.4575
20.691,4.4,0.429,44,7.4575
21.12,3.4,0.198,34,6.72
21.318,3.3,0.297,33,7.4575
21.615,3.4,1.155,34,7.4575
22.77,2.3,0.231,23,10.03856097
23.001,3.3,0.198,33,6.72
23.199,3.4,0.429,34,7.4575
23.628,4.4,1.254,44,6.72
24.882,3.4,0.495,34,6.72
25.377,4.4,0.561,44,6.72
25.938,3.4,0.792,34,6.72
26.73,4.5,0.363,45,10.03856097
27.093,3.4,3.3,34,10.03856097
30.393,4.4,0.132,44,6.72
30.525,4.5,0.198,45,7.4575
30.723,4.4,0.165,44,7.4575
30.888,3.4,1.221,34,6.72
32.109,4.4,0.825,44,6.72
32.934,3.4,1.1,34,6.72
34.034,3.4,,34,
1.353,3.6,0.132,36,
1.485,3.5,0.495,35,7.4575
1.98,3.4,0.594,34,7.4575
2.574,4.4,0.957,44,6.72
3.531,5.4,0.495,54,6.72
4.026,4.4,0.693,44,6.72
4.719,4.5,1.056,45,7.4575
5.775,3.5,0.462,35,6.72
6.237,3.4,0.693,34,7.4575
6.93,5.4,1.122,54,13.44
8.052,4.4,0.066,44,6.72
8.118,3.4,0.495,34,6.72
8.613,4.5,1.023,45,10.03856097
9.636,4.4,0.957,44,7.4575
10.593,3.4,0.132,34,6.72
10.725,2.4,0.231,24,6.72
10.956,2.3,0.594,23,7.4575
11.55,5.3,0.66,53,20.16
12.21,4.4,1.815,44,10.03856097
14.025,4.5,0.792,45,7.4575
14.817,4.4,2.178,44,7.4575
16.995,4.5,1.32,45,7.4575
18.315,4.4,0.627,44,7.4575
18.942,5.4,1.65,54,6.72
20.592,4.4,0.528,44,6.72
21.12,5.4,0.231,54,6.72
21.351,4.4,0.198,44,6.72
21.549,3.4,1.056,34,6.72
22.605,4.4,1.221,44,6.72
23.826,3.4,2.211,34,6.72
26.037,4.5,0.165,45,10.03856097
26.202,3.5,0.858,35,6.72
27.06,4.4,1.947,44,10.03856097
29.007,3.4,0.132,34,6.72
29.139,2.4,0.099,24,6.72
29.238,3.4,3.795,34,6.72
33.033,3.4,,,
2.277,3.4,2.64,34,
4.917,3.5,0.396,35,7.4575
5.313,3.4,3.762,34,7.4575
9.075,3.5,0.495,35,7.4575
9.57,3.4,0.792,34,7.4575
10.362,4.4,0.825,44,6.72
11.187,4.5,0.231,45,7.4575
11.418,4.4,0.924,44,7.4575
12.342,4.5,0.594,45,7.4575
12.936,3.5,0.891,35,6.72
13.827,3.4,1.617,34,7.4575
15.444,3.5,0.297,35,7.4575
15.741,3.4,0.396,34,7.4575
16.137,4.4,0.627,44,6.72
16.764,3.4,1.287,34,6.72
18.051,3.5,0.462,35,7.4575
18.513,3.4,1.221,34,7.4575
19.734,4.4,0.297,44,6.72
20.031,3.4,1.221,34,6.72
21.252,4.4,0.627,44,6.72
21.879,3.4,1.452,34,6.72
23.331,4.4,0.396,44,6.72
23.727,3.4,4.521,34,6.72
28.248,3.5,1.419,35,7.4575
29.667,3.4,5.44,34,7.4575
35.107,9.9,0.363,99,
35.47,2.4,0.033,24,
35.503,1.4,0.033,14,6.72
35.536,9.9,,99,
2.277,9.9,1.848,,
4.125,4.4,0.528,44,
4.653,3.4,3.036,34,6.72
7.689,4.4,0.792,44,6.72
8.481,3.5,0.396,35,10.03856097
8.877,3.4,0.297,34,7.4575
9.174,4.4,0.231,44,6.72
9.405,3.5,0.891,35,10.03856097
10.296,3.4,1.023,34,7.4575
11.319,3.5,0.858,35,7.4575
12.177,4.4,1.815,44,10.03856097
13.992,3.4,0.198,34,6.72
14.19,4.4,0.297,44,6.72
14.487,3.4,0.924,34,6.72
15.411,3.5,0.693,35,7.4575
16.104,3.4,2.904,34,7.4575
19.008,4.4,0.198,44,6.72
19.206,4.5,0.429,45,7.4575
19.635,4.4,0.957,44,7.4575
20.592,3.4,0.297,34,6.72
20.889,2.5,0.066,25,10.03856097
20.955,3.4,1.749,34,10.03856097
22.704,3.6,0.264,36,14.915
22.968,3.5,1.452,35,7.4575
24.42,3.4,0.924,34,7.4575
25.344,2.4,0.033,24,6.72
25.377,3.4,0.264,34,6.72
25.641,3.5,0.099,35,7.4575
25.74,3.6,0.429,36,7.4575
26.169,3.5,0.924,35,7.4575
27.093,2.5,0.099,25,6.72
27.192,3.4,0.627,34,10.03856097
27.819,4.4,0.198,44,6.72
28.017,3.4,1.386,34,6.72
29.403,3.5,0.132,35,7.4575
29.535,3.4,0.33,34,7.4575
29.865,3.5,0.33,35,7.4575
30.195,3.4,1.056,34,7.4575
31.251,3.3,1.584,33,7.4575
32.835,3.4,0.759,34,7.4575
33.594,3.4,,,
3.102,3.3,0.099,33,
3.201,3.4,1.023,34,7.4575
4.224,4.4,1.056,44,6.72
5.28,3.4,0.693,34,6.72
5.973,3.5,1.221,35,7.4575
7.194,3.4,1.848,34,7.4575
9.042,3.3,1.056,33,7.4575
10.098,3.4,1.782,34,7.4575
11.88,4.5,0.231,45,10.03856097
12.111,4.4,1.914,44,7.4575
14.025,3.4,1.881,34,6.72
15.906,3.5,0.429,35,7.4575
16.335,4.5,2.343,45,6.72
18.678,4.4,0.231,44,7.4575
18.909,3.4,0.693,34,6.72
19.602,4.3,1.122,43,10.03856097
20.724,3.3,0.231,33,6.72
20.955,2.3,0.198,23,6.72
21.153,2.4,0.198,24,7.4575
21.351,2.5,0.957,25,7.4575
