,,,,,視線移動距離算定,,,,,,,,,,,,,,,,,,,,,
,No,視線観測時刻（秒）,格子番号,滞在時間（秒）,便宜的変換,視線移動距離,滞在時間の合計（秒）,,,,,,,,,,,,刻み,4,ｃｍ,,,,,
開始時刻,1,0,3.5,0.165,35,,31.317,,格子番号の位置,,,,,,,,,,,以上,未満,累積,頻度,%,,
,2,0.165,4.5,0.33,45,6.72,,,,1,2,3,4,5,6,7,8,,1,0,4,0,0,0,,
,3,0.495,4.4,0.066,44,7.4575,,,5,5.1,5.2,5.3,5.4,5.5,5.6,5.7,5.8,,2,4,8,38,38,88.37209302,,
,4,0.561,4.3,0.66,43,7.4575,,,4,4.1,4.2,4.3,4.4,4.5,4.6,4.7,4.8,,3,8,12,42,4,9.302325581,,
,5,1.221,4.4,0.099,44,7.4575,,,3,3.1,3.2,3.3,3.4,3.5,3.6,3.7,3.8,,4,12,16,43,1,2.325581395,,
,6,1.32,5.5,0.792,55,10.03856097,,,2,2.1,2.2,2.3,2.4,2.5,2.6,2.7,2.8,,5,16,20,43,0,0,,
,7,2.112,4.5,0.33,45,6.72,,,1,1.1,1.2,1.3,1.4,1.5,1.6,1.7,1.8,,6,20,24,43,0,0,,
,8,2.442,5.5,0.297,55,6.72,,,,,,,,,,,,,7,24,28,43,0,0,,
,9,2.739,4.5,0.066,45,6.72,,,目視時間の分布（秒）,,31.317,,,,,,,,8,28,32,43,0,0,,
,10,2.805,4.4,0.099,44,7.4575,,,,1,2,3,4,5,6,7,8,,9,32,36,43,0,0,,
,11,2.904,3.4,1.089,34,6.72,,,5,0,0,0.099,0.066,1.584,0,0,0,,10,36,40,43,0,0,,
,12,3.993,4.4,2.343,44,6.72,,,4,0,0,1.584,5.643,3.432,0.099,0,0,,11,40,44,43,0,0,,
,13,6.336,3.4,2.871,34,6.72,,,3,0,0,0,13.629,2.97,0.264,0.462,0,,12,44,48,43,0,0,,
,14,9.207,3.5,0.198,35,7.4575,,,2,0,0,0,0.231,1.254,0,0,0,,13,48,52,43,0,0,,
,15,9.405,4.5,0.924,45,6.72,,,1,0,0,0,0,0,0,0,0,,14,52,56,43,0,0,,
,16,10.329,4.4,0.759,44,7.4575,,,,,,,,,,,,,15,56,60,43,0,0,,
,17,11.088,4.5,0.495,45,7.4575,,,目視時間の分布（%）,,100.0,,,,,,,,16,60,64,43,0,0,,
,18,11.583,3.5,0.231,35,6.72,,,,1,2,3,4,5,6,7,8,,17,64,68,43,0,0,,
,19,11.814,3.6,0.231,36,7.4575,,,5,0.0,0.0,0.3,0.2,5.1,0.0,0.0,0.0,,18,68,72,43,0,0,,
,20,12.045,4.5,0.528,45,10.03856097,,,4,0.0,0.0,5.1,18.0,11.0,0.3,0.0,0.0,,19,72,76,43,0,0,,
,21,12.573,3.5,0.66,35,6.72,,,3,0.0,0.0,0.0,43.5,9.5,0.8,1.5,0.0,,20,76,80,43,0,0,,
,22,13.233,2.5,0.594,25,6.72,,,2,0.0,0.0,0.0,0.7,4.0,0.0,0.0,0.0,,,,,,,100,,
,23,13.827,2.4,0.231,24,7.4575,,,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,
,24,14.058,2.5,0.66,25,7.4575,,,,,,,,,,,,,,,,,,,,
,25,14.718,3.5,0.231,35,6.72,,,目視時間の分布ランキング,,,,,,,,,,,,,,,,,
,26,14.949,3.4,3.102,34,7.4575,,,,1,2,3,4,5,6,7,8,,,,,,,,,
