,,,,,視線移動距離算定,,,,,,,,,,,,,,,,,,,,,
,No,視線観測時刻（秒）,格子番号,滞在時間（秒）,便宜的変換,視線移動距離,滞在時間の合計（秒）,,格子番号の位置,,,,,,,,,,刻み,4,ｃｍ,,,,,
開始時刻,1,10.428,9.9,1.386,,,31.581,,,1,2,3,4,5,6,7,8,,,以上,未満,累積,頻度,%,,
,2,11.814,3.5,0.33,35,,,,5,5.1,5.2,5.3,5.4,5.5,5.6,5.7,5.8,,1,0,4,0,0,0,,
,3,12.144,4.5,0.066,45,6.72,,,4,4.1,4.2,4.3,4.4,4.5,4.6,4.7,4.8,,2,4,8,23,23,69.6969697,,
,4,12.21,4.4,0.66,44,7.4575,,,3,3.1,3.2,3.3,3.4,3.5,3.6,3.7,3.8,,3,8,12,30,7,21.21212121,,
,5,12.87,3.4,0.726,34,6.72,,,2,2.1,2.2,2.3,2.4,2.5,2.6,2.7,2.8,,4,12,16,33,3,9.090909091,,
,6,13.596,3.5,1.584,35,7.4575,,,1,1.1,1.2,1.3,1.4,1.5,1.6,1.7,1.8,,5,16,20,33,0,0,,
,7,15.18,3.4,0.297,34,7.4575,,,,,,,,,,,,,6,20,24,33,0,0,,
,8,15.477,4.4,1.089,44,6.72,,,目視時間の分布（秒）,,30.195,,,,,,,,7,24,28,33,0,0,,
,9,16.566,3.4,0.231,34,6.72,,,,1,2,3,4,5,6,7,8,,8,28,32,33,0,0,,
,10,16.797,3.5,0.495,35,7.4575,,,5,0,0,0,3.375,0,0,0,0,,9,32,36,33,0,0,,
,11,17.292,2.4,0.462,24,10.03856097,,,4,0,0,0,13.092,5.379,0,0,0,,10,36,40,33,0,0,,
,12,17.754,4.4,2.145,44,13.44,,,3,0,0,0,4.224,3.663,0,0,0,,11,40,44,33,0,0,,
,13,19.899,5.4,1.419,54,6.72,,,2,0,0,0,0.462,0,0,0,0,,12,44,48,33,0,0,,
,14,21.318,3.5,0.792,35,15.37035804,,,1,0,0,0,0,0,0,0,0,,13,48,52,33,0,0,,
,15,22.11,4.5,0.495,45,6.72,,,,,,,,,,,,,14,52,56,33,0,0,,
,16,22.605,4.4,0.726,44,7.4575,,,目視時間の分布（%）,,100,,,,,,,,15,56,60,33,0,0,,
,17,23.331,3.5,0.462,35,10.03856097,,,,1,2,3,4,5,6,7,8,,16,60,64,33,0,0,,
,18,23.793,3.4,0.528,34,7.4575,,,5,0.0,0.0,0.0,11.2,0.0,0.0,0.0,0.0,,17,64,68,33,0,0,,
,19,24.321,4.4,0.462,44,6.72,,,4,0.0,0.0,0.0,43.4,17.8,0.0,0.0,0.0,,18,68,72,33,0,0,,
,20,24.783,4.5,2.607,45,7.4575,,,3,0.0,0.0,0.0,14.0,12.1,0.0,0.0,0.0,,19,72,76,33,0,0,,
,21,27.39,4.4,3.102,44,7.4575,,,2,0.0,0.0,0.0,1.5,0.0,0.0,0.0,0.0,,20,76,80,33,0,0,,
,22,30.492,4.5,0.231,45,7.4575,,,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,100,,
,23,30.723,4.4,0.792,44,7.4575,,,,,,,,,,,,,,,,,,,,
