,,,,,視線移動距離算定,,,,,,,,,,,,,,,,,,,,,
,No,視線観測時刻（秒）,格子番号,滞在時間（秒）,便宜的変換,視線移動距離,滞在時間の合計（秒）,,格子番号の位置,,,,,,,,,,刻み,4,ｃｍ,,,,,
,観察時間に占めるロスト割合,0.059,,原本再生に占める0の割合,,0.000,,,,,,,4.5,6,,,,,,,,,,,,
,,,,観察時間に占める0の割合,,0.000,,,,,,,3.5,2,,,,,,,,,,,,
,,,,,,,,,,,,,2.5,7,,,,,,,,,,,,
,,,,チェックデジット,29.469,,,,,,,,1.5,9,,,,,,,,,,,,
,,,,OK,29.469,,,,,,,,5.6,9,,,,,,,,,,,,
,,,,,29.469,,,,,,,,4.6,9,,,,,,,,,,,,
,,,,,,,,,,,,,3.6,5,,,,,,,,,,,,
,,,,,,,,,,,,,2.6,9,,,,,,,,,,,,
,,,,,,,,,,,,,1.6,9,,,,,,,,,,,,
,,,,,,,,,,,,,5.7,9,,,,,,,,,,,,
,,,,,,,,,,,,,4.7,9,,,,,,,,,,,,
,,,,,,,,,,,,,3.7,9,,,,,,,,,,,,
,,,,,,,,,,,,,2.7,9,,,,,,,,,,,,
終了時刻,,,,,,,,,,,,,1.7,9,,,,,,,,,,,,
,,,,,,,,,,,,,5.8,9,,,,,,,,,,,,
,,,,,,,,,,,,,4.8,9,,,,,,,,,,,,
,,,,,,,,,,,,,3.8,9,,,,,,,,,,,,
,,,,,,,,,,,,,2.8,9,,,,,,,,,,,,
,,,,,,,,,,,,,1.8,9,,,,,,,,,,,,
,,,,,,,,,,,,総計,40,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
