,,,,,視線移動距離算定,,,,,,,,,,,,,,,,,,,,,
,No,視線観測時刻（秒）,格子番号,滞在時間（秒）,便宜的変換,視線移動距離,滞在時間の合計（秒）,,格子番号の位置,,,,,,,,,,刻み,4,ｃｍ,,,,,
開始時刻,1,10.428,9.9,0.825,,,31.383,,,1,2,3,4,5,6,7,8,,,以上,未満,累積,頻度,%,,
,2,11.253,2.5,0.066,25,,,,5,5.1,5.2,5.3,5.4,5.5,5.6,5.7,5.8,,1,0,4,0,0,0,,
,3,11.319,3.4,0.528,34,10.03856097,,,4,4.1,4.2,4.3,4.4,4.5,4.6,4.7,4.8,,2,4,8,13,13,56.52173913,,
,4,11.847,4.4,4.488,44,6.72,,,3,3.1,3.2,3.3,3.4,3.5,3.6,3.7,3.8,,3,8,12,21,8,34.7826087,,
,5,16.335,3.5,0.825,35,10.03856097,,,2,2.1,2.2,2.3,2.4,2.5,2.6,2.7,2.8,,4,12,16,23,2,8.695652174,,
,6,17.16,2.5,0.165,25,6.72,,,1,1.1,1.2,1.3,1.4,1.5,1.6,1.7,1.8,,5,16,20,23,0,0,,
,7,17.325,3.5,0.099,35,6.72,,,,,,,,,,,,,6,20,24,23,0,0,,
,8,17.424,4.5,0.363,45,6.72,,,目視時間の分布（秒）,,30.558,,,,,,,,7,24,28,23,0,0,,
,9,17.787,3.4,2.475,34,10.03856097,,,,1,2,3,4,5,6,7,8,,8,28,32,23,0,0,,
,10,20.262,4.3,0.495,43,10.03856097,,,5,0,0,0,2.871,0,0,0,0,,9,32,36,23,0,0,,
,11,20.757,4.4,0.594,44,7.4575,,,4,0,0,1.518,8.349,1.221,0,0,0,,10,36,40,23,0,0,,
,12,21.351,3.4,0.528,34,6.72,,,3,0,0,0,14.124,0.924,0.924,0,0,,11,40,44,23,0,0,,
,13,21.879,4.5,0.858,45,10.03856097,,,2,0,0,0,0.396,0.231,0,0,0,,12,44,48,23,0,0,,
,14,22.737,3.6,0.924,36,10.03856097,,,1,0,0,0,0,0,0,0,0,,13,48,52,23,0,0,,
,15,23.661,3.4,2.178,34,14.915,,,,,,,,,,,,,14,52,56,23,0,0,,
