,,,,,視線移動距離算定,,,,,,,,,,,,,,,,,,,,,
,No,視線観測時刻（秒）,格子番号,滞在時間（秒）,便宜的変換,視線移動距離,滞在時間の合計（秒）,,格子番号の位置,,,,,,,,,,刻み,4,ｃｍ,,,,,
開始時刻,1,2.013,9.9,0.264,99,,31.383,,,1,2,3,4,5,6,7,8,,,以上,未満,累積,頻度,%,,
,2,2.277,3.6,0.396,36,,,,5,5.1,5.2,5.3,5.4,5.5,5.6,5.7,5.8,,1,0,4,0,0,0,,
,3,2.673,4.4,0.561,44,16.35896161,,,4,4.1,4.2,4.3,4.4,4.5,4.6,4.7,4.8,,2,4,8,19,19,63.33333333,,
,4,3.234,4.5,0.462,45,7.4575,,,3,3.1,3.2,3.3,3.4,3.5,3.6,3.7,3.8,,3,8,12,21,2,6.666666667,,
,5,3.696,5.4,0.99,54,10.03856097,,,2,2.1,2.2,2.3,2.4,2.5,2.6,2.7,2.8,,4,12,16,24,3,10,,
,6,4.686,4.4,3.201,44,6.72,,,1,1.1,1.2,1.3,1.4,1.5,1.6,1.7,1.8,,5,16,20,27,3,10,,
,7,7.887,4.5,0.825,45,7.4575,,,,,,,,,,,,,6,20,24,29,2,6.666666667,,
,8,8.712,5.4,1.056,54,10.03856097,,,目視時間の分布（秒）,,30.096,,,,,,,,7,24,28,29,0,0,,
,9,9.768,5.7,0.363,57,22.3725,,,,1,2,3,4,5,6,7,8,,8,28,32,30,1,3.333333333,,
,10,10.131,4.4,0.363,44,23.35994769,,,5,0,0,0.33,5.049,0,0,1.089,0,,9,32,36,30,0,0,,
,11,10.494,0,0.231,0,,,,4,0,0,0.858,11.979,3.333,0,0.924,0,,10,36,40,30,0,0,,
,12,10.725,2.5,0.132,25,,,,3,0,0,0,5.379,0.627,0.396,0,0,,11,40,44,30,0,0,,
,13,10.857,4.5,1.287,45,13.44,,,2,0,0,0,0,0.132,0,0,0,,12,44,48,30,0,0,,
,14,12.144,4.4,0.957,44,7.4575,,,1,0,0,0,0,0,0,0,0,,13,48,52,30,0,0,,
,15,13.101,5.4,0.198,54,6.72,,,,,,,,,,,,,14,52,56,30,0,0,,
,16,13.299,0,0.429,0,,,,目視時間の分布（%）,,100,,,,,,,,15,56,60,30,0,0,,
,17,13.728,5.4,0.396,54,,,,,1,2,3,4,5,6,7,8,,16,60,64,30,0,0,,
,18,14.124,4.4,0.726,44,6.72,,,5,0.0,0.0,1.1,16.8,0.0,0.0,3.6,0.0,,17,64,68,30,0,0,,
,19,14.85,3.4,0.528,34,6.72,,,4,0.0,0.0,2.9,39.8,11.1,0.0,3.1,0.0,,18,68,72,30,0,0,,
,20,15.378,5.4,1.188,54,13.44,,,3,0.0,0.0,0.0,17.9,2.1,1.3,0.0,0.0,,19,72,76,30,0,0,,
,21,16.566,4.4,0.396,44,6.72,,,2,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,,20,76,80,30,0,0,,
,22,16.962,5.4,0.429,54,6.72,,,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,100,,
,23,17.391,4.4,0.759,44,6.72,,,,,,,,,,,,,,,,,,,,
,24,18.15,4.5,0.363,45,7.4575,,,目視時間の分布ランキング,,,,,,,,,,,,,,,,,
,25,18.513,0,0.363,0,,,,,1,2,3,4,5,6,7,8,,,,,,,,,
,26,18.876,4.4,1.287,44,,,,5,12,12,10,3,12,12,5,12,,,,,,,,,
,27,20.163,4.3,0.099,43,7.4575,,,4,12,12,7,1,4,12,6,12,,,,,,,,,
,28,20.262,5.3,0.33,53,6.72,,,3,12,12,12,2,8,9,12,12,,,,,,,,,
,29,20.592,4.3,0.759,43,6.72,,,2,12,12,12,12,11,12,12,12,,,,,,,,,
,30,21.351,5.7,0.726,57,30.57756203,,,1,12,12,12,12,12,12,12,12,,,,,,,,,
,31,22.077,4.5,0.396,45,16.35896161,,,,,,,,,,,,,,,,,,,,
,32,22.473,4.7,0.924,47,14.915,,,,,,,,,,,,,,,,,,,,
,33,23.397,3.5,0.627,35,16.35896161,,,目視個所Ｔｏｐ　No.1,4.4,1,,5.1,12,,,,,,,,,,,,
,34,24.024,3.4,4.158,34,7.4575,,,目視個所Ｔｏｐ　No.2,3.4,2,,4.1,12,,,,,,,,,,,,
,35,28.182,4.4,3.432,44,6.72,,,目視個所Ｔｏｐ　No.3,5.4,3,,3.1,12,,,,,,,,,,,,
,36,31.614,5.4,0.792,54,6.72,,,目視個所Ｔｏｐ　No.4,4.5,4,,2.1,12,,,,,,,,,,,,
,37,32.406,4.4,0.297,44,6.72,,,目視個所Ｔｏｐ　No.5,5.7,5,,1.1,12,,,,,,,,,,,,
,38,32.703,3.4,0.693,34,6.72,,,目視個所（累積ではない）,11,,,5.2,12,,,,,,,,,,,,
,39,33.396,3.4,,,,,,非目視個所,29,,,4.2,12,,,,,,,,,,,,
,観測時間［秒］,31.383,,,,,,,合計,40,,,3.2,12,,,,,,,,,,,,
,,,,,最少移動距離,6.72,,,,,,,2.2,12,,,,,,,,,,,,
,任意個所の最大目視時間［s］,,,4.16,最大移動距離,30.58,,,,,,,1.2,12,,,,,,,,,,,,
,任意個所の目視時間の標準偏差,,,0.88,平均移動距離,10.65,,,,,,,5.3,10,,,,,,,,,,,,
,,,,,距離標準偏差,6.03,,,,,,,4.3,7,,,,,1,2,3,4,5,6,7,8
